,YUAG,Berkeley,Hopper,304Elm,Davenport,38HH,320Temple,53Wall,Sprague,Malone,Trumbull,17HH
2018-03-01 21:00:00,264.8,124.7,108.1,6.0,164.7,3.8,2.2,31.2,67.3,139.3,130.7,171.2
2018-03-01 22:00:00,201.9,92.8,107.4,5.2,158.8,3.2,2.5,35.2,64.7,125.5,110.5,170.0
2018-03-01 23:00:00,158.1,78.8,105.5,5.3,153.7,3.0,2.1,31.5,58.3,124.5,105.7,166.3
2018-03-02 00:00:00,124.7,71.0,102.6,4.9,149.0,3.0,2.0,22.3,54.5,126.5,102.3,158.5
2018-03-02 01:00:00,110.9,77.6,120.4,5.4,156.0,3.7,1.8,18.1,37.7,120.2,98.7,152.2
2018-03-02 02:00:00,106.6,60.4,99.1,4.4,122.7,2.8,1.7,13.9,30.0,107.6,78.1,152.2
2018-03-02 03:00:00,127.5,62.4,99.5,4.8,126.0,3.0,1.5,15.5,33.0,117.5,84.4,148.6
2018-03-02 04:00:00,134.5,59.1,94.4,5.0,115.6,3.5,1.7,15.8,33.3,115.7,77.6,146.4
2018-03-02 05:00:00,120.2,51.0,78.8,4.9,98.7,3.2,1.8,15.4,32.8,114.5,72.0,143.3
2018-03-02 06:00:00,122.8,54.4,84.5,5.3,106.5,3.5,1.2,15.6,26.9,114.2,74.0,150.2
2018-03-02 07:00:00,131.0,61.8,94.0,6.7,123.5,4.1,1.8,15.7,33.5,120.8,91.0,149.0
2018-03-02 08:00:00,152.3,95.8,101.2,8.8,148.8,4.4,2.5,16.5,35.8,125.2,105.7,146.3
2018-03-02 09:00:00,203.2,114.5,110.5,8.5,159.5,5.3,2.2,18.5,43.5,154.5,117.2,149.0
2018-03-02 10:00:00,264.8,114.4,123.8,9.0,163.2,6.8,1.7,19.0,47.8,141.1,126.1,158.2
2018-03-02 11:00:00,291.9,122.8,122.0,9.0,161.2,6.4,1.6,24.3,49.9,150.0,127.9,172.6
2018-03-02 12:00:00,296.0,112.0,110.0,8.8,151.6,6.8,1.9,27.2,51.6,158.4,133.1,180.9
2018-03-02 13:00:00,297.3,114.5,110.3,8.5,158.0,5.7,1.8,27.5,45.0,158.0,140.0,180.3
2018-03-02 14:00:00,296.7,137.5,124.9,8.7,172.0,7.5,2.5,28.5,61.7,154.6,141.7,178.3
2018-03-02 15:00:00,297.6,128.7,130.0,9.0,169.5,7.3,3.0,30.7,71.5,151.5,139.2,179.9
2018-03-02 16:00:00,295.9,130.0,125.6,8.8,169.5,7.5,2.2,28.0,71.2,155.5,147.6,194.6
2018-03-02 17:00:00,292.3,113.0,124.4,8.7,171.4,7.0,2.3,28.5,70.5,156.7,138.7,195.7
2018-03-02 18:00:00,278.3,116.5,118.6,8.5,173.1,7.0,2.7,24.6,71.5,154.7,130.5,189.7
2018-03-02 19:00:00,201.7,120.5,116.4,8.8,168.9,5.0,2.8,25.4,71.8,148.8,142.5,179.0
2018-03-02 20:00:00,120.0,115.1,108.6,7.2,160.6,4.0,2.5,28.5,66.3,137.8,139.2,166.8
2018-03-02 21:00:00,115.7,125.0,126.0,6.0,179.4,3.5,2.8,32.3,60.0,125.9,128.6,161.5
2018-03-02 22:00:00,129.6,87.9,118.5,5.3,180.5,3.0,2.7,30.9,61.9,126.8,107.5,159.0
2018-03-02 23:00:00,156.9,86.1,109.4,5.0,161.5,3.2,2.5,29.6,65.8,127.0,103.0,155.2
2018-03-03 00:00:00,148.0,77.2,104.1,5.0,155.1,3.3,2.3,28.2,54.2,121.3,98.0,151.8
2018-03-03 01:00:00,134.3,72.2,107.7,4.8,160.7,3.1,1.4,24.8,54.0,119.6,97.9,177.5
2018-03-03 02:00:00,111.7,57.1,87.7,4.2,119.3,2.4,0.8,15.2,40.8,99.6,78.5,130.2
2018-03-03 03:00:00,129.6,70.0,97.6,5.0,135.4,3.0,1.2,16.2,41.5,113.8,86.3,144.3
2018-03-03 04:00:00,121.2,71.7,93.4,4.9,123.0,3.0,1.0,16.0,36.5,113.9,76.8,139.2
2018-03-03 05:00:00,119.3,68.0,89.5,4.8,117.5,3.0,1.5,15.8,33.0,116.1,71.9,137.8
2018-03-03 06:00:00,123.7,63.5,86.8,5.0,117.3,3.0,1.1,15.8,33.0,126.9,73.6,139.8
2018-03-03 07:00:00,123.0,73.7,91.2,5.7,131.5,2.8,1.0,15.5,33.0,127.1,83.0,140.9
2018-03-03 08:00:00,122.5,82.1,86.0,9.0,132.2,2.5,2.5,15.7,35.0,117.9,90.4,144.5
2018-03-03 09:00:00,122.7,90.2,100.0,9.8,142.3,2.5,2.4,17.3,37.3,117.0,99.1,146.0
2018-03-03 10:00:00,124.8,94.0,110.5,8.5,156.5,2.5,1.6,22.4,55.5,110.6,113.7,153.1
2018-03-03 11:00:00,152.7,96.7,116.5,8.0,162.5,2.5,1.7,23.5,52.5,107.9,125.8,159.5
2018-03-03 12:00:00,255.5,110.6,117.1,9.0,169.7,2.4,1.7,22.3,57.0,120.8,131.0,157.5
2018-03-03 13:00:00,281.3,136.7,113.9,8.5,178.3,3.3,1.5,21.7,57.5,125.5,138.4,156.0
2018-03-03 14:00:00,283.3,142.7,124.1,9.0,174.8,3.0,1.8,27.3,58.2,122.7,137.8,162.2
2018-03-03 15:00:00,284.4,120.6,106.2,9.0,162.5,3.3,2.2,28.5,55.5,122.8,133.3,166.8
2018-03-03 16:00:00,285.0,123.4,100.8,8.7,159.5,2.9,2.3,28.3,46.3,127.2,134.4,166.4
2018-03-03 17:00:00,285.3,114.0,118.0,8.8,167.9,3.3,2.3,28.2,53.0,129.0,134.1,167.1
2018-03-03 18:00:00,277.8,124.1,123.9,9.0,173.6,3.5,2.4,28.0,64.7,133.5,133.4,165.9
2018-03-03 19:00:00,211.4,133.2,127.5,8.8,181.9,3.0,2.5,25.2,70.5,133.6,133.0,162.6
2018-03-03 20:00:00,121.3,137.2,127.1,8.0,172.8,3.0,2.0,24.5,70.0,132.2,132.5,162.9
2018-03-03 21:00:00,114.2,105.0,115.5,6.2,169.0,3.0,2.0,30.7,64.7,133.2,124.5,160.3
2018-03-03 22:00:00,117.6,76.0,109.9,5.3,149.8,2.8,2.3,30.4,65.0,130.1,104.0,159.5
2018-03-03 23:00:00,118.7,70.5,99.1,5.0,139.2,2.7,1.8,30.1,58.6,125.2,98.6,157.7
2018-03-04 00:00:00,117.7,78.6,106.4,4.9,152.8,3.0,1.5,29.8,50.9,119.5,92.5,154.0
2018-03-04 01:00:00,127.6,79.0,115.5,5.4,151.4,2.8,1.1,22.2,38.3,126.8,83.6,137.7
2018-03-04 02:00:00,107.5,65.9,97.8,4.6,125.0,2.7,1.1,17.8,31.8,105.2,83.6,137.7
2018-03-04 03:00:00,116.9,63.8,96.3,5.0,127.0,3.0,0.8,18.3,34.7,112.0,89.3,139.5
2018-03-04 04:00:00,116.1,62.0,92.5,4.8,122.6,3.0,0.9,16.7,36.8,112.0,82.7,137.3
2018-03-04 05:00:00,118.5,64.3,85.4,5.0,116.4,3.0,0.8,15.3,35.2,111.8,75.5,136.7
2018-03-04 06:00:00,120.9,51.0,74.8,4.8,101.5,2.7,1.2,15.2,33.3,114.0,73.3,136.0
2018-03-04 07:00:00,120.6,60.0,86.3,5.9,130.3,2.6,1.1,15.5,34.0,119.9,81.9,137.5
2018-03-04 08:00:00,119.7,80.9,89.5,8.8,148.0,2.5,2.2,15.0,37.0,123.5,92.6,139.7
2018-03-04 09:00:00,121.0,97.5,101.2,8.8,158.8,2.7,2.0,15.0,45.0,108.8,101.9,141.0
2018-03-04 10:00:00,142.8,96.0,105.8,8.7,165.4,2.7,1.5,15.2,56.4,112.2,111.1,141.5
2018-03-04 11:00:00,185.5,100.3,108.7,9.8,162.8,3.3,1.3,15.3,59.3,116.3,113.7,143.0
2018-03-04 12:00:00,273.0,119.8,109.2,9.7,168.0,3.0,1.7,15.7,60.7,116.7,121.2,150.0
2018-03-04 13:00:00,292.4,122.0,104.3,9.0,154.2,2.8,1.3,16.6,57.1,122.3,133.0,155.1
2018-03-04 14:00:00,293.3,145.5,122.3,8.8,179.8,3.0,1.7,18.0,54.7,125.0,141.0,155.4
2018-03-04 15:00:00,293.7,148.9,120.7,8.7,180.8,3.2,1.7,21.7,62.0,122.7,129.1,161.1
2018-03-04 16:00:00,295.0,131.3,129.7,9.0,183.4,3.2,2.0,23.0,64.2,127.0,128.2,162.9
2018-03-04 17:00:00,295.1,131.8,127.6,8.8,175.3,3.3,1.6,23.0,63.1,127.1,134.3,164.0
2018-03-04 18:00:00,274.0,123.0,123.5,8.7,183.5,3.5,1.7,20.0,58.9,128.7,132.9,163.3
2018-03-04 19:00:00,199.9,128.0,122.5,9.0,189.7,3.7,2.0,20.0,51.8,128.0,129.6,163.7
2018-03-04 20:00:00,125.1,116.5,106.0,7.5,163.0,3.1,2.0,23.3,59.5,129.7,137.7,161.6
2018-03-04 21:00:00,122.2,114.2,111.9,6.0,183.8,4.0,2.0,21.2,61.5,129.5,130.2,164.0
2018-03-04 22:00:00,122.5,91.7,109.0,5.3,171.3,3.7,2.2,19.5,63.7,121.6,123.6,160.7
2018-03-04 23:00:00,123.2,84.1,108.3,5.0,161.4,3.0,1.8,16.8,49.3,118.9,111.5,159.3
2018-03-05 00:00:00,122.8,78.7,110.0,5.0,157.0,3.0,1.5,15.2,42.7,120.8,108.9,156.7
2018-03-05 01:00:00,116.1,75.3,110.0,4.6,152.7,3.0,1.2,16.9,34.5,117.3,103.8,150.8
2018-03-05 02:00:00,111.9,61.9,92.5,4.4,130.1,2.5,1.3,13.6,30.6,106.5,77.8,150.8
2018-03-05 03:00:00,125.5,64.8,95.8,5.0,132.2,3.0,1.2,15.0,34.0,117.2,82.9,148.5
2018-03-05 04:00:00,124.0,59.5,91.4,5.0,123.8,3.0,1.1,15.0,35.4,126.5,79.8,143.7
2018-03-05 05:00:00,140.3,54.3,82.6,4.9,115.3,3.5,1.4,14.0,35.6,119.7,71.0,141.6
2018-03-05 06:00:00,124.7,50.7,76.2,5.5,107.5,3.7,1.3,15.0,33.7,112.3,72.2,147.7
2018-03-05 07:00:00,129.8,63.0,86.5,6.5,131.4,3.8,1.7,15.0,35.2,112.0,83.5,139.3
2018-03-05 08:00:00,171.9,91.3,95.3,9.0,157.1,4.3,2.5,16.3,38.0,116.7,101.1,144.2
2018-03-05 09:00:00,221.0,103.7,111.4,8.8,168.0,6.0,2.5,17.4,46.6,131.0,113.9,155.0
2018-03-05 10:00:00,267.5,116.5,117.0,9.0,163.9,7.5,2.1,20.0,62.9,145.3,119.1,160.7
2018-03-05 11:00:00,282.5,117.5,119.1,9.0,169.8,7.4,2.2,24.3,65.1,149.5,127.7,182.1
2018-03-05 12:00:00,290.8,120.2,119.9,9.0,165.0,8.5,2.0,27.8,67.2,153.0,134.8,185.0
2018-03-05 13:00:00,304.8,109.8,106.3,9.0,148.3,6.6,2.3,28.7,59.7,153.2,134.7,181.7
2018-03-05 14:00:00,301.0,142.8,120.3,8.8,173.7,8.0,2.0,27.8,60.3,152.1,138.0,179.8
2018-03-05 15:00:00,299.7,138.9,119.0,9.0,170.7,7.7,2.7,28.0,53.2,157.0,139.8,180.0
2018-03-05 16:00:00,302.0,137.5,120.5,8.7,173.5,7.8,2.5,28.0,59.8,158.0,141.4,182.0
2018-03-05 17:00:00,295.8,118.1,126.0,9.0,184.3,7.9,2.5,24.7,68.5,155.9,141.3,182.0
2018-03-05 18:00:00,273.9,127.0,124.5,9.0,175.7,6.8,2.3,24.2,70.0,154.5,132.7,179.2
2018-03-05 19:00:00,198.8,126.0,118.7,8.8,167.1,5.7,2.0,23.0,68.7,154.6,135.1,179.2
2018-03-05 20:00:00,121.5,134.0,123.7,7.7,166.9,3.6,2.4,21.6,58.6,147.4,141.4,176.0
2018-03-05 21:00:00,121.2,127.7,121.5,6.0,180.1,4.2,2.3,19.2,65.9,134.8,147.1,170.1
2018-03-05 22:00:00,121.5,87.8,109.1,5.3,165.5,4.3,2.3,19.8,65.1,137.7,118.7,164.5
2018-03-05 23:00:00,124.8,79.0,108.2,4.9,167.4,4.2,2.4,19.2,49.5,135.8,111.0,161.4
2018-03-06 00:00:00,126.7,78.5,107.7,5.0,158.1,4.2,2.0,16.0,43.0,130.7,103.3,159.3
2018-03-06 01:00:00,133.4,78.6,111.1,4.8,154.7,4.1,1.3,17.5,37.3,129.4,106.9,185.0
2018-03-06 02:00:00,112.2,61.4,89.9,4.2,122.5,3.7,1.0,13.5,28.6,114.6,80.6,135.7
2018-03-06 03:00:00,120.5,69.7,94.1,4.6,135.5,4.0,1.0,14.3,32.8,144.6,91.4,143.1
2018-03-06 04:00:00,122.2,65.5,89.4,4.9,124.8,4.0,1.0,14.5,34.2,123.2,86.0,146.4
2018-03-06 05:00:00,123.5,59.8,86.1,5.1,120.0,4.0,1.0,14.5,34.1,116.5,73.6,138.1
2018-03-06 06:00:00,122.8,58.9,86.2,5.4,119.4,4.0,1.2,14.9,37.2,117.0,74.5,145.0
2018-03-06 07:00:00,131.7,63.3,90.2,6.1,129.1,4.0,1.1,15.3,37.2,117.3,83.2,145.4
2018-03-06 08:00:00,157.5,90.2,93.3,9.2,150.7,4.3,2.4,16.3,42.0,120.5,101.7,144.6
2018-03-06 09:00:00,211.3,113.0,109.7,9.0,166.2,5.4,2.0,15.9,58.6,135.4,113.0,148.7
2018-03-06 10:00:00,274.5,114.6,115.8,9.0,163.3,6.8,2.6,19.8,63.4,144.3,121.6,158.7
2018-03-06 11:00:00,305.4,127.5,114.3,9.0,160.7,7.8,1.9,24.5,64.6,151.2,123.7,176.1
2018-03-06 12:00:00,310.3,121.2,119.2,9.0,168.8,7.4,2.1,25.2,66.9,156.6,124.0,179.5
2018-03-06 13:00:00,312.5,127.2,128.8,9.0,182.8,7.5,2.4,24.8,65.0,158.7,133.5,186.0
2018-03-06 14:00:00,314.2,138.3,125.0,9.2,181.7,7.8,2.1,25.0,66.1,155.5,135.3,183.5
2018-03-06 15:00:00,314.3,133.3,122.9,9.3,169.7,7.3,2.5,26.7,65.5,154.8,131.9,175.2
2018-03-06 16:00:00,312.8,138.4,121.0,9.0,173.5,7.5,2.0,28.3,65.9,156.7,132.5,183.2
2018-03-06 17:00:00,310.0,122.3,118.3,9.0,182.5,6.7,2.4,29.5,67.6,155.0,132.3,181.3
2018-03-06 18:00:00,285.2,125.3,116.8,9.0,186.1,6.5,2.3,29.0,67.5,155.2,132.5,179.3
2018-03-06 19:00:00,201.3,137.7,122.5,9.0,180.7,5.5,2.3,27.5,65.7,158.3,137.2,182.7
2018-03-06 20:00:00,126.4,141.0,119.9,8.0,173.0,5.0,2.2,25.5,66.7,146.0,140.0,173.2
2018-03-06 21:00:00,130.1,133.8,114.3,5.7,169.2,4.2,2.0,23.7,66.0,139.0,132.3,170.3
2018-03-06 22:00:00,122.7,108.5,117.2,5.3,162.5,4.1,2.2,21.5,64.6,136.7,113.7,171.0
2018-03-06 23:00:00,121.0,93.9,120.5,5.0,170.0,4.0,2.0,17.1,63.2,133.0,102.8,167.8
2018-03-07 00:00:00,122.3,72.8,110.5,5.0,163.1,4.0,2.3,15.5,53.2,124.1,96.8,159.4
2018-03-07 01:00:00,118.2,75.4,115.2,4.7,164.7,4.5,0.7,16.4,36.4,119.9,100.2,164.9
2018-03-07 02:00:00,108.0,55.9,94.8,4.5,126.5,3.9,0.8,13.3,31.4,107.5,84.8,140.9
2018-03-07 03:00:00,122.7,60.7,99.8,5.1,137.3,4.0,0.8,15.0,35.3,121.1,85.9,154.7
2018-03-07 04:00:00,134.0,57.8,94.0,4.9,125.4,4.0,1.0,15.0,34.9,116.5,80.6,147.8
2018-03-07 05:00:00,128.5,55.5,87.5,5.5,119.1,4.3,0.9,14.7,33.8,132.4,74.7,143.0
2018-03-07 06:00:00,132.0,54.7,85.8,5.0,119.9,4.0,1.5,14.8,35.7,120.0,72.7,146.2
2018-03-07 07:00:00,128.5,68.0,87.5,6.3,128.5,4.0,1.8,15.5,48.3,117.6,83.5,144.3
2018-03-07 08:00:00,149.5,101.5,97.9,9.0,150.8,4.7,2.7,17.3,50.7,126.5,104.5,144.3
2018-03-07 09:00:00,204.5,128.3,114.3,9.0,159.8,4.8,2.6,16.7,58.8,139.9,116.6,148.4
2018-03-07 10:00:00,270.5,126.5,120.7,8.5,158.7,5.8,2.5,18.0,62.7,143.6,129.7,156.5
2018-03-07 11:00:00,297.5,136.4,121.5,9.0,157.3,6.2,2.4,23.0,63.8,147.4,128.8,166.5
2018-03-07 12:00:00,308.1,136.1,119.0,9.0,162.5,6.3,2.5,24.0,65.5,152.3,132.4,171.3
2018-03-07 13:00:00,303.4,138.4,117.6,9.0,177.0,6.7,2.6,23.2,66.2,152.8,142.1,168.8
2018-03-07 14:00:00,279.3,142.0,120.7,8.5,188.0,5.5,2.7,18.3,65.0,149.9,140.0,170.5
2018-03-07 15:00:00,271.7,143.3,122.7,9.0,178.2,5.5,2.5,19.2,63.8,146.6,136.4,172.9
2018-03-07 16:00:00,271.5,140.8,120.3,8.7,181.3,5.8,2.5,18.6,62.7,149.7,139.8,171.1
2018-03-07 17:00:00,271.1,123.9,121.0,8.8,187.4,5.2,2.8,18.2,63.0,148.7,137.8,170.7
2018-03-07 18:00:00,262.9,130.3,134.3,8.7,181.0,5.5,2.9,18.0,63.8,149.8,139.4,169.8
2018-03-07 19:00:00,200.1,143.0,141.2,8.8,190.3,4.5,3.0,18.0,66.2,147.5,139.8,168.2
2018-03-07 20:00:00,123.0,146.0,131.3,7.8,191.8,4.3,2.5,17.0,69.6,139.5,135.2,154.2
2018-03-07 21:00:00,117.5,107.7,111.0,5.0,177.2,4.2,2.1,17.3,69.0,120.3,110.0,154.0
2018-03-07 22:00:00,131.2,100.5,112.0,6.0,163.8,4.0,2.7,18.4,67.5,137.4,111.6,154.6
2018-03-07 23:00:00,124.8,93.6,111.7,5.0,164.9,3.0,2.3,17.0,64.5,132.8,111.2,148.0
2018-03-08 00:00:00,123.7,73.5,100.7,5.0,158.6,2.5,2.2,17.1,51.0,133.0,100.0,146.7
2018-03-08 01:00:00,136.9,80.1,110.0,4.8,165.0,3.2,1.6,17.2,38.5,131.9,108.9,147.1
2018-03-08 02:00:00,113.9,71.4,87.5,4.2,136.4,2.8,1.2,15.2,31.9,111.1,89.9,124.7
2018-03-08 03:00:00,126.5,71.9,91.5,5.0,135.0,2.8,1.2,16.6,36.6,118.5,89.4,138.2
2018-03-08 04:00:00,127.0,64.3,88.0,5.2,125.8,2.7,1.3,16.7,38.0,116.2,82.1,136.7
2018-03-08 05:00:00,127.2,52.5,69.3,5.2,101.0,2.8,1.0,16.8,33.4,116.1,83.2,138.0
2018-03-08 06:00:00,127.3,63.0,79.5,5.5,121.7,4.2,1.4,16.9,34.3,116.4,75.2,135.3
2018-03-08 07:00:00,131.7,74.5,81.7,6.3,133.8,4.0,1.8,16.6,42.2,117.5,92.6,138.2
2018-03-08 08:00:00,157.7,106.5,91.8,8.7,153.8,4.5,2.3,18.7,36.1,126.5,103.4,137.5
2018-03-08 09:00:00,204.5,128.2,107.5,8.8,166.7,6.0,2.2,19.0,44.2,127.8,114.8,143.5
2018-03-08 10:00:00,272.6,128.5,115.7,9.0,172.8,6.3,1.5,20.8,48.2,155.8,124.5,159.6
2018-03-08 11:00:00,303.9,129.6,119.0,9.0,168.4,6.9,1.8,26.9,51.3,147.7,126.0,168.5
2018-03-08 12:00:00,309.0,117.9,104.3,8.8,140.5,6.6,1.2,27.0,56.8,149.7,132.0,177.7
2018-03-08 13:00:00,129.3,133.6,123.5,4.2,165.5,6.9,1.5,15.3,55.7,147.7,54.0,105.0
2018-03-08 14:00:00,131.4,141.7,125.5,4.2,181.3,7.5,1.5,15.3,65.0,145.8,55.0,106.9
2018-03-08 15:00:00,133.5,125.0,124.0,4.3,171.2,7.5,1.4,15.2,64.2,143.8,56.0,108.8
2018-03-08 16:00:00,135.7,119.2,119.7,4.3,171.6,7.6,1.4,15.2,64.5,141.9,57.0,110.8
2018-03-08 17:00:00,137.8,124.5,127.1,4.3,175.7,7.5,1.4,15.1,66.5,139.9,58.1,112.7
2018-03-08 18:00:00,139.9,137.0,133.0,4.4,183.8,7.0,1.3,15.1,64.6,137.9,59.1,114.6
2018-03-08 19:00:00,142.0,114.3,115.9,4.4,161.2,6.4,1.3,15.1,67.4,136.0,60.1,116.5
2018-03-08 20:00:00,144.2,138.5,128.5,4.4,172.5,5.0,1.3,15.0,57.5,134.0,61.1,118.5
2018-03-08 21:00:00,146.3,141.0,119.5,4.4,187.7,4.6,1.2,15.0,68.3,132.1,62.1,120.4
2018-03-08 22:00:00,148.4,114.2,116.6,4.5,177.3,4.2,1.2,15.0,68.3,130.1,63.1,122.3
2018-03-08 23:00:00,150.5,92.1,113.9,4.5,167.7,4.3,1.2,14.9,64.9,128.2,64.1,124.2
2018-03-09 00:00:00,152.7,93.5,116.3,4.5,164.5,4.2,1.2,14.9,47.3,126.2,65.1,126.2
2018-03-09 01:00:00,154.8,54.2,73.0,4.6,92.3,2.0,1.1,14.8,21.5,124.2,66.2,128.1
2018-03-09 02:00:00,156.9,78.4,117.8,4.6,151.4,4.7,1.1,14.8,40.7,122.3,67.2,130.0
2018-03-09 03:00:00,159.0,78.4,117.8,4.6,151.4,4.7,1.1,14.8,40.7,120.3,68.2,131.9
2018-03-09 04:00:00,161.2,78.4,117.8,4.7,151.4,4.7,1.0,14.7,40.7,118.4,69.2,133.9
2018-03-09 05:00:00,163.3,66.6,87.5,4.7,128.9,4.0,1.0,14.7,32.1,116.4,70.2,135.8
2018-03-09 06:00:00,161.0,67.0,86.5,4.9,123.0,4.0,1.1,16.2,38.3,117.3,74.9,144.3
2018-03-09 07:00:00,152.2,70.6,90.5,5.6,132.0,4.3,1.4,16.8,38.8,116.5,84.3,145.3
2018-03-09 08:00:00,144.0,106.0,99.9,8.7,153.0,4.5,2.1,16.7,37.9,122.4,105.3,136.2
2018-03-09 09:00:00,186.0,126.9,113.3,9.0,158.5,5.5,2.5,17.8,54.6,132.5,118.7,148.7
2018-03-09 10:00:00,249.8,112.3,105.0,9.0,147.0,5.9,2.0,19.2,68.2,133.3,120.5,154.3
2018-03-09 11:00:00,303.0,128.8,116.2,9.0,159.8,6.6,1.9,25.0,70.3,143.7,126.2,168.5
2018-03-09 12:00:00,333.4,143.4,135.3,9.0,175.5,7.5,2.0,28.0,55.5,148.1,132.3,177.7
2018-03-09 13:00:00,301.3,149.6,125.5,9.0,170.9,7.7,1.6,26.5,53.4,153.2,138.8,177.3
2018-03-09 14:00:00,299.7,155.0,125.3,9.0,179.3,8.3,2.0,24.0,61.3,153.7,149.0,174.2
2018-03-09 15:00:00,302.3,147.5,122.7,9.0,171.3,8.4,2.0,24.0,63.3,156.5,136.9,172.3
2018-03-09 16:00:00,300.8,154.0,122.3,9.0,176.2,8.6,1.7,24.0,56.0,153.6,136.5,176.0
2018-03-09 17:00:00,297.0,116.7,101.9,8.8,145.7,6.7,2.0,24.0,50.9,153.5,131.6,173.5
2018-03-09 18:00:00,282.0,114.2,104.5,8.7,148.5,6.8,1.8,21.5,47.8,153.0,140.0,170.3
2018-03-09 19:00:00,203.7,120.1,113.5,9.0,156.1,5.7,2.0,17.5,43.0,155.2,129.5,163.4
2018-03-09 20:00:00,128.3,99.7,107.6,8.2,155.0,4.0,2.2,16.2,60.8,149.3,127.0,157.6
2018-03-09 21:00:00,124.7,98.7,105.4,5.3,155.7,3.2,2.5,15.5,66.9,140.7,121.4,153.2
2018-03-09 22:00:00,120.3,104.1,109.3,6.0,162.8,3.6,2.3,15.8,65.6,139.7,98.3,151.5
2018-03-09 23:00:00,121.0,97.2,106.7,4.8,152.4,3.2,2.5,15.0,51.2,129.5,94.2,149.3
2018-03-10 00:00:00,121.9,75.7,104.1,5.0,130.3,3.2,2.4,15.0,42.8,124.1,81.8,147.5
2018-03-10 01:00:00,121.9,81.9,114.8,5.9,143.8,3.2,1.7,18.6,35.7,140.5,89.5,168.2
2018-03-10 02:00:00,107.2,67.4,87.4,4.1,108.4,3.1,1.1,14.4,30.0,108.2,74.0,127.0
2018-03-10 03:00:00,121.2,68.7,103.8,4.9,121.6,3.5,1.0,15.5,34.0,119.3,80.0,136.2
2018-03-10 04:00:00,120.2,63.6,101.0,5.0,122.2,3.0,1.0,14.8,35.5,116.5,82.2,137.1
2018-03-10 05:00:00,120.1,59.2,90.2,5.0,109.2,3.2,1.2,14.7,35.0,116.0,71.3,135.4
2018-03-10 06:00:00,122.0,48.5,74.3,4.8,92.1,3.0,1.3,14.5,34.0,115.9,69.3,134.5
2018-03-10 07:00:00,120.4,62.2,85.0,5.8,114.0,3.1,1.2,15.0,31.3,116.0,78.9,134.8
2018-03-10 08:00:00,121.3,84.3,84.9,8.7,126.7,3.2,2.3,14.8,36.5,114.6,86.8,137.8
2018-03-10 09:00:00,136.3,101.5,91.3,9.8,124.3,3.8,2.3,14.4,42.9,113.2,90.8,135.0
2018-03-10 10:00:00,141.0,100.2,90.8,9.2,131.2,4.5,2.2,14.8,54.1,115.7,99.2,135.5
2018-03-10 11:00:00,181.9,95.3,88.2,9.0,125.0,4.7,1.8,15.2,61.4,121.1,96.2,142.4
2018-03-10 12:00:00,265.8,95.0,89.5,8.7,123.2,4.8,1.5,15.1,61.5,139.2,93.6,146.6
2018-03-10 13:00:00,283.5,74.5,83.0,8.8,107.5,4.0,1.7,14.7,59.6,123.8,96.4,143.5
2018-03-10 14:00:00,284.5,88.2,103.3,8.7,130.0,5.5,1.5,14.5,58.0,127.7,95.5,149.4
2018-03-10 15:00:00,285.5,97.8,98.0,8.8,132.6,4.9,1.5,15.0,52.2,129.3,99.3,152.5
2018-03-10 16:00:00,286.7,96.2,95.4,9.0,140.9,4.6,1.7,15.0,56.2,126.9,106.7,147.6
2018-03-10 17:00:00,285.5,92.5,93.6,8.7,138.8,4.4,1.5,14.7,56.3,127.1,98.5,149.7
2018-03-10 18:00:00,271.3,98.8,96.2,8.8,139.8,4.8,1.6,14.3,54.3,131.5,97.6,145.5
2018-03-10 19:00:00,199.0,91.2,99.0,8.7,139.4,4.0,1.4,15.0,47.2,135.9,96.9,150.2
2018-03-10 20:00:00,130.0,62.3,88.2,7.8,126.0,3.7,1.8,17.0,44.2,137.5,99.0,148.5
2018-03-10 21:00:00,121.5,69.2,97.5,6.0,134.5,3.6,1.5,16.0,37.0,128.5,98.1,150.1
2018-03-10 22:00:00,119.3,69.3,105.8,5.2,139.6,4.0,1.5,15.2,44.8,123.3,92.2,146.0
2018-03-10 23:00:00,118.9,70.3,105.7,5.0,142.5,3.9,1.8,14.8,44.3,119.3,90.5,145.9
2018-03-11 00:00:00,120.3,62.5,105.6,4.8,129.0,3.5,1.4,14.7,41.0,117.0,80.7,143.8
2018-03-11 01:00:00,115.3,59.4,106.2,4.9,119.4,3.6,0.9,14.7,33.5,110.6,73.4,141.7
2018-03-11 02:00:00,117.4,58.3,99.9,4.8,114.0,3.6,1.0,14.8,33.1,112.1,73.8,139.6
2018-03-11 03:00:00,119.4,57.3,93.6,4.7,108.7,3.7,1.1,14.8,32.8,113.6,74.1,137.5
2018-03-11 04:00:00,121.5,56.2,87.3,4.6,103.3,3.7,1.2,14.8,32.4,115.1,74.5,135.4
2018-03-11 05:00:00,121.3,56.7,85.3,4.9,101.9,3.5,1.0,14.4,33.5,114.9,72.3,133.5
2018-03-11 06:00:00,120.0,56.3,84.7,4.8,103.1,3.5,1.0,14.8,33.0,114.6,78.4,133.6
2018-03-11 07:00:00,120.7,60.2,84.7,5.8,111.7,3.5,1.5,14.8,33.5,114.7,78.3,135.9
2018-03-11 08:00:00,122.3,73.6,74.5,8.4,107.7,3.6,1.1,14.7,33.5,115.0,85.2,137.1
