,demand,weekofyear_trans,hourofweek_trans
2018-02-13 11:00:00,1099.3,899.5000000000006,1041.3
2018-02-13 12:00:00,1133.7,899.5000000000006,1060.2733333333333
2018-02-13 13:00:00,1157.2999999999997,899.5000000000006,1061.3100000000002
2018-02-13 14:00:00,1171.5,899.5000000000006,1068.5966666666668
2018-02-13 15:00:00,1150.7,899.5000000000006,1056.5333333333333
2018-02-13 16:00:00,1157.4,899.5000000000006,1060.1766666666667
2018-02-13 17:00:00,1149.8,899.5000000000006,1031.3466666666668
2018-02-13 18:00:00,1102.1999999999998,899.5000000000006,1012.3333333333335
2018-02-13 19:00:00,1020.4,899.5000000000006,940.3233333333334
2018-02-13 20:00:00,968.0999999999999,899.5000000000006,844.5266666666665
2018-02-13 21:00:00,924.9000000000001,899.5000000000006,807.7333333333333
2018-02-13 22:00:00,847.9000000000001,899.5000000000006,767.5100000000001
2018-02-13 23:00:00,799.9000000000001,899.5000000000006,743.2133333333333
2018-02-14 00:00:00,761.1,899.5000000000006,716.1266666666666
2018-02-14 01:00:00,736.3999999999999,899.5000000000006,703.65
2018-02-14 02:00:00,663.0,899.5000000000006,629.8633333333333
2018-02-14 03:00:00,732.7,899.5000000000006,668.3499999999999
2018-02-14 04:00:00,700.8,899.5000000000006,660.95
2018-02-14 05:00:00,661.0,899.5000000000006,646.3
2018-02-14 06:00:00,663.5,899.5000000000006,641.8
2018-02-14 07:00:00,695.6999999999998,899.5000000000006,672.5000000000001
2018-02-14 08:00:00,779.5,899.5000000000006,748.0766666666666
2018-02-14 09:00:00,933.0000000000001,899.5000000000006,879.1433333333333
2018-02-14 10:00:00,1028.9,899.5000000000006,979.4033333333332
2018-02-14 11:00:00,1106.8999999999999,899.5000000000006,1041.5266666666664
2018-02-14 12:00:00,1154.1,899.5000000000006,1057.9466666666667
2018-02-14 13:00:00,1118.5,899.5000000000006,1063.7100000000003
2018-02-14 14:00:00,1164.7,899.5000000000006,1059.6766666666667
2018-02-14 15:00:00,1154.9,899.5000000000006,1072.743333333333
2018-02-14 16:00:00,1152.6,899.5000000000006,1066.58
2018-02-14 17:00:00,1130.7,899.5000000000006,1053.4366666666667
2018-02-14 18:00:00,1110.6,899.5000000000006,1023.4066666666665
2018-02-14 19:00:00,1036.0,899.5000000000006,948.1833333333333
2018-02-14 20:00:00,906.2,899.5000000000006,843.8666666666668
2018-02-14 21:00:00,892.6,899.5000000000006,805.6833333333335
2018-02-14 22:00:00,845.4000000000001,899.5000000000006,774.2099999999999
2018-02-14 23:00:00,817.8999999999999,899.5000000000006,757.7833333333336
2018-02-15 00:00:00,768.7,899.5000000000006,717.3366666666666
2018-02-15 01:00:00,735.6,899.5000000000006,710.0966666666666
2018-02-15 02:00:00,651.0999999999999,899.5000000000006,629.3033333333332
2018-02-15 03:00:00,699.5999999999999,899.5000000000006,673.8966666666666
2018-02-15 04:00:00,683.9000000000001,899.5000000000006,659.8333333333334
2018-02-15 05:00:00,664.5999999999999,899.5000000000006,649.2033333333334
2018-02-15 06:00:00,664.3,899.5000000000006,649.6833333333335
2018-02-15 07:00:00,706.9000000000001,899.5000000000006,674.5099999999999
2018-02-15 08:00:00,765.4,899.5000000000006,753.2433333333335
2018-02-15 09:00:00,891.3,899.5000000000006,873.3933333333333
2018-02-15 10:00:00,1080.0,899.5000000000006,982.8733333333334
2018-02-15 11:00:00,1170.0,899.5000000000006,1049.74
2018-02-15 12:00:00,1154.3,899.5000000000006,1056.8166666666666
2018-02-15 13:00:00,1140.1000000000001,899.5000000000006,1049.6466666666665
2018-02-15 14:00:00,930.8,899.5000000000006,1040.9633333333336
2018-02-15 15:00:00,1341.9,899.5000000000006,1063.6266666666666
2018-02-15 16:00:00,1146.1000000000001,899.5000000000006,1060.09
2018-02-15 17:00:00,1137.0,899.5000000000006,1049.0166666666669
2018-02-15 18:00:00,1118.6,899.5000000000006,1039.256666666667
2018-02-15 19:00:00,1108.0,899.5000000000006,1013.6233333333333
2018-02-15 20:00:00,1090.9,899.5000000000006,981.0533333333332
2018-02-15 21:00:00,1042.5,899.5000000000006,916.896666666667
2018-02-15 22:00:00,889.8000000000001,899.5000000000006,822.4733333333334
2018-02-15 23:00:00,846.6999999999999,899.5000000000006,788.7500000000001
2018-02-16 00:00:00,787.3999999999999,899.5000000000006,731.2533333333333
2018-02-16 01:00:00,765.5000000000001,899.5000000000006,713.003333333333
2018-02-16 02:00:00,678.6,899.5000000000006,627.5733333333333
2018-02-16 03:00:00,687.4,899.5000000000006,671.2633333333332
2018-02-16 04:00:00,673.1,899.5000000000006,658.7099999999999
2018-02-16 05:00:00,666.8000000000001,899.5000000000006,644.7699999999999
2018-02-16 06:00:00,648.7,899.5000000000006,644.0566666666667
2018-02-16 07:00:00,666.2,899.5000000000006,672.9500000000002
2018-02-16 08:00:00,770.7,899.5000000000006,756.0300000000003
2018-02-16 09:00:00,888.2,899.5000000000006,858.1100000000002
2018-02-16 10:00:00,1024.1,899.5000000000006,956.4466666666666
2018-02-16 11:00:00,1101.8,899.5000000000006,1029.3966666666665
2018-02-16 12:00:00,1116.6000000000001,899.5000000000006,1051.7866666666664
2018-02-16 13:00:00,1158.1000000000001,899.5000000000006,1067.5566666666666
2018-02-16 14:00:00,1129.0,899.5000000000006,1068.8966666666668
2018-02-16 15:00:00,1159.1,899.5000000000006,1067.0266666666669
2018-02-16 16:00:00,1172.3,899.5000000000006,1067.77
2018-02-16 17:00:00,1144.0,899.5000000000006,1052.4066666666668
2018-02-16 18:00:00,1118.5,899.5000000000006,1021.1666666666665
2018-02-16 19:00:00,1009.8,899.5000000000006,932.5533333333334
2018-02-16 20:00:00,922.2,899.5000000000006,828.4866666666666
2018-02-16 21:00:00,850.5,899.5000000000006,790.9266666666666
2018-02-16 22:00:00,788.1,899.5000000000006,757.6866666666666
2018-02-16 23:00:00,784.5999999999999,899.5000000000006,736.0600000000002
2018-02-17 00:00:00,735.7,899.5000000000006,704.0379310344827
2018-02-17 01:00:00,720.9000000000001,899.5000000000006,701.6758620689656
2018-02-17 02:00:00,619.3,899.5000000000006,613.4275862068966
2018-02-17 03:00:00,685.8,899.5000000000006,665.2413793103449
2018-02-17 04:00:00,701.7,899.5000000000006,655.1103448275862
2018-02-17 05:00:00,662.6,899.5000000000006,652.903448275862
2018-02-17 06:00:00,680.3000000000001,899.5000000000006,642.4896551724139
2018-02-17 07:00:00,679.7,899.5000000000006,661.0965517241381
2018-02-17 08:00:00,720.7,899.5000000000006,698.6310344827588
2018-02-17 09:00:00,751.7,899.5000000000006,739.2862068965514
2018-02-17 10:00:00,774.8,899.5000000000006,764.9172413793103
2018-02-17 11:00:00,843.4999999999999,899.5000000000006,825.8068965517241
2018-02-17 12:00:00,966.8,899.5000000000006,915.4827586206898
2018-02-17 13:00:00,1024.0,899.5000000000006,953.8965517241379
2018-02-17 14:00:00,1030.0,899.5000000000006,959.5344827586205
2018-02-17 15:00:00,1031.5,899.5000000000006,962.5103448275863
2018-02-17 16:00:00,1027.1,899.5000000000006,963.2172413793104
2018-02-17 17:00:00,1033.6,899.5000000000006,957.9034482758623
2018-02-17 18:00:00,1028.2,899.5000000000006,948.634482758621
2018-02-17 19:00:00,953.0,899.5000000000006,882.051724137931
2018-02-17 20:00:00,897.3,899.5000000000006,802.5689655172415
2018-02-17 21:00:00,859.7,899.5000000000006,782.1862068965517
2018-02-17 22:00:00,801.5999999999999,899.5000000000006,748.403448275862
2018-02-17 23:00:00,767.3,899.5000000000006,731.2137931034482
2018-02-18 00:00:00,753.5,899.5000000000006,702.7448275862068
2018-02-18 01:00:00,741.0999999999999,899.5000000000006,695.7241379310345
2018-02-18 02:00:00,631.8,899.5000000000006,625.4103448275862
2018-02-18 03:00:00,696.5999999999999,899.5000000000006,663.4206896551723
2018-02-18 04:00:00,694.1,899.5000000000006,652.2310344827586
2018-02-18 05:00:00,688.2,899.5000000000006,643.7275862068965
2018-02-18 06:00:00,660.5999999999999,899.5000000000006,638.3
2018-02-18 07:00:00,677.0,899.5000000000006,657.3206896551725
2018-02-18 08:00:00,716.4000000000001,899.5000000000006,697.7137931034483
2018-02-18 09:00:00,742.0,899.5000000000006,725.8448275862069
2018-02-18 10:00:00,775.9000000000001,899.5000000000006,748.5827586206896
2018-02-18 11:00:00,852.7,899.5000000000006,814.7758620689655
2018-02-18 12:00:00,997.9000000000001,899.5000000000006,917.5724137931034
2018-02-18 13:00:00,1047.6000000000001,899.5000000000006,952.4896551724138
2018-02-18 14:00:00,1052.2,899.5000000000006,959.4103448275864
2018-02-18 15:00:00,1046.8,899.5000000000006,969.9448275862071
2018-02-18 16:00:00,1055.0,899.5000000000006,980.0655172413793
2018-02-18 17:00:00,1061.9,899.5000000000006,978.7931034482758
2018-02-18 18:00:00,1038.1999999999998,899.5000000000006,959.6241379310345
2018-02-18 19:00:00,986.2,899.5000000000006,892.444827586207
2018-02-18 20:00:00,918.4000000000001,899.5000000000006,812.0344827586207
2018-02-18 21:00:00,874.8,899.5000000000006,788.8517241379309
2018-02-18 22:00:00,815.0,899.5000000000006,759.9103448275863
2018-02-18 23:00:00,830.1,899.5000000000006,748.3827586206896
2018-02-19 00:00:00,798.8,888.9232142857147,725.1241379310345
2018-02-19 01:00:00,799.6000000000001,888.9232142857147,710.5466666666667
2018-02-19 02:00:00,692.2,888.9232142857147,638.5333333333333
2018-02-19 03:00:00,731.4000000000001,888.9232142857147,674.0266666666666
2018-02-19 04:00:00,701.8,888.9232142857147,654.0
2018-02-19 05:00:00,674.2,888.9232142857147,647.09
2018-02-19 06:00:00,681.3,888.9232142857147,646.9100000000002
2018-02-19 07:00:00,679.8,888.9232142857147,670.7933333333333
2018-02-19 08:00:00,783.8,888.9232142857147,752.9433333333334
2018-02-19 09:00:00,922.7,888.9232142857147,875.0466666666666
2018-02-19 10:00:00,1018.9999999999999,888.9232142857147,947.0300000000001
2018-02-19 11:00:00,1077.0,888.9232142857147,1016.3366666666667
2018-02-19 12:00:00,1112.5,888.9232142857147,1032.8733333333334
2018-02-19 13:00:00,1122.1,888.9232142857147,1047.41
2018-02-19 14:00:00,1101.3,888.9232142857147,1031.48
2018-02-19 15:00:00,1094.8,888.9232142857147,1042.4466666666665
2018-02-19 16:00:00,1135.4,888.9232142857147,1042.3033333333333
2018-02-19 17:00:00,1106.3,888.9232142857147,1028.7999999999997
2018-02-19 18:00:00,1113.7,888.9232142857147,1000.23
2018-02-19 19:00:00,1049.0,888.9232142857147,930.7433333333333
2018-02-19 20:00:00,943.4,888.9232142857147,843.6766666666665
2018-02-19 21:00:00,881.3,888.9232142857147,808.5099999999999
2018-02-19 22:00:00,820.9000000000001,888.9232142857147,768.3366666666667
2018-02-19 23:00:00,816.0,888.9232142857147,743.2966666666665
2018-02-20 00:00:00,761.5999999999999,888.9232142857147,715.0199999999999
2018-02-20 01:00:00,741.3,888.9232142857147,709.1233333333333
2018-02-20 02:00:00,653.0,888.9232142857147,622.1899999999998
2018-02-20 03:00:00,720.2,888.9232142857147,681.24
2018-02-20 04:00:00,692.5999999999999,888.9232142857147,656.0366666666669
2018-02-20 05:00:00,664.3,888.9232142857147,647.7800000000002
2018-02-20 06:00:00,648.6,888.9232142857147,647.6966666666667
2018-02-20 07:00:00,687.7,888.9232142857147,674.41
2018-02-20 08:00:00,794.5,888.9232142857147,758.6533333333332
2018-02-20 09:00:00,931.8000000000001,888.9232142857147,872.8466666666668
2018-02-20 10:00:00,1040.6,888.9232142857147,988.3
2018-02-20 11:00:00,1078.5,888.9232142857147,1041.3
2018-02-20 12:00:00,1113.2,888.9232142857147,1060.2733333333333
2018-02-20 13:00:00,1105.7,888.9232142857147,1061.3100000000002
2018-02-20 14:00:00,1109.7,888.9232142857147,1068.5966666666668
2018-02-20 15:00:00,1130.3,888.9232142857147,1056.5333333333333
2018-02-20 16:00:00,1122.7,888.9232142857147,1060.1766666666667
2018-02-20 17:00:00,1118.7,888.9232142857147,1031.3466666666668
2018-02-20 18:00:00,1103.3999999999999,888.9232142857147,1012.3333333333335
2018-02-20 19:00:00,1029.6,888.9232142857147,940.3233333333334
2018-02-20 20:00:00,928.5,888.9232142857147,844.5266666666665
2018-02-20 21:00:00,843.4000000000001,888.9232142857147,807.7333333333333
2018-02-20 22:00:00,827.7,888.9232142857147,767.5100000000001
2018-02-20 23:00:00,818.2,888.9232142857147,743.2133333333333
2018-02-21 00:00:00,776.0000000000001,888.9232142857147,716.1266666666666
2018-02-21 01:00:00,718.6000000000001,888.9232142857147,703.65
2018-02-21 02:00:00,648.1,888.9232142857147,629.8633333333333
2018-02-21 03:00:00,683.5999999999999,888.9232142857147,668.3499999999999
2018-02-21 04:00:00,669.4,888.9232142857147,660.95
2018-02-21 05:00:00,643.7,888.9232142857147,646.3
2018-02-21 06:00:00,626.4000000000001,888.9232142857147,641.8
2018-02-21 07:00:00,684.3999999999999,888.9232142857147,672.5000000000001
2018-02-21 08:00:00,762.6000000000001,888.9232142857147,748.0766666666666
2018-02-21 09:00:00,911.3000000000001,888.9232142857147,879.1433333333333
2018-02-21 10:00:00,1027.5,888.9232142857147,979.4033333333332
2018-02-21 11:00:00,1094.3000000000002,888.9232142857147,1041.5266666666664
2018-02-21 12:00:00,1125.3999999999999,888.9232142857147,1057.9466666666667
2018-02-21 13:00:00,1128.7,888.9232142857147,1063.7100000000003
2018-02-21 14:00:00,1152.5,888.9232142857147,1059.6766666666667
2018-02-21 15:00:00,1161.6,888.9232142857147,1072.743333333333
2018-02-21 16:00:00,1160.8999999999999,888.9232142857147,1066.58
2018-02-21 17:00:00,1133.4,888.9232142857147,1053.4366666666667
2018-02-21 18:00:00,1100.3,888.9232142857147,1023.4066666666665
2018-02-21 19:00:00,1040.8999999999999,888.9232142857147,948.1833333333333
2018-02-21 20:00:00,919.9,888.9232142857147,843.8666666666668
2018-02-21 21:00:00,862.4,888.9232142857147,805.6833333333335
2018-02-21 22:00:00,815.6,888.9232142857147,774.2099999999999
2018-02-21 23:00:00,804.8,888.9232142857147,757.7833333333336
2018-02-22 00:00:00,771.7,888.9232142857147,717.3366666666666
2018-02-22 01:00:00,758.3,888.9232142857147,710.0966666666666
2018-02-22 02:00:00,673.4,888.9232142857147,629.3033333333332
2018-02-22 03:00:00,715.8,888.9232142857147,673.8966666666666
2018-02-22 04:00:00,678.0999999999999,888.9232142857147,659.8333333333334
2018-02-22 05:00:00,644.8,888.9232142857147,649.2033333333334
2018-02-22 06:00:00,656.8,888.9232142857147,649.6833333333335
2018-02-22 07:00:00,698.8,888.9232142857147,674.5099999999999
2018-02-22 08:00:00,798.7,888.9232142857147,753.2433333333335
2018-02-22 09:00:00,914.9000000000001,888.9232142857147,873.3933333333333
2018-02-22 10:00:00,1024.1,888.9232142857147,982.8733333333334
2018-02-22 11:00:00,1091.2,888.9232142857147,1049.74
2018-02-22 12:00:00,1110.6,888.9232142857147,1056.8166666666666
2018-02-22 13:00:00,1114.7,888.9232142857147,1049.6466666666665
2018-02-22 14:00:00,1133.5,888.9232142857147,1040.9633333333336
2018-02-22 15:00:00,1109.8,888.9232142857147,1063.6266666666666
2018-02-22 16:00:00,1123.8000000000002,888.9232142857147,1060.09
2018-02-22 17:00:00,1094.3,888.9232142857147,1049.0166666666669
2018-02-22 18:00:00,1145.0,888.9232142857147,1039.256666666667
2018-02-22 19:00:00,1136.3,888.9232142857147,1013.6233333333333
2018-02-22 20:00:00,1111.4,888.9232142857147,981.0533333333332
2018-02-22 21:00:00,1022.3000000000001,888.9232142857147,916.896666666667
2018-02-22 22:00:00,878.8,888.9232142857147,822.4733333333334
2018-02-22 23:00:00,862.4,888.9232142857147,788.7500000000001
2018-02-23 00:00:00,813.0,888.9232142857147,731.2533333333333
2018-02-23 01:00:00,793.1,888.9232142857147,713.003333333333
2018-02-23 02:00:00,649.2,888.9232142857147,627.5733333333333
2018-02-23 03:00:00,713.0,888.9232142857147,671.2633333333332
2018-02-23 04:00:00,673.7,888.9232142857147,658.7099999999999
2018-02-23 05:00:00,656.9,888.9232142857147,644.7699999999999
2018-02-23 06:00:00,662.8,888.9232142857147,644.0566666666667
2018-02-23 07:00:00,683.9,888.9232142857147,672.9500000000002
2018-02-23 08:00:00,780.0,888.9232142857147,756.0300000000003
2018-02-23 09:00:00,933.4000000000001,888.9232142857147,858.1100000000002
2018-02-23 10:00:00,1016.3,888.9232142857147,956.4466666666666
2018-02-23 11:00:00,1054.0000000000002,888.9232142857147,1029.3966666666665
2018-02-23 12:00:00,1099.8,888.9232142857147,1051.7866666666664
2018-02-23 13:00:00,1126.8,888.9232142857147,1067.5566666666666
2018-02-23 14:00:00,1123.3,888.9232142857147,1068.8966666666668
2018-02-23 15:00:00,1131.8,888.9232142857147,1067.0266666666669
2018-02-23 16:00:00,1109.2,888.9232142857147,1067.77
2018-02-23 17:00:00,1122.8999999999999,888.9232142857147,1052.4066666666668
2018-02-23 18:00:00,1127.3,888.9232142857147,1021.1666666666665
2018-02-23 19:00:00,1020.7,888.9232142857147,932.5533333333334
2018-02-23 20:00:00,933.4,888.9232142857147,828.4866666666666
2018-02-23 21:00:00,883.1,888.9232142857147,790.9266666666666
2018-02-23 22:00:00,830.5,888.9232142857147,757.6866666666666
2018-02-23 23:00:00,811.2,888.9232142857147,736.0600000000002
2018-02-24 00:00:00,753.2,888.9232142857147,704.0379310344827
2018-02-24 01:00:00,748.3,888.9232142857147,701.6758620689656
2018-02-24 02:00:00,651.9000000000001,888.9232142857147,613.4275862068966
2018-02-24 03:00:00,674.8,888.9232142857147,665.2413793103449
2018-02-24 04:00:00,673.1,888.9232142857147,655.1103448275862
2018-02-24 05:00:00,658.0,888.9232142857147,652.903448275862
2018-02-24 06:00:00,647.8,888.9232142857147,642.4896551724139
2018-02-24 07:00:00,666.3,888.9232142857147,661.0965517241381
2018-02-24 08:00:00,708.0999999999999,888.9232142857147,698.6310344827588
2018-02-24 09:00:00,742.9000000000001,888.9232142857147,739.2862068965514
2018-02-24 10:00:00,761.8,888.9232142857147,764.9172413793103
2018-02-24 11:00:00,834.8,888.9232142857147,825.8068965517241
2018-02-24 12:00:00,980.0,888.9232142857147,915.4827586206898
2018-02-24 13:00:00,1024.1999999999998,888.9232142857147,953.8965517241379
2018-02-24 14:00:00,1028.0,888.9232142857147,959.5344827586205
2018-02-24 15:00:00,1032.2,888.9232142857147,962.5103448275863
2018-02-24 16:00:00,1041.1,888.9232142857147,963.2172413793104
2018-02-24 17:00:00,1042.3,888.9232142857147,957.9034482758623
2018-02-24 18:00:00,1016.3,888.9232142857147,948.634482758621
2018-02-24 19:00:00,944.7,888.9232142857147,882.051724137931
2018-02-24 20:00:00,867.3,888.9232142857147,802.5689655172415
2018-02-24 21:00:00,821.2,888.9232142857147,782.1862068965517
2018-02-24 22:00:00,777.9000000000001,888.9232142857147,748.403448275862
2018-02-24 23:00:00,757.4000000000001,888.9232142857147,731.2137931034482
2018-02-25 00:00:00,728.9000000000001,888.9232142857147,702.7448275862068
2018-02-25 01:00:00,739.4000000000001,888.9232142857147,695.7241379310345
2018-02-25 02:00:00,662.6999999999999,888.9232142857147,625.4103448275862
2018-02-25 03:00:00,690.0,888.9232142857147,663.4206896551723
2018-02-25 04:00:00,671.2,888.9232142857147,652.2310344827586
2018-02-25 05:00:00,654.9000000000001,888.9232142857147,643.7275862068965
2018-02-25 06:00:00,638.2,888.9232142857147,638.3
2018-02-25 07:00:00,664.6999999999999,888.9232142857147,657.3206896551725
2018-02-25 08:00:00,707.2,888.9232142857147,697.7137931034483
2018-02-25 09:00:00,743.6,888.9232142857147,725.8448275862069
2018-02-25 10:00:00,785.5999999999999,888.9232142857147,748.5827586206896
2018-02-25 11:00:00,877.8000000000001,888.9232142857147,814.7758620689655
2018-02-25 12:00:00,991.0,888.9232142857147,917.5724137931034
2018-02-25 13:00:00,1038.3000000000002,888.9232142857147,952.4896551724138
2018-02-25 14:00:00,1067.8999999999999,888.9232142857147,959.4103448275864
2018-02-25 15:00:00,1079.9,888.9232142857147,969.9448275862071
2018-02-25 16:00:00,1067.3999999999999,888.9232142857147,980.0655172413793
2018-02-25 17:00:00,1054.7,888.9232142857147,978.7931034482758
2018-02-25 18:00:00,1061.7,888.9232142857147,959.6241379310345
2018-02-25 19:00:00,989.2,888.9232142857147,892.444827586207
2018-02-25 20:00:00,865.5,888.9232142857147,812.0344827586207
2018-02-25 21:00:00,874.1999999999999,888.9232142857147,788.8517241379309
2018-02-25 22:00:00,826.0999999999999,888.9232142857147,759.9103448275863
2018-02-25 23:00:00,810.1999999999999,888.9232142857147,748.3827586206896
2018-02-26 00:00:00,787.3000000000001,869.7964285714288,725.1241379310345
2018-02-26 01:00:00,743.9999999999999,869.7964285714288,710.5466666666667
2018-02-26 02:00:00,688.3,869.7964285714288,638.5333333333333
2018-02-26 03:00:00,690.6,869.7964285714288,674.0266666666666
2018-02-26 04:00:00,688.9000000000001,869.7964285714288,654.0
2018-02-26 05:00:00,674.3,869.7964285714288,647.09
2018-02-26 06:00:00,656.0,869.7964285714288,646.9100000000002
2018-02-26 07:00:00,681.3000000000001,869.7964285714288,670.7933333333333
2018-02-26 08:00:00,798.3000000000001,869.7964285714288,752.9433333333334
2018-02-26 09:00:00,916.8,869.7964285714288,875.0466666666666
2018-02-26 10:00:00,1028.1,869.7964285714288,947.0300000000001
2018-02-26 11:00:00,1075.4,869.7964285714288,1016.3366666666667
2018-02-26 12:00:00,1103.8,869.7964285714288,1032.8733333333334
2018-02-26 13:00:00,1118.5,869.7964285714288,1047.41
2018-02-26 14:00:00,850.6,869.7964285714288,1031.48
2018-02-26 15:00:00,1020.0,869.7964285714288,1042.4466666666665
2018-02-26 16:00:00,998.8999999999999,869.7964285714288,1042.3033333333333
2018-02-26 17:00:00,947.1,869.7964285714288,1028.7999999999997
2018-02-26 18:00:00,895.9000000000001,869.7964285714288,1000.23
2018-02-26 19:00:00,856.4,869.7964285714288,930.7433333333333
2018-02-26 20:00:00,835.1000000000001,869.7964285714288,843.6766666666665
2018-02-26 21:00:00,773.0,869.7964285714288,808.5099999999999
2018-02-26 22:00:00,754.0999999999999,869.7964285714288,768.3366666666667
2018-02-26 23:00:00,726.8999999999999,869.7964285714288,743.2966666666665
2018-02-27 00:00:00,705.4,869.7964285714288,715.0199999999999
2018-02-27 01:00:00,742.0999999999999,869.7964285714288,709.1233333333333
2018-02-27 02:00:00,640.7,869.7964285714288,622.1899999999998
2018-02-27 03:00:00,721.5999999999999,869.7964285714288,681.24
2018-02-27 04:00:00,705.2,869.7964285714288,656.0366666666669
2018-02-27 05:00:00,663.9,869.7964285714288,647.7800000000002
2018-02-27 06:00:00,660.1999999999999,869.7964285714288,647.6966666666667
2018-02-27 07:00:00,696.5999999999999,869.7964285714288,674.41
2018-02-27 08:00:00,778.3,869.7964285714288,758.6533333333332
2018-02-27 09:00:00,899.5999999999999,869.7964285714288,872.8466666666668
2018-02-27 10:00:00,963.0999999999999,869.7964285714288,988.3
2018-02-27 11:00:00,1021.8000000000001,869.7964285714288,1041.3
2018-02-27 12:00:00,1017.8999999999999,869.7964285714288,1060.2733333333333
2018-02-27 13:00:00,1004.3000000000002,869.7964285714288,1061.3100000000002
2018-02-27 14:00:00,1023.9,869.7964285714288,1068.5966666666668
2018-02-27 15:00:00,988.5999999999999,869.7964285714288,1056.5333333333333
2018-02-27 16:00:00,945.5999999999999,869.7964285714288,1060.1766666666667
2018-02-27 17:00:00,903.8000000000001,869.7964285714288,1031.3466666666668
2018-02-27 18:00:00,878.0,869.7964285714288,1012.3333333333335
2018-02-27 19:00:00,856.0,869.7964285714288,940.3233333333334
2018-02-27 20:00:00,795.9000000000001,869.7964285714288,844.5266666666665
2018-02-27 21:00:00,786.4000000000001,869.7964285714288,807.7333333333333
2018-02-27 22:00:00,745.0999999999999,869.7964285714288,767.5100000000001
2018-02-27 23:00:00,711.7,869.7964285714288,743.2133333333333
2018-02-28 00:00:00,697.4000000000001,869.7964285714288,716.1266666666666
2018-02-28 01:00:00,737.5,869.7964285714288,703.65
2018-02-28 02:00:00,766.5999999999999,869.7964285714288,629.8633333333333
2018-02-28 03:00:00,589.1,869.7964285714288,668.3499999999999
2018-02-28 04:00:00,676.3,869.7964285714288,660.95
2018-02-28 05:00:00,662.8000000000001,869.7964285714288,646.3
2018-02-28 06:00:00,673.4,869.7964285714288,641.8
2018-02-28 07:00:00,688.1,869.7964285714288,672.5000000000001
2018-02-28 08:00:00,764.8,869.7964285714288,748.0766666666666
2018-02-28 09:00:00,902.3,869.7964285714288,879.1433333333333
2018-02-28 10:00:00,1026.5,869.7964285714288,979.4033333333332
2018-02-28 11:00:00,1087.7,869.7964285714288,1041.5266666666664
2018-02-28 12:00:00,1110.4,869.7964285714288,1057.9466666666667
2018-02-28 13:00:00,1126.8,869.7964285714288,1063.7100000000003
2018-02-28 14:00:00,1155.1,869.7964285714288,1059.6766666666667
2018-02-28 15:00:00,1162.8,869.7964285714288,1072.743333333333
2018-02-28 16:00:00,1151.0,869.7964285714288,1066.58
2018-02-28 17:00:00,1118.5,869.7964285714288,1053.4366666666667
2018-02-28 18:00:00,1103.6999999999998,869.7964285714288,1023.4066666666665
2018-02-28 19:00:00,1024.9,869.7964285714288,948.1833333333333
2018-02-28 20:00:00,946.5,869.7964285714288,843.8666666666668
2018-02-28 21:00:00,900.5,869.7964285714288,805.6833333333335
2018-02-28 22:00:00,842.2,869.7964285714288,774.2099999999999
2018-02-28 23:00:00,805.8999999999999,869.7964285714288,757.7833333333336
2018-03-01 00:00:00,761.9000000000001,869.7964285714288,717.3366666666666
2018-03-01 01:00:00,719.6,869.7964285714288,710.0966666666666
2018-03-01 02:00:00,634.5999999999999,869.7964285714288,629.3033333333332
2018-03-01 03:00:00,697.8,869.7964285714288,673.8966666666666
2018-03-01 04:00:00,684.5999999999999,869.7964285714288,659.8333333333334
2018-03-01 05:00:00,656.9,869.7964285714288,649.2033333333334
2018-03-01 06:00:00,652.4000000000001,869.7964285714288,649.6833333333335
2018-03-01 07:00:00,674.0,869.7964285714288,674.5099999999999
2018-03-01 08:00:00,748.6,869.7964285714288,753.2433333333335
2018-03-01 09:00:00,872.3,869.7964285714288,873.3933333333333
2018-03-01 10:00:00,1021.1,869.7964285714288,982.8733333333334
2018-03-01 11:00:00,1083.5,869.7964285714288,1049.74
2018-03-01 12:00:00,1118.0,869.7964285714288,1056.8166666666666
2018-03-01 13:00:00,1143.5,869.7964285714288,1049.6466666666665
2018-03-01 14:00:00,1125.8,869.7964285714288,1040.9633333333336
2018-03-01 15:00:00,1115.6000000000001,869.7964285714288,1063.6266666666666
2018-03-01 16:00:00,1127.3,869.7964285714288,1060.09
2018-03-01 17:00:00,1109.5,869.7964285714288,1049.0166666666669
2018-03-01 18:00:00,1114.3999999999999,869.7964285714288,1039.256666666667
2018-03-01 19:00:00,1111.4,869.7964285714288,1013.6233333333333
2018-03-01 20:00:00,1122.3000000000002,869.7964285714288,981.0533333333332
2018-03-01 21:00:00,1047.1000000000001,869.7964285714288,916.896666666667
2018-03-01 22:00:00,916.4,869.7964285714288,822.4733333333334
2018-03-01 23:00:00,837.0,869.7964285714288,788.7500000000001
2018-03-02 00:00:00,770.3,869.7964285714288,731.2533333333333
2018-03-02 01:00:00,744.9000000000001,869.7964285714288,713.003333333333
2018-03-02 02:00:00,655.0999999999999,869.7964285714288,627.5733333333333
2018-03-02 03:00:00,696.2,869.7964285714288,671.2633333333332
2018-03-02 04:00:00,685.3,869.7964285714288,658.7099999999999
2018-03-02 05:00:00,636.0999999999999,869.7964285714288,644.7699999999999
2018-03-02 06:00:00,651.4,869.7964285714288,644.0566666666667
2018-03-02 07:00:00,707.6,869.7964285714288,672.9500000000002
2018-03-02 08:00:00,792.0,869.7964285714288,756.0300000000003
