Building:,304 Elm Street,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,Totalized Gallons,Totalized Lbs,Demand Gallons/hr,Totalized Lbs,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Lbs
10-Jun-18 21:00:00,814960,Bad,8,1579087,12145758,7467122,310352,564355,38320544
10-Jun-18 22:00:00,814963,Bad,8,1579333,12147183,7467178,310360,564371,38321920
10-Jun-18 23:00:00,814967,Bad,8,1579590,12155527,7467235,310361,564385,38323272
11-Jun-18 00:00:00,814971,Bad,9,1579844,12161045,7467280,310377,564402,38324608
11-Jun-18 01:00:00,814974,Bad,8,1580100,12162978,7467337,310378,564416,38325988
11-Jun-18 02:00:00,814974,Bad,8,1580333,12163207,7467379,310384,564428,38327344
11-Jun-18 03:00:00,814974,Bad,14,1580565,12164854,7467419,310387,564442,38329732
11-Jun-18 04:00:00,814974,Bad,8,1580804,12167677,7467464,310390,564459,38331768
11-Jun-18 05:00:00,814974,Bad,8,1581042,12170605,7467508,310399,564477,38333804
11-Jun-18 06:00:00,814974,Bad,14,1581287,12171129,7467551,310408,564491,38335888
11-Jun-18 07:00:00,814987,Bad,8,1581530,12172852,7467591,310409,564513,38338184
11-Jun-18 08:00:00,815006,Bad,23,1581787,12175706,7467650,310409,564539,38340160
11-Jun-18 09:00:00,815022,Bad,8,1582062,12179600,7467709,310415,564564,38341608
11-Jun-18 10:00:00,815036,Bad,29,1582312,12182337,7467752,310415,564586,38342940
11-Jun-18 11:00:00,815049,Bad,8,1582562,12185340,7467810,310418,564607,38344232
11-Jun-18 12:00:00,815060,Bad,8,1582815,12196676,7467856,310425,564640,38345544
11-Jun-18 13:00:00,815072,Bad,24,1583056,12211291,7467897,310428,564662,38346868
11-Jun-18 14:00:00,815085,Bad,23,1583320,12221938,7467939,310435,564679,38348212
11-Jun-18 15:00:00,815098,Bad,14,1583575,12226834,7467998,310440,564699,38349540
11-Jun-18 16:00:00,815112,Bad,23,1583820,12228048,7468041,310442,564716,38350884
11-Jun-18 17:00:00,815112,Bad,14,1584057,12230269,7468084,310449,564734,38352188
11-Jun-18 18:00:00,815116,Bad,23,1584305,12232494,7468126,310456,564750,38353488
11-Jun-18 19:00:00,815131,Bad,8,1584558,12232778,7468181,310464,564768,38354760
11-Jun-18 20:00:00,815137,Bad,8,1584803,12232825,7468235,310469,564785,38356080
11-Jun-18 21:00:00,815141,Bad,23,1585056,12233151,7468278,310469,564801,38357448
11-Jun-18 22:00:00,815145,Bad,8,1585304,12233151,7468337,310478,564819,38359544
11-Jun-18 23:00:00,815149,Bad,14,1585558,12233151,7468380,310485,564833,38361472
12-Jun-18 00:00:00,815150,Bad,8,1585812,12235398,7468425,310488,564847,38363420
12-Jun-18 01:00:00,815150,Bad,8,1586083,12237353,7468467,310488,564857,38365428
12-Jun-18 02:00:00,815150,Bad,10,1586573,12237353,7468515,310490,564874,38367696
12-Jun-18 03:00:00,815150,Bad,14,1587027,12237353,7468571,310496,564887,38369840
12-Jun-18 04:00:00,815156,Bad,23,1587519,12240141,7468616,310504,564903,38371988
12-Jun-18 05:00:00,815161,Bad,56,1588008,12243044,7468674,310511,564918,38374132
12-Jun-18 06:00:00,815165,Bad,8,1588527,12243552,7468732,310519,564957,38376336
12-Jun-18 07:00:00,815186,Bad,41,1588975,12244483,7468786,310526,564988,38378472
12-Jun-18 08:00:00,815208,Bad,8,1589368,12244483,7468841,310527,565018,38380392
12-Jun-18 09:00:00,815220,Bad,29,1589659,12244483,7468887,310532,565043,38381836
12-Jun-18 10:00:00,815230,Bad,8,1589906,12244483,7468930,310532,565061,38383112
12-Jun-18 11:00:00,815241,Bad,23,1590159,12244483,7468986,310538,565090,38384364
12-Jun-18 12:00:00,815254,Bad,8,1590410,12247902,7469015,310539,565114,38385636
12-Jun-18 13:00:00,815264,Bad,8,1590657,12250850,7469075,310544,565135,38386896
12-Jun-18 14:00:00,815273,Bad,23,1590903,12252035,7469121,310552,565154,38388176
12-Jun-18 15:00:00,815281,Bad,23,1591150,12252094,7469165,310556,565176,38389448
12-Jun-18 16:00:00,815290,Bad,29,1591392,12254644,7469208,310559,565199,38390720
12-Jun-18 17:00:00,815303,Bad,23,1591631,12256913,7469252,310560,565218,38392000
12-Jun-18 18:00:00,815317,Bad,8,1591874,12260355,7469306,310566,565239,38393300
12-Jun-18 19:00:00,815333,Bad,8,1592131,12262249,7469350,310573,565257,38394576
12-Jun-18 20:00:00,815338,Bad,29,1592385,12263723,7469390,310573,565275,38395920
12-Jun-18 21:00:00,815342,Bad,8,1592627,12264954,7469433,310573,565290,38397272
12-Jun-18 22:00:00,815346,Bad,8,1592877,12265359,7469475,310589,565309,38398616
12-Jun-18 23:00:00,815350,Bad,8,1593135,12270108,7469516,310593,565324,38399932
13-Jun-18 00:00:00,815354,Bad,14,1593394,12272165,7469558,310594,565337,38401504
13-Jun-18 01:00:00,815357,Bad,8,1593655,12278493,7469601,310600,565350,38403380
13-Jun-18 02:00:00,815362,Bad,14,1593897,12287574,7469644,310603,565367,38404676
13-Jun-18 03:00:00,815366,Bad,8,1594137,12288942,7469685,310606,565380,38406408
13-Jun-18 04:00:00,815370,Bad,23,1594384,12290569,7469717,310612,565392,38408308
13-Jun-18 05:00:00,815374,Bad,10,1594630,12293172,7469758,310615,565410,38410184
13-Jun-18 06:00:00,815378,Bad,8,1594874,12296974,7469809,310617,565424,38412048
13-Jun-18 07:00:00,815394,Bad,29,1595145,12297570,7469840,310624,565443,38413400
13-Jun-18 08:00:00,815408,Bad,8,1595463,12301329,7469895,310628,565463,38414736
13-Jun-18 09:00:00,815420,Bad,14,1595803,12306247,7469954,310634,565489,38416104
13-Jun-18 10:00:00,815430,Bad,23,1596127,12307196,7469998,310639,565508,38417456
13-Jun-18 11:00:00,815440,Bad,8,1596431,12311834,7470070,310645,565528,38418752
13-Jun-18 12:00:00,815449,Bad,8,1596770,12320765,7470115,310650,565545,38420104
13-Jun-18 13:00:00,815461,Bad,23,1597127,12327753,7470172,310654,565566,38421444
13-Jun-18 14:00:00,815470,Bad,14,1597473,12334660,7470215,310658,565593,38422848
13-Jun-18 15:00:00,815480,Bad,14,1597819,12341426,7470275,310662,565613,38424248
13-Jun-18 16:00:00,815490,Bad,23,1598189,12346558,7470329,310668,565641,38425652
13-Jun-18 17:00:00,815502,Bad,8,1598556,12349119,7470385,310671,565660,38427044
13-Jun-18 18:00:00,815513,Bad,8,1598922,12354329,7470431,310674,565680,38428488
13-Jun-18 19:00:00,815524,Bad,14,1599294,12354999,7470490,310677,565699,38429932
13-Jun-18 20:00:00,815530,Bad,23,1599666,12354999,7470533,310680,565719,38431288
13-Jun-18 21:00:00,815533,Bad,8,1600039,12358685,7470586,310688,565735,38432608
13-Jun-18 22:00:00,815537,Bad,14,1600426,12364395,7470629,310688,565753,38433972
13-Jun-18 23:00:00,815541,Bad,8,1600815,12370050,7470691,310692,565764,38435288
14-Jun-18 00:00:00,815545,Bad,8,1601206,12373367,7470735,310696,565778,38436584
14-Jun-18 01:00:00,815548,Bad,8,1601632,12380774,7470810,310700,565793,38437920
14-Jun-18 02:00:00,815553,Bad,14,1601941,12383035,7470852,310707,565806,38439256
14-Jun-18 03:00:00,815557,Bad,8,1602411,12386420,7470897,310708,565821,38440592
14-Jun-18 04:00:00,815561,Bad,8,1602866,12387493,7470953,310718,565832,38441948
14-Jun-18 05:00:00,815564,Bad,23,1603223,12388431,7470999,310723,565847,38443312
14-Jun-18 06:00:00,815568,Bad,14,1603592,12391341,7471058,310729,565870,38444708
14-Jun-18 07:00:00,815570,Bad,23,1603643,12397202,7471072,310733,565873,38445104
14-Jun-18 08:00:00,815570,Bad,25,1603643,12398078,7471072,310737,565873,38445104
14-Jun-18 09:00:00,815570,Bad,38,1603643,12398539,7471072,310737,565873,38445104
14-Jun-18 10:00:00,815613,Bad,29,1604417,12400185,7471263,310740,565950,38450556
14-Jun-18 11:00:00,815619,Bad,38,1604844,12403306,7471322,310748,565967,38451856
14-Jun-18 12:00:00,815624,Bad,29,1605191,12410564,7471366,310754,565984,38453200
14-Jun-18 13:00:00,815629,Bad,38,1605539,12410758,7471412,310754,566005,38454536
14-Jun-18 14:00:00,815634,Bad,23,1605862,12410878,7471470,310754,566022,38455872
14-Jun-18 15:00:00,815639,Bad,23,1606163,12415563,7471526,310758,566045,38457188
14-Jun-18 16:00:00,815642,Bad,8,1606474,12419611,7471567,310770,566062,38458468
14-Jun-18 17:00:00,815647,Bad,29,1606785,12421595,7471621,310772,566082,38459780
14-Jun-18 18:00:00,815653,Bad,14,1607098,12422393,7471652,310779,566100,38461064
14-Jun-18 19:00:00,815661,Bad,23,1607395,12423561,7471696,310780,566120,38462364
14-Jun-18 20:00:00,815665,Bad,8,1607712,12425238,7471753,310784,566139,38463688
14-Jun-18 21:00:00,815669,Bad,14,1608017,12426578,7471797,310787,566155,38465048
14-Jun-18 22:00:00,815672,Bad,8,1608325,12426756,7471855,310791,566170,38466356
14-Jun-18 23:00:00,815676,Bad,23,1608635,12427565,7471896,310803,566185,38467640
15-Jun-18 00:00:00,815680,Bad,14,1608943,12428282,7471939,310805,566198,38468888
15-Jun-18 01:00:00,815684,Bad,8,1609225,12430346,7471979,310818,566208,38470224
15-Jun-18 02:00:00,815688,Bad,38,1609453,12430719,7472020,310822,566222,38471508
15-Jun-18 03:00:00,815692,Bad,29,1609690,12432021,7472059,310834,566236,38473744
15-Jun-18 04:00:00,815696,Bad,23,1609927,12432703,7472088,310840,566248,38475640
15-Jun-18 05:00:00,815700,Bad,8,1610149,12433345,7472116,310847,566258,38477520
15-Jun-18 06:00:00,815704,Bad,14,1610377,12434217,7472158,310849,566276,38479432
15-Jun-18 07:00:00,815716,Bad,29,1610650,12434300,7472199,310853,566297,38481244
15-Jun-18 08:00:00,815726,Bad,23,1610970,12438120,7472255,310854,566318,38482516
15-Jun-18 09:00:00,815736,Bad,8,1611282,12440944,7472296,310856,566338,38483724
15-Jun-18 10:00:00,815746,Bad,31,1611607,12441981,7472341,310866,566361,38484876
15-Jun-18 11:00:00,815756,1110006144,8,1611934,12447272,7472385,310868,566381,38486120
15-Jun-18 12:00:00,815765,1110007936,14,1612279,12449507,7472439,310874,566402,38487352
15-Jun-18 13:00:00,815774,1110028160,8,1612649,12450769,7472482,310884,566423,38487960
15-Jun-18 14:00:00,815782,1108241280,8,1613021,12451950,7472569,310885,566445,38488320
15-Jun-18 15:00:00,815789,1110067712,14,1613349,12454842,7472628,310889,566470,38489432
15-Jun-18 16:00:00,815798,1110522752,8,1613711,12456319,7472670,310903,566488,38490736
15-Jun-18 17:00:00,815807,1110554368,23,1614027,12458471,7472724,310913,566514,38491972
15-Jun-18 18:00:00,815816,1110707712,38,1614349,12459982,7472767,310917,566537,38493192
15-Jun-18 19:00:00,815824,1110662272,14,1614672,12461273,7472825,310921,566554,38494424
15-Jun-18 20:00:00,815828,1111156480,8,1614885,12462240,7472870,310927,566568,38495320
15-Jun-18 21:00:00,815833,1111006720,23,1615328,12462934,7472927,310929,566595,38496960
15-Jun-18 22:00:00,815836,1110697728,38,1615647,12464008,7472968,310931,566611,38498304
15-Jun-18 23:00:00,815840,1110758144,14,1615964,12468806,7472995,310935,566626,38499868
16-Jun-18 00:00:00,815843,1111059840,23,1616298,12472921,7473038,310937,566639,38501864
16-Jun-18 01:00:00,815846,1107387648,8,1616610,12473130,7473079,310938,566649,38503936
16-Jun-18 02:00:00,815850,1109876992,23,1616893,12473393,7473121,310943,566664,38506048
16-Jun-18 03:00:00,815854,1110593408,14,1617204,12473724,7473173,310949,566678,38507988
16-Jun-18 04:00:00,815858,1110727296,8,1617506,12474267,7473216,310962,566693,38509952
16-Jun-18 05:00:00,815862,1110866304,23,1617804,12477007,7473257,310969,566704,38511956
16-Jun-18 06:00:00,815863,1110918016,8,1617864,12479562,7473273,310971,566711,38512624
16-Jun-18 07:00:00,815877,1110537856,8,1618095,12480072,7473345,310976,566740,38516004
16-Jun-18 08:00:00,815888,1110486400,8,1618302,12481391,7473401,310979,566762,38517504
16-Jun-18 09:00:00,815898,1110055296,14,1618504,12483527,7473444,310984,566783,38518804
16-Jun-18 10:00:00,815906,1110291456,23,1618709,12485343,7473484,310984,566804,38520064
16-Jun-18 11:00:00,815914,1110453632,8,1618928,12486318,7473525,310986,566825,38521332
16-Jun-18 12:00:00,815923,1110724224,8,1619131,12487024,7473566,310988,566845,38522612
16-Jun-18 13:00:00,815929,1110480256,16,1619327,12487654,7473626,310992,566864,38523872
16-Jun-18 14:00:00,815935,1110618368,23,1619541,12488991,7473679,311000,566886,38525184
16-Jun-18 15:00:00,815940,1110963840,8,1619749,12491263,7473722,311002,566904,38526484
16-Jun-18 16:00:00,815945,1110948480,23,1619940,12492249,7473779,311007,566925,38527760
16-Jun-18 17:00:00,815950,1110826624,29,1620156,12492680,7473854,311012,566945,38529016
16-Jun-18 18:00:00,815955,1110485120,14,1620353,12493316,7473899,311022,566965,38530272
16-Jun-18 19:00:00,815960,1110262528,8,1620560,12494035,7473958,311025,566981,38531552
16-Jun-18 20:00:00,815963,1110373760,8,1620773,12494452,7474000,311031,567003,38532872
16-Jun-18 21:00:00,815967,1109909376,8,1620965,12495251,7474044,311042,567020,38534200
16-Jun-18 22:00:00,815971,1109317760,8,1621170,12496230,7474101,311052,567040,38535592
16-Jun-18 23:00:00,815974,1109875456,29,1621378,12496968,7474143,311056,567055,38536960
17-Jun-18 00:00:00,815978,1110070272,8,1621579,12497509,7474186,311060,567073,38538320
17-Jun-18 01:00:00,815982,1110325504,8,1621787,12497966,7474229,311067,567087,38539716
17-Jun-18 02:00:00,815985,1110270208,23,1621972,12501214,7474272,311073,567098,38541088
17-Jun-18 03:00:00,815989,1109845248,14,1622155,12502629,7474313,311084,567112,38542460
17-Jun-18 04:00:00,815993,1109891456,8,1622357,12503532,7474355,311084,567122,38544580
17-Jun-18 05:00:00,815996,1109848576,29,1622543,12504041,7474397,311087,567137,38546576
17-Jun-18 06:00:00,816000,1109288704,23,1622749,12504594,7474426,311102,567153,38548640
17-Jun-18 07:00:00,816011,1109781248,8,1622939,12505913,7474467,311111,567171,38550696
17-Jun-18 08:00:00,816021,1109307648,23,1623157,12506345,7474527,311121,567190,38552064
17-Jun-18 09:00:00,816030,1109300608,8,1623353,12507228,7474576,311129,567218,38553524
17-Jun-18 10:00:00,816037,1108666624,14,1623570,12507788,7474634,311136,567239,38554988
17-Jun-18 11:00:00,816042,1109399552,23,1623771,12508620,7474675,311141,567256,38556448
17-Jun-18 12:00:00,816046,1109598976,8,1623975,12509122,7474734,311145,567276,38557784
17-Jun-18 13:00:00,816051,1109389056,14,1624216,12512254,7474788,311147,567293,38559104
17-Jun-18 14:00:00,816055,1109616000,29,1624418,12513512,7474830,311152,567311,38560460
17-Jun-18 15:00:00,816058,1109950592,25,1624630,12514129,7474899,311160,567331,38561808
17-Jun-18 16:00:00,816062,1110574336,8,1624824,12515162,7474943,311165,567348,38563136
17-Jun-18 17:00:00,816065,1110858112,23,1625039,12516544,7475002,311169,567369,38564432
17-Jun-18 18:00:00,816069,1110632960,8,1625226,12517303,7475045,311175,567385,38565684
17-Jun-18 19:00:00,816074,1110849792,23,1625443,12518042,7475103,311182,567406,38566984
17-Jun-18 20:00:00,816078,1110497920,14,1625636,12520136,7475146,311185,567422,38568280
17-Jun-18 21:00:00,816081,1110371072,23,1625839,12522334,7475201,311189,567443,38569652
17-Jun-18 22:00:00,816085,1110220544,8,1626035,12531541,7475242,311191,567459,38571048
17-Jun-18 23:00:00,816089,1110426240,23,1626227,12537394,7475295,311193,567474,38572420
18-Jun-18 00:00:00,816092,1110617088,23,1626486,12542577,7475339,311200,567492,38573760
18-Jun-18 01:00:00,816096,1111087616,8,1626688,12543304,7475391,311200,567507,38575188
18-Jun-18 02:00:00,816100,1110999424,14,1626870,12543304,7475449,311201,567517,38576592
18-Jun-18 03:00:00,816103,1110740736,8,1627055,12543538,7475518,311216,567531,38578020
18-Jun-18 04:00:00,816107,1110678144,23,1627235,12543538,7475560,311216,567539,38579416
18-Jun-18 05:00:00,816111,1110431744,8,1627493,12550713,7475620,311218,567555,38580792
18-Jun-18 06:00:00,816115,1110255232,8,1627855,12552275,7475679,311225,567569,38582244
18-Jun-18 07:00:00,816122,1110125440,8,1628199,12553449,7475734,311226,567585,38583668
18-Jun-18 08:00:00,816130,1109957120,29,1628464,12556108,7475777,311233,567605,38585136
18-Jun-18 09:00:00,816135,1110136960,8,1628740,12558007,7475839,311236,567621,38586512
18-Jun-18 10:00:00,816141,1110143232,23,1629012,12558711,7475882,311240,567643,38587892
18-Jun-18 11:00:00,816144,1109934336,8,1629285,12561068,7475939,311247,567660,38589220
18-Jun-18 12:00:00,816146,1110438528,14,1629417,12561076,7475953,311256,567668,38589880
18-Jun-18 13:00:00,816146,1110778624,23,1629417,12561076,7475953,311257,567668,38589880
18-Jun-18 14:00:00,816146,1867795712,8,1629417,12562874,7475953,311262,567668,38589880
18-Jun-18 15:00:00,816146,1874480384,8,1629417,12563932,7475953,311264,567668,38589880
18-Jun-18 16:00:00,816162,136774192,23,1630583,12566754,7476168,311265,567738,38595748
18-Jun-18 17:00:00,816174,136775840,8,1630850,12567538,7476242,311273,567754,38596880
18-Jun-18 18:00:00,816190,136777536,16,1631123,12569652,7476286,311279,567769,38598048
18-Jun-18 19:00:00,816206,136778992,8,1631388,12570585,7476344,311279,567784,38599336
18-Jun-18 20:00:00,816213,136780528,8,1631651,12576893,7476386,311283,567801,38600600
18-Jun-18 21:00:00,816217,136781936,23,1631917,12579507,7476428,311294,567818,38601696
18-Jun-18 22:00:00,816220,136783376,14,1632179,12580572,7476500,311301,567832,38602964
18-Jun-18 23:00:00,816224,136784704,29,1632451,12581750,7476545,311305,567845,38604184
19-Jun-18 00:00:00,816227,136786096,8,1632733,12583352,7476599,311307,567853,38605492
19-Jun-18 01:00:00,816231,136787568,8,1633071,12584827,7476642,311307,567868,38606860
19-Jun-18 02:00:00,816235,136788944,14,1633415,12587182,7476699,311308,567878,38608188
19-Jun-18 03:00:00,816238,136790256,8,1633751,12588402,7476742,311309,567886,38609552
19-Jun-18 04:00:00,816242,136791600,23,1634074,12589896,7476797,311315,567901,38610976
19-Jun-18 05:00:00,816245,136792976,14,1634413,12590247,7476851,311322,567915,38612432
19-Jun-18 06:00:00,816249,136794288,8,1634747,12590677,7476894,311327,567930,38613904
19-Jun-18 07:00:00,816262,136795632,8,1635004,12591669,7476948,311328,567942,38615428
19-Jun-18 08:00:00,816265,136797024,8,1635245,12592930,7477006,311333,567959,38617016
19-Jun-18 09:00:00,816279,136798448,8,1635508,12594899,7477064,311337,567976,38618504
19-Jun-18 10:00:00,816293,136800080,14,1635788,12596826,7477122,311337,567992,38619968
19-Jun-18 11:00:00,816314,136801520,8,1636050,12598519,7477167,311341,568010,38621448
19-Jun-18 12:00:00,816330,136803024,29,1636307,12599976,7477211,311346,568026,38622924
19-Jun-18 13:00:00,816348,136804576,8,1636578,12601244,7477267,311356,568040,38624400
19-Jun-18 14:00:00,816367,136806160,8,1636797,12602067,7477310,311360,568061,38625824
19-Jun-18 15:00:00,816387,136807776,8,1636983,12603003,7477364,311369,568076,38627168
19-Jun-18 16:00:00,816400,136809472,8,1637093,12603687,7477379,311382,568093,38627808
19-Jun-18 17:00:00,816423,136811088,8,1637348,12604832,7477453,311388,568116,38629736
19-Jun-18 18:00:00,816438,136812496,14,1637527,12605519,7477507,311395,568131,38630980
19-Jun-18 19:00:00,816456,136813840,14,1637711,12606207,7477547,311401,568148,38632248
19-Jun-18 20:00:00,816462,136815248,23,1637892,12608037,7477593,311408,568164,38633584
19-Jun-18 21:00:00,816465,136816480,10,1638074,12608861,7477666,311414,568176,38634996
19-Jun-18 22:00:00,816469,136817600,14,1638259,12609597,7477709,311417,568190,38636336
19-Jun-18 23:00:00,816472,136818752,8,1638442,12609915,7477755,311439,568203,38637672
20-Jun-18 00:00:00,816476,136819760,14,1638628,12610493,7477812,311443,568212,38638920
20-Jun-18 01:00:00,816479,136820800,8,1638812,12611473,7477854,311447,568227,38640304
20-Jun-18 02:00:00,816482,136821776,8,1638989,12613223,7477895,311453,568235,38641600
20-Jun-18 03:00:00,816486,136822880,8,1639167,12614920,7477939,311458,568244,38642852
20-Jun-18 04:00:00,816490,136824016,14,1639335,12615714,7477980,311466,568257,38644060
20-Jun-18 05:00:00,816493,136825104,8,1639496,12616692,7478023,311470,568266,38645232
20-Jun-18 06:00:00,816497,136826240,14,1639676,12617405,7478066,311473,568280,38646428
20-Jun-18 07:00:00,816514,136827296,8,1639858,12617746,7478111,311477,568297,38647728
20-Jun-18 08:00:00,816534,136828416,8,1640054,12618376,7478151,311479,568323,38648976
20-Jun-18 09:00:00,816557,136829552,14,1640246,12619414,7478210,311494,568348,38650324
20-Jun-18 10:00:00,816579,136830752,8,1640437,12620245,7478255,311505,568368,38651628
20-Jun-18 11:00:00,816602,136831936,8,1640627,12620641,7478326,311510,568385,38652864
20-Jun-18 12:00:00,816623,136833200,8,1640803,12621316,7478385,311514,568407,38654168
20-Jun-18 13:00:00,816644,136834576,14,1640985,12621787,7478429,311523,568429,38655452
20-Jun-18 14:00:00,816665,136836080,14,1641175,12622705,7478490,311523,568446,38656764
20-Jun-18 15:00:00,816685,136837664,8,1641365,12623326,7478543,311529,568467,38658028
20-Jun-18 16:00:00,816705,136839296,8,1641550,12623966,7478586,311537,568484,38659228
20-Jun-18 17:00:00,816725,136840992,8,1641728,12625199,7478642,311540,568502,38660440
20-Jun-18 18:00:00,816745,136842656,8,1641908,12627338,7478687,311541,568521,38661672
20-Jun-18 19:00:00,816765,136844352,14,1642100,12627824,7478744,311545,568541,38662908
20-Jun-18 20:00:00,816772,136846064,8,1642283,12628315,7478787,311546,568557,38664184
20-Jun-18 21:00:00,816775,136847760,8,1642460,12628870,7478832,311547,568577,38665512
20-Jun-18 22:00:00,816779,136849520,14,1642722,12631437,7478881,311547,568591,38666864
20-Jun-18 23:00:00,816782,136851312,10,1642994,12632641,7478931,311552,568603,38668136
21-Jun-18 00:00:00,816785,136853248,14,1643258,12633477,7478975,311553,568618,38669408
21-Jun-18 01:00:00,816788,136855072,8,1643451,12634134,7479018,311553,568629,38670740
21-Jun-18 02:00:00,816792,136856960,8,1643620,12634573,7479063,311555,568637,38672048
21-Jun-18 03:00:00,816795,136858880,14,1643939,12635448,7479124,311555,568650,38673344
21-Jun-18 04:00:00,816798,136860752,8,1644278,12636666,7479185,311555,568661,38674620
21-Jun-18 05:00:00,816801,136862560,8,1644610,12638136,7479242,311565,568673,38675960
21-Jun-18 06:00:00,816804,136864176,8,1644935,12639882,7479286,311566,568686,38677284
21-Jun-18 07:00:00,816819,136865680,8,1645212,12640574,7479371,311566,568704,38678664
21-Jun-18 08:00:00,816836,136867200,14,1645460,12640574,7479429,311572,568718,38680100
21-Jun-18 09:00:00,816856,136868704,8,1645724,12641621,7479491,311575,568739,38681524
21-Jun-18 10:00:00,816871,136870400,8,1645985,12641754,7479551,311575,568753,38682912
21-Jun-18 11:00:00,816886,136871952,8,1646251,12643539,7479607,311578,568773,38684296
21-Jun-18 12:00:00,816903,136873584,14,1646507,12647008,7479663,311582,568796,38685632
21-Jun-18 13:00:00,816919,136875312,8,1646768,12647917,7479720,311586,568816,38686956
21-Jun-18 14:00:00,816932,136877056,8,1647015,12650753,7479777,311588,568832,38688352
21-Jun-18 15:00:00,816945,136878928,14,1647272,12654575,7479820,311592,568853,38689756
21-Jun-18 16:00:00,816957,136880800,8,1647521,12656652,7479864,311597,568869,38691184
21-Jun-18 17:00:00,816975,136882736,8,1647760,12659974,7479922,311597,568884,38692548
21-Jun-18 18:00:00,816992,136884672,8,1648016,12664263,7479966,311604,568901,38693944
21-Jun-18 19:00:00,817010,136886624,14,1648276,12669110,7480011,311607,568921,38695304
21-Jun-18 20:00:00,817015,136888592,8,1648525,12673306,7480083,311615,568942,38696600
21-Jun-18 21:00:00,817018,136890240,8,1648770,12673318,7480128,311620,568956,38697904
21-Jun-18 22:00:00,817022,136891776,14,1649017,12673859,7480157,311621,568968,38699232
21-Jun-18 23:00:00,817025,136893088,8,1649284,12682626,7480213,311626,568980,38700540
22-Jun-18 00:00:00,817028,136894400,8,1649554,12683232,7480254,311630,568990,38701872
22-Jun-18 01:00:00,817031,136895744,8,1649896,12684683,7480297,311630,569011,38703256
22-Jun-18 02:00:00,817035,136897344,16,1650220,12685623,7480352,311630,569021,38704552
22-Jun-18 03:00:00,817038,136899104,8,1650549,12686429,7480393,311632,569035,38705884
22-Jun-18 04:00:00,817042,136900960,8,1650884,12686837,7480443,311633,569046,38707228
22-Jun-18 05:00:00,817045,136902800,14,1651190,12687344,7480494,311638,569061,38708584
22-Jun-18 06:00:00,817049,136904432,8,1651481,12692964,7480535,311638,569074,38709936
22-Jun-18 07:00:00,817067,136905936,8,1651684,12698024,7480578,311645,569092,38711480
22-Jun-18 08:00:00,817090,136907344,8,1651875,12698435,7480640,311647,569110,38712920
22-Jun-18 09:00:00,817113,136908736,14,1652060,12699935,7480682,311652,569135,38714316
22-Jun-18 10:00:00,817135,136910464,8,1652244,12700262,7480725,311657,569157,38715696
22-Jun-18 11:00:00,817157,136911936,8,1652428,12700262,7480784,311660,569178,38717080
22-Jun-18 12:00:00,817178,136913344,14,1652621,12702850,7480835,311660,569197,38718400
22-Jun-18 13:00:00,817200,136915088,8,1652863,12706779,7480899,311662,569219,38719792
22-Jun-18 14:00:00,817221,136916896,8,1653122,12708375,7480944,311664,569240,38721216
22-Jun-18 15:00:00,817241,136918736,8,1653394,12708996,7481004,311664,569254,38722652
22-Jun-18 16:00:00,817262,136920608,14,1653676,12709008,7481050,311668,569276,38724080
22-Jun-18 17:00:00,817283,136922576,8,1653930,12709008,7481105,311671,569295,38725492
22-Jun-18 18:00:00,817304,136924320,14,1654204,12709725,7481165,311678,569314,38726964
22-Jun-18 19:00:00,817326,136926000,8,1654464,12711550,7481221,311681,569334,38728456
22-Jun-18 20:00:00,817331,136927728,8,1654723,12711563,7481265,311685,569349,38729880
22-Jun-18 21:00:00,817335,136929408,8,1654998,12715115,7481327,311690,569364,38731336
22-Jun-18 22:00:00,817338,136931200,14,1655277,12716273,7481384,311692,569374,38732820
22-Jun-18 23:00:00,817341,136933072,8,1655547,12719697,7481426,311693,569387,38734220
23-Jun-18 00:00:00,817345,136935072,8,1655801,12721096,7481502,311700,569399,38735644
23-Jun-18 01:00:00,817348,136936912,8,1655991,12722365,7481548,311702,569407,38736948
23-Jun-18 02:00:00,817352,136938768,8,1656170,12729125,7481593,311707,569422,38738332
23-Jun-18 03:00:00,817355,136940400,8,1656323,12729681,7481635,311711,569439,38739680
23-Jun-18 04:00:00,817359,136941952,14,1656500,12729966,7481689,311711,569446,38741036
23-Jun-18 05:00:00,817362,136943376,8,1656668,12731343,7481734,311719,569458,38742424
23-Jun-18 06:00:00,817366,136944784,8,1656834,12732767,7481779,311723,569473,38743836
23-Jun-18 07:00:00,817383,136946128,14,1657007,12733596,7481820,311728,569496,38745580
23-Jun-18 08:00:00,817407,136947536,8,1657202,12734125,7481863,311733,569516,38747116
23-Jun-18 09:00:00,817431,136948960,8,1657370,12734903,7481919,311733,569540,38748752
23-Jun-18 10:00:00,817454,136950304,14,1657556,12736184,7481963,311736,569558,38750256
23-Jun-18 11:00:00,817478,136951712,8,1657748,12736589,7482005,311739,569576,38751696
23-Jun-18 12:00:00,817502,136953344,8,1657921,12736888,7482048,311742,569593,38754172
23-Jun-18 13:00:00,817525,136955024,8,1658150,12737430,7482091,311746,569619,38755972
