,YUAG,,Berkeley,,Hopper,,304Elm,,Davenport,,38HH,,320Temple,,53Wall,,Sprague,,Malone,,Trumbull,,17HH,
Sat 01/20/18 02:00,116.2,8022641.7,71.6,7279453.5,103,2812291.3,4.6,1112236.7,120.3,4365735.3,3.9,3166103.8,1.1,94840,13.9,3032581,29.8,377917.2,103,6604980.2,76.2,4481504.7,657100,9001720.8
Sat 01/20/18 03:00,137.2,8022778.8,75.2,7279528.7,106.7,2812398,4.7,1112241.3,128.3,4365863.7,4.2,3166108,1.5,94841.5,15.2,3032596.2,32.8,377950,112.5,6605092.7,81.8,4481586.5,137.7,9001858.5
Sat 01/20/18 04:00,144.5,8022923.3,72.3,7279601,99.7,2812497.7,4.8,1112246.2,125.7,4365989.3,4.2,3166112.2,1.5,94843,15.8,3032612,33,377983,129.2,6605221.8,78,4481664.5,140,9001998.5
Sat 01/20/18 05:00,131.5,8023054.8,69.7,7279670.7,98.3,2812596,5.2,1112251.3,122.3,4366111.7,4.2,3166116.3,1.5,94844.5,15.7,3032627.7,33,378016,118.7,6605340.5,73.2,4481737.7,140.5,9002139
Sat 01/20/18 06:00,131.3,8023186.2,63.2,7279733.8,90,2812686,5.3,1112256.7,112.3,4366224,4,3166120.3,1.5,94846,15.7,3032643.3,32,378048,115.5,6605456,76.5,4481814.2,140.5,9002279.5
Sat 01/20/18 07:00,130,8023316.2,67.5,7279801.3,89,2812775,6.3,1112263,121.7,4366345.7,3.8,3166124.2,1.7,94847.7,15.3,3032658.7,28.5,378076.5,114.7,6605570.7,84.5,4481898.7,139.5,9002419
Sat 01/20/18 08:00,129.7,8023445.8,87.5,7279888.8,104.8,2812879.8,8.5,1112271.5,150.5,4366496.2,4.2,3166128.3,2.8,94850.5,15.7,3032674.3,34.7,378111.2,111.8,6605682.5,89.5,4481988.2,142,9002561
Sat 01/20/18 09:00,130.7,8023576.5,98.2,7279987,115.2,2812995,9,1112280.5,153.8,4366650,4.2,3166132.5,2.5,94853,15.2,3032689.5,41.3,378152.5,111.2,6605793.7,92,4482080.2,146,9002707
Sat 01/20/18 10:00,142.2,8023718.7,100,7280087,121.7,2813116.7,8.5,1112289,162,4366812,4.2,3166136.7,2.5,94855.5,15,3032704.5,41.8,378194.3,113,6605906.7,102,4482182.2,145,9002852
Sat 01/20/18 11:00,186.2,8023904.8,109,7280196,123.5,2813240.2,8.8,1112297.8,165,4366977,4.2,3166140.8,2.3,94857.8,16,3032720.5,42.3,378236.7,120.3,6606027,119.3,4482301.5,146.5,9002998.5
Sat 01/20/18 12:00,267,8024171.8,118.3,7280314.3,133,2813373.2,8.7,1112306.5,168,4367145,3.7,3166144.5,2,94859.8,15.8,3032736.3,42.8,378279.5,130.7,6606157.7,124,4482425.5,150.5,9003149
Sat 01/20/18 13:00,281.5,8024453.3,128.3,7280442.7,122,2813495.2,9,1112315.5,155.5,4367300.5,3.5,3166148,2,94861.8,15.7,3032752,43.3,378322.8,131.7,6606289.3,131.3,4482556.8,154.3,9003303.3
Sat 01/20/18 14:00,288.5,8024741.8,126.3,7280569,115,2813610.2,9,1112324.5,164.5,4367465,3,3166151,2,94863.8,16.5,3032768.5,36.2,378359,125.8,6606415.2,129.8,4482686.7,151.7,9003455
Sat 01/20/18 15:00,289.2,8025031,139,7280708,126.7,2813736.8,8.5,1112333,176.8,4367641.8,3.8,3166154.8,2,94865.8,18.7,3032787.2,47.5,378406.5,128.5,6606543.7,123.8,4482810.5,157.5,9003612.5
Sat 01/20/18 16:00,292.2,8025323.2,131.5,7280839.5,135,2813871.8,9,1112342,169.8,4367811.7,4.2,3166159,2.2,94868,22.7,3032809.8,56.5,378463,125.8,6606669.5,126.2,4482936.7,168.2,9003780.7
Sat 01/20/18 17:00,298.3,8025621.5,120.5,7280960,134,2814005.8,8.5,1112350.5,169.7,4367981.3,4,3166163,2.2,94870.2,19.7,3032829.5,50.8,378513.8,128.8,6606798.3,120.5,4483057.2,173.5,9003954.2
Sat 01/20/18 18:00,280.7,8025902.2,127.3,7281087.3,142.3,2814148.2,8.8,1112359.3,177.5,4368158.8,4,3166167,2.5,94872.7,19.2,3032848.7,46.2,378560,133.3,6606931.7,126,4483183.2,169.5,9004123.7
Sat 01/20/18 19:00,200.2,8026102.3,129,7281216.3,137.7,2814285.8,8.5,1112367.8,184.3,4368343.2,3.5,3166170.5,2.7,94875.3,18.8,3032867.5,46.5,378606.5,129.2,6607060.8,128,4483311.2,165,9004288.7
Sat 01/20/18 20:00,128.8,8026231.2,128.3,7281344.7,129.5,2814415.3,7.7,1112375.5,174.3,4368517.5,3,3166173.5,2.2,94877.5,15.8,3032883.3,46,378652.5,132.3,6607193.2,124.8,4483436,165.2,9004453.8
Sat 01/20/18 21:00,127.3,8026358.5,104.3,7281449,107.7,2814523,5.5,1112381,155.2,4368672.7,2.5,3166176,2.2,94879.7,15.7,3032899,40.3,378692.8,134.7,6607327.8,118.3,4483554.3,179.8,9004633.7
Sat 01/20/18 22:00,126.2,8026484.7,96.2,7281545.2,126.8,2814649.8,5.2,1112386.2,166.3,4368839,3.3,3166179.3,2.2,94881.8,15.5,3032914.5,45.7,378738.5,133.3,6607461.2,105.8,4483660.2,167.2,9004800.8
Sat 01/20/18 23:00,127,8026611.7,86.7,7281631.8,121.7,2814771.5,5,1112391.2,158.2,4368997.2,3.2,3166182.5,1.7,94883.5,15,3032929.5,47.2,378785.7,121.8,6607583,99.3,4483759.5,156.2,9004957
Sun 01/21/18 00:00,127.5,8026739.2,81.2,7281713,115.7,2814887.2,4.8,1112396,153,4369150.2,3,3166185.5,1.7,94885.2,15,3032944.5,42.5,378828.2,117.8,6607700.8,96.2,4483855.7,149.8,9005106.8
Sun 01/21/18 01:00,134.2,8026873.4,83.5,7281796.5,121.4,2815008.5,4.5,1112400.5,148.7,4369298.9,3.4,3166188.9,1,94886.2,-340782.4,2692162.1,34.8,378862.9,115.5,6607816.3,89.6,4483945.3,-984692.2,8020414.6
Sun 01/21/18 02:00,121.1,8026994.5,71,7281867.5,102.8,2815111.3,4.4,1112404.8,116.5,4369415.3,2.6,3166191.5,1.1,94887.3,340812.4,3032974.5,29.1,378892,103.3,6607919.7,71.5,4484016.8,984979.4,9005394
Sun 01/21/18 03:00,129,8027123.5,77.8,7281945.3,110.3,2815221.7,4.8,1112409.7,125.2,4369540.5,3.3,3166194.8,1.2,94888.5,15.8,3032990.3,33.7,378925.7,114.3,6608034,80.3,4484097.2,138.7,9005532.7
Sun 01/21/18 04:00,129.5,8027253,75.5,7282020.8,102,2815323.7,4.8,1112414.5,120,4369660.5,3.2,3166198,1.2,94889.7,15.5,3033005.8,33.3,378959,113,6608147,77.2,4484174.3,141,9005673.7
Sun 01/21/18 05:00,129.3,8027382.3,74,7282094.8,98.8,2815422.5,4.8,1112419.3,117.3,4369777.8,3,3166201,1.2,94890.8,14.7,3033020.5,33.8,378992.8,116.7,6608263.7,73.7,4484248,140.5,9005814.2
Sun 01/21/18 06:00,129.5,8027511.8,70.8,7282165.7,99,2815521.5,4.8,1112424.2,117.8,4369895.7,3,3166204,1.3,94892.2,15,3033035.5,33.7,379026.5,117.5,6608381.2,74.2,4484322.2,141.3,9005955.5
Sun 01/21/18 07:00,130.2,8027642,62.5,7282228.2,85.3,2815606.8,5.7,1112429.8,115.5,4370011.2,2.8,3166206.8,1.5,94893.7,15,3033050.5,31.7,379058.2,117.5,6608498.7,82,4484404.2,142.3,9006097.8
Sun 01/21/18 08:00,130.2,8027772.2,85.2,7282313.3,104.8,2815711.7,8.7,1112438.5,141.7,4370152.8,3.2,3166210,2.5,94896.2,14.7,3033065.2,31.7,379089.8,114,6608612.7,101.8,4484506,145.8,9006243.7
Sun 01/21/18 09:00,131.7,8027903.8,95,7282408.3,114.8,2815826.5,9,1112447.5,156.5,4370309.3,3,3166213,2.3,94898.5,14.5,3033079.7,40.8,379130.7,113,6608725.7,103.8,4484609.8,145.8,9006389.5
Sun 01/21/18 10:00,140.7,8028044.5,98.3,7282506.7,115.3,2815941.8,8.5,1112456,162.3,4370471.7,2.5,3166215.5,2,94900.5,14.7,3033094.3,43.2,379173.8,113.5,6608839.2,107.5,4484717.3,145.3,9006534.8
Sun 01/21/18 11:00,188.3,8028232.8,104.2,7282610.8,122.5,2816064.3,8.8,1112464.8,169.2,4370640.8,3,3166218.5,2.3,94902.8,16.5,3033110.8,43.3,379217.2,131.8,6608971,108.5,4484825.8,145.7,9006680.5
Sun 01/21/18 12:00,275.2,8028508,126.5,7282737.3,129.3,2816193.7,8.7,1112473.5,173.8,4370814.7,2.8,3166221.3,2.2,94905,17.7,3033128.5,43.8,379261,134.8,6609105.8,118.8,4484944.7,153.2,9006833.7
Sun 01/21/18 13:00,290,8028798,148.7,7282886,134.2,2816327.8,9.5,1112483,181,4370995.7,3.2,3166224.5,1.8,94906.8,18,3033146.5,43.2,379304.2,132,6609237.8,123.7,4485068.3,155.2,9006988.8
Sun 01/21/18 14:00,291.5,8029089.5,137.3,7283023.3,124.5,2816452.3,9.3,1112492.3,165.7,4371161.3,2.8,3166227.3,2,94908.8,19.5,3033166,45,379349.2,123.3,6609361.2,137.7,4485206,155.7,9007144.5
Sun 01/21/18 15:00,292.7,8029382.2,137,7283160.3,123.8,2816576.2,8.7,1112501,177.7,4371339,2.7,3166230,1.7,94910.5,24,3033190,50.8,379400,125.7,6609486.8,128,4485334,159.5,9007304
Sun 01/21/18 16:00,294.3,8029676.5,146.7,7283307,137.8,2816714,8.7,1112509.7,184,4371523,3.5,3166233.5,2.3,94912.8,25,3033215,66.5,379466.5,129.2,6609616,125.3,4485459.3,160,9007464
Sun 01/21/18 17:00,293.8,8029970.3,122.3,7283429.3,142,2816856,8.8,1112518.5,183.8,4371706.8,3,3166236.5,2,94914.8,24,3033239,66,379532.5,129.7,6609745.7,135.5,4485594.8,165.3,9007629.3
Sun 01/21/18 18:00,273.7,8030244,122.5,7283551.8,145,2817001,8.5,1112527,184.7,4371891.5,3.3,3166239.8,2,94916.8,21.7,3033260.7,59.5,379592,131.5,6609877.2,140,4485734.8,165.3,9007794.7
Sun 01/21/18 19:00,198.2,8030442.2,129.3,7283681.2,143.2,2817144.2,8.8,1112535.8,193,4372084.5,3.2,3166243,2.3,94919.2,19.8,3033280.5,50,379642,125.5,6610002.7,132.7,4485867.5,164.2,9007958.8
Sun 01/21/18 20:00,128.5,8030570.7,139,7283820.2,144.5,2817288.7,7.7,1112543.5,187.7,4372272.2,3.3,3166246.3,2.3,94921.5,17.3,3033297.8,61.7,379703.7,129,6610131.7,128.7,4485996.2,163.2,9008122
Sun 01/21/18 21:00,126.8,8030697.5,109.7,7283929.8,137,2817425.7,5.2,1112548.7,175.7,4372447.8,3.2,3166249.5,2,94923.5,18,3033315.8,66.5,379770.2,125.8,6610257.5,127.3,4486123.5,160.5,9008282.5
Sun 01/21/18 22:00,127.2,8030824.7,93.5,7284023.3,125.7,2817551.3,5.5,1112554.2,150,4372597.8,3,3166252.5,2,94925.5,18.5,3033334.3,55.2,379825.3,123.8,6610381.3,113.8,4486237.3,158.8,9008441.3
Sun 01/21/18 23:00,127.2,8030951.8,111.5,7284134.8,132.7,2817684,5,1112559.2,157.3,4372755.2,3,3166255.5,1.8,94927.3,17.8,3033352.2,47.8,379873.2,126,6610507.3,108,4486345.3,157.8,9008599.2
Mon 01/22/18 00:00,127.2,8031079,107.5,7284242.3,128.7,2817812.7,4.8,1112564,155.5,4372910.7,3.3,3166258.8,2,94929.3,15.3,3033367.5,42.5,379915.7,122.8,6610630.2,98.7,4486444,153,9008752.2
Mon 01/22/18 01:00,122.5,8031201.5,108.7,7284351,134.6,2817947.3,4.5,1112568.5,166.1,4373076.8,3.2,3166262,1.1,94930.4,-295660.4,2737707.1,36.1,379951.7,113.4,6610743.5,100.9,4486544.9,-850208.5,8158543.6
Mon 01/22/18 02:00,123,8031324.5,87,7284438,105.9,2818053.2,4.5,1112573,129.1,4373205.8,2.5,3166264.5,1.3,94931.7,295691.4,3033398.5,29.3,379981,119.8,6610863.3,75.8,4486620.7,850502.5,9009046.2
Mon 01/22/18 03:00,139.2,8031463.7,84.8,7284522.8,112.3,2818165.5,5.3,1112578.3,133.2,4373339,3,3166267.5,1.7,94933.3,14.7,3033413.2,33.8,380014.8,115.7,6610979,79.5,4486700.2,141.5,9009187.7
Mon 01/22/18 04:00,128.8,8031592.5,80.2,7284603,101.8,2818267.3,5,1112583.3,127.2,4373466.2,3.5,3166271,1.5,94934.8,13.8,3033427,33.7,380048.5,111.3,6611090.3,76.5,4486776.7,142.3,9009330
Mon 01/22/18 05:00,129.7,8031722.2,79.2,7284682.2,97,2818364.3,4.8,1112588.2,118.2,4373584.3,3.3,3166274.3,1.3,94936.2,14.7,3033441.7,33.7,380082.2,112.2,6611202.5,71.5,4486848.2,143,9009473
Mon 01/22/18 06:00,127.8,8031850,71.8,7284754,89.5,2818453.8,4.8,1112593,109.8,4373694.2,4.3,3166278.7,1.3,94937.5,14.5,3033456.2,34.2,380116.3,114,6611316.5,73,4486921.2,150.3,9009623.3
Mon 01/22/18 07:00,144.3,8031994.3,72.5,7284826.5,89.2,2818543,6.2,1112599.2,120.3,4373814.5,3.3,3166282,2,94939.5,15,3033471.2,32.8,380149.2,113.2,6611429.7,82.7,4487003.8,151.5,9009774.8
Mon 01/22/18 08:00,160.8,8032155.2,92.3,7284918.8,105.2,2818648.2,8.8,1112608,159.5,4373974,4.3,3166286.3,2.5,94942,17.5,3033488.7,37.3,380186.5,119.2,6611548.8,98.5,4487102.3,146,9009920.8
Mon 01/22/18 09:00,226.3,8032381.5,121.7,7285040.5,121.5,2818769.7,9,1112617,178.7,4374152.7,6,3166292.3,1.8,94943.8,17.8,3033506.5,41.2,380227.7,136.5,6611685.3,111.2,4487213.5,154,9010074.8
Mon 01/22/18 10:00,282.2,8032663.7,127.8,7285168.3,128.8,2818898.5,9,1112626,171.3,4374324,6.2,3166298.5,1.7,94945.5,20.5,3033527,46.3,380274,146,6611831.3,133.7,4487347.2,162.7,9010237.5
Mon 01/22/18 11:00,295.2,8032958.8,128,7285296.3,132.2,2819030.7,8.7,1112634.7,171.7,4374495.7,6.7,3166305.2,2.3,94947.8,25.7,3033552.7,48.8,380322.8,152.8,6611984.2,138.3,4487485.5,176.2,9010413.7
Mon 01/22/18 12:00,300,8033258.8,129.2,7285425.5,139.8,2819170.5,9.3,1112644,174,4374669.7,7.3,3166312.5,2,94949.8,30.5,3033583.2,50.3,380373.2,158.3,6612142.5,144.2,4487629.7,183,9010596.7
Mon 01/22/18 13:00,298.2,8033557,128,7285553.5,133.5,2819304,9,1112653,163,4374832.7,6,3166318.5,2.3,94952.2,31.3,3033614.5,51.5,380424.7,160.5,6612303,145.5,4487775.2,187.3,9010784
Mon 01/22/18 14:00,297.8,8033854.8,120.2,7285673.7,123.8,2819427.8,8.5,1112661.5,149.7,4374982.3,6.5,3166325,2,94954.2,30,3033644.5,48.5,380473.2,160.5,6612463.5,137.2,4487912.3,186.3,9010970.3
Mon 01/22/18 15:00,301,8034155.8,141.3,7285815,153.5,2819581.3,9,1112670.5,171,4375153.3,6.7,3166331.7,2.5,94956.7,31,3033675.5,48.8,380522,161.8,6612625.3,133.5,4488045.8,187.7,9011158
Mon 01/22/18 16:00,300.2,8034456,153,7285968,151.2,2819732.5,9,1112679.5,174.7,4375328,6.8,3166338.5,2.3,94959,30.5,3033706,52.3,380574.3,161.7,6612787,143.2,4488189,181.8,9011339.8
Mon 01/22/18 17:00,296.8,8034752.8,141.7,7286109.7,151.5,2819884,8.5,1112688,172.5,4375500.5,6,3166344.5,2.3,94961.3,27.8,3033733.8,51.3,380625.7,162.2,6612949.2,144.5,4488333.5,182,9011521.8
Mon 01/22/18 18:00,279.2,8035032,138.5,7286248.2,148.5,2820032.5,8.7,1112696.7,179,4375679.5,5.7,3166350.2,2.5,94963.8,25.2,3033759,48.3,380674,161.7,6613110.8,147.3,4488480.8,185.2,9011707
Mon 01/22/18 19:00,211.7,8035243.7,140.7,7286388.8,150.8,2820183.3,8.8,1112705.5,180,4375859.5,4.8,3166355,2.2,94966,23.2,3033782.2,47.5,380721.5,160,6613270.8,144.7,4488625.5,177.3,9011884.3
Mon 01/22/18 20:00,147.3,8035391,142.2,7286531,146.5,2820329.8,8,1112713.5,184.2,4376043.7,5,3166360,2.2,94968.2,22.8,3033805,46.8,380768.3,151.2,6613422,140.8,4488766.3,180.2,9012064.5
Mon 01/22/18 21:00,142,8035533,115.5,7286646.5,123.3,2820453.2,5.3,1112718.8,162.2,4376205.8,3.2,3166363.2,2.7,94970.8,20,3033825,41.5,380809.8,138,6613560,134.7,4488901,177.3,9012241.8
Mon 01/22/18 22:00,129.5,8035662.5,98.2,7286744.7,127,2820580.2,5.8,1112724.7,173.7,4376379.5,3.3,3166366.5,2.2,94973,21.5,3033846.5,41.2,380851,144,6613704,116.7,4489017.7,170.7,9012412.5
Mon 01/22/18 23:00,125.7,8035788.2,91.8,7286836.5,114,2820694.2,5.3,1112730,163.8,4376543.3,3,3166369.5,2.5,94975.5,19.7,3033866.2,44.2,380895.2,139.2,6613843.2,102.8,4489120.5,163.2,9012575.7
Tue 01/23/18 00:00,127.8,8035916,90.8,7286927.3,118.8,2820813,4.8,1112734.8,159.2,4376702.5,3,3166372.5,2,94977.5,18,3033884.2,40,380935.2,131.5,6613974.7,106.8,4489227.3,155.8,9012731.5
Tue 01/23/18 01:00,136.9,8036052.9,94.8,7287022.1,122.4,2820935.4,4.4,1112739.3,151.2,4376853.7,3.2,3166375.7,1.5,94979,16.8,3033900.9,32.9,380968.1,121.2,6614095.9,104,4489331.3,144.3,9012875.8
Tue 01/23/18 02:00,114.3,8036167.2,77.1,7287099.2,93.7,2821029.2,4.4,1112743.7,115.4,4376969.2,2.8,3166378.5,1,94980,13.7,3033914.7,27.2,380995.3,106.8,6614202.7,79.3,4489410.7,129.5,9013005.3
Tue 01/23/18 03:00,117.4,8036284.6,79.1,7287178.2,104.4,2821133.5,5.5,1112749.1,138.6,4377107.8,3.6,3166382.1,1,94981,16.4,3033931,33.2,381028.6,124.9,6614327.6,-387433,4101977.7,157.7,9013163.1
Tue 01/23/18 04:00,108.4,8036393,61.3,7287239.5,79.6,2821213.2,4.7,1112753.8,107.2,4377215,2.4,3166384.5,1,94982,13.5,3033944.5,26.9,381055.5,105.9,6614433.5,387589.6,4489567.3,127.9,9013291
Tue 01/23/18 05:00,145,8036538,68.8,7287308.3,87.8,2821301,4.8,1112758.7,117.2,4377332.2,3.3,3166387.8,1,94983,14.5,3033959,31,381086.5,137.5,6614571,75.7,4489643,144.3,9013435.3
Tue 01/23/18 06:00,128,8036666,68.3,7287376.7,88.5,2821389.5,4.8,1112763.5,118.5,4377450.7,4.2,3166392,0.7,94983.7,15,3033974,34.2,381120.7,120.8,6614691.8,76.3,4489719.3,148,9013583.3
Tue 01/23/18 07:00,131.3,8036797.3,68.8,7287445.5,89.2,2821478.7,5.8,1112769.3,128.8,4377579.5,4,3166396,1.3,94985,15.7,3033989.7,32.5,381153.2,118.8,6614810.7,85.7,4489805,151.3,9013734.7
Tue 01/23/18 08:00,150.3,8036947.7,86.7,7287532.2,94.5,2821573.2,8.7,1112778,152.2,4377731.7,4.7,3166400.7,2.3,94987.3,18.7,3034008.3,32.8,381186,124,6614934.7,101.3,4489906.3,148.3,9013883
Tue 01/23/18 09:00,200,8037147.7,115.3,7287647.5,120.5,2821693.7,9,1112787,171,4377902.7,5.3,3166406,2,94989.3,18.2,3034026.5,45.2,381231.2,144.2,6615078.8,113.2,4490019.5,148.5,9014031.5
Tue 01/23/18 10:00,282.2,8037429.8,119.7,7287767.2,129.3,2821823,8.8,1112795.8,166.8,4378069.5,6.7,3166412.7,1.8,94991.2,19.8,3034046.3,47.3,381278.5,150.3,6615229.2,121.5,4490141,162,9014193.5
Tue 01/23/18 11:00,306,8037735.8,126.8,7287894,128.3,2821951.3,8.7,1112804.5,167,4378236.5,7.3,3166420,2,94993.2,23.7,3034070,48.7,381327.2,156.3,6615385.5,123,4490264,181.3,9014374.8
Tue 01/23/18 12:00,306.8,8038042.7,129.3,7288023.3,134.7,2822086,9,1112813.5,166.7,4378403.2,7.5,3166427.5,2.3,94995.5,25.7,3034095.7,63.3,381390.5,159.8,6615545.3,134.7,4490398.7,186,9014560.8
Tue 01/23/18 13:00,302,8038344.7,128.3,7288151.7,139.8,2822225.8,9,1112822.5,168.7,4378571.8,7.8,3166435.3,3.7,94999.2,26.5,3034122.2,70.8,381461.3,161,6615706.3,140.3,4490539,184.5,9014745.3
Tue 01/23/18 14:00,298,8038642.7,135.7,7288287.3,143.2,2822369,9,1112831.5,165,4378736.8,8,3166443.3,3.3,95002.5,26,3034148.2,69,381530.3,157.5,6615863.8,136.8,4490675.8,185.2,9014930.5
Tue 01/23/18 15:00,299.2,8038941.8,131.2,7288418.5,143.5,2822512.5,8.8,1112840.3,163.5,4378900.3,8.2,3166451.5,2.8,95005.3,27.2,3034175.3,69,381599.3,160.5,6616024.3,140.3,4490816.2,190,9015120.5
Tue 01/23/18 16:00,297,8039238.8,119.8,7288538.3,141.3,2822653.8,8.7,1112849,175.2,4379075.5,7.5,3166459,2.5,95007.8,27.5,3034202.8,62,381661.3,156.7,6616181,143.8,4490960,187.5,9015308
Tue 01/23/18 17:00,292.2,8039531,106.3,7288644.7,138.3,2822792.2,8.8,1112857.8,176.7,4379252.2,6.7,3166465.7,2.3,95010.2,30.5,3034233.3,50.2,381711.5,154.5,6616335.5,133.3,4491093.3,187.7,9015495.7
Tue 01/23/18 18:00,276.5,8039807.5,112.8,7288757.5,133.8,2822926,8.7,1112866.5,170.5,4379422.7,6.8,3166472.5,2.5,95012.7,30,3034263.3,48.2,381759.7,157,6616492.5,131.8,4491225.2,184.8,9015680.5
Tue 01/23/18 19:00,210.8,8040018.3,124.2,7288881.7,143.5,2823069.5,8.8,1112875.3,177.3,4379600,6,3166478.5,2.3,95015,25.5,3034288.8,46.2,381805.8,155.2,6616647.7,138.7,4491363.8,181.2,9015861.7
Tue 01/23/18 20:00,124.2,8040142.5,138.2,7289019.8,137.7,2823207.2,8,1112883.3,180.3,4379780.3,4.5,3166483,2.5,95017.5,21.7,3034310.5,45.2,381851,146.3,6616794,138.3,4491502.2,178.3,9016040
Tue 01/23/18 21:00,121.8,8040264.3,130.2,7289150,136.5,2823343.7,5.5,1112888.8,183.2,4379963.5,4.3,3166487.3,2.5,95020,19.8,3034330.3,44.3,381895.3,132.7,6616926.7,136.5,4491638.7,170.5,9016210.5
Tue 01/23/18 22:00,122.7,8040387,95,7289245,121.5,2823465.2,5.3,1112894.2,168.8,4380132.3,3.2,3166490.5,2.3,95022.3,17.8,3034348.2,43.8,381939.2,136,6617062.7,117.7,4491756.3,166.7,9016377.2
Tue 01/23/18 23:00,122.7,8040509.7,85.7,7289330.7,110,2823575.2,5,1112899.2,166.8,4380299.2,3.5,3166494,2.5,95024.8,18.3,3034366.5,43.8,381983,138.2,6617200.8,102.5,4491858.8,165,9016542.2
Wed 01/24/18 00:00,122.5,8040632.2,77.2,7289407.8,106,2823681.2,5,1112904.2,158.8,4380458,3,3166497,2.3,95027.2,17.5,3034384,41.2,382024.2,139.2,6617340,100,4491958.8,160.5,9016702.7
Wed 01/24/18 01:00,138.4,8040770.5,83.3,7289491.1,133.6,2823814.7,5,1112909.1,183.6,4380641.6,3.3,3166500.3,1.2,95028.4,19.5,3034403.5,36.2,382060.4,126.4,6617466.4,-275297.5,4216661.4,-536017,8480685.7
Wed 01/24/18 02:00,117,8040887.5,65.1,7289556.2,105.4,2823920.2,4.2,1112913.3,131.7,4380773.3,3,3166503.3,0.9,95029.3,14,3034417.5,28.9,382089.3,110.6,6617577,275488,4492149.3,536332,9017017.7
Wed 01/24/18 03:00,126,8041013.5,68.7,7289624.8,98.7,2824018.8,5,1112918.3,132.7,4380906,3.2,3166506.5,0.8,95030.2,15,3034432.5,31.7,382121,138.5,6617715.5,79.2,4492228.5,144.2,9017161.8
Wed 01/24/18 04:00,126,8041139.5,66.2,7289691,92.8,2824111.7,5.5,1112923.8,129.2,4381035.2,3,3166509.5,0.8,95031,15,3034447.5,32,382153,116.3,6617831.8,76,4492304.5,139.5,9017301.3
Wed 01/24/18 05:00,127.7,8041267.2,63.3,7289754.3,89.8,2824201.5,4.8,1112928.7,119.3,4381154.5,3.5,3166513,1.2,95032.2,14.8,3034462.3,32.5,382185.5,116.5,6617948.3,73,4492377.5,142.3,9017443.7
Wed 01/24/18 06:00,129.7,8041396.8,54.8,7289809.2,74.5,2824276,4.7,1112933.3,101.3,4381255.8,4,3166517,0.8,95033,15,3034477.3,32,382217.5,114.3,6618062.7,74.8,4492452.3,147.3,9017591
Wed 01/24/18 07:00,133,8041529.8,68,7289877.2,88.5,2824364.5,6.2,1112939.5,132.5,4381388.3,3.8,3166520.8,1.5,95034.5,15.5,3034492.8,28.8,382246.3,117.8,6618180.5,85.3,4492537.7,145.8,9017736.8
Wed 01/24/18 08:00,152.2,8041682,87.7,7289964.8,96.2,2824460.7,9,1112948.5,161.3,4381549.7,4.8,3166525.7,2.3,95036.8,18.5,3034511.3,34,382280.3,122.8,6618303.3,103.2,4492640.8,145.5,9017882.3
Wed 01/24/18 09:00,211.3,8041893.3,103.3,7290068.2,122.3,2824583,8.7,1112957.2,172.8,4381722.5,5,3166530.7,2.3,95039.2,19.7,3034531,42.8,382323.2,134.2,6618437.5,117,4492757.8,149.3,9018031.7
Wed 01/24/18 10:00,288.8,8042182.2,119,7290187.2,129.7,2824712.7,8.8,1112966,170.2,4381892.7,7.3,3166538,2.3,95041.5,21.2,3034552.2,48.3,382371.5,144.7,6618582.2,122.5,4492880.3,158,9018189.7
Wed 01/24/18 11:00,311.2,8042493.3,131,7290318.2,132,2824844.7,8.8,1112974.8,173.3,4382066,7.8,3166545.8,2.2,95043.7,25.3,3034577.5,62,382433.5,150.8,6618733,126.3,4493006.7,176.5,9018366.2
Wed 01/24/18 12:00,315.8,8042809.2,113.3,7290431.5,132.7,2824977.3,8.2,1112983,174.2,4382240.2,8.8,3166554.7,2.2,95045.8,29.3,3034606.8,69.5,382503,158.3,6618891.3,128,4493134.7,181.5,9018547.7
Wed 01/24/18 13:00,315.3,8043124.5,101.7,7290533.2,123.5,2825100.8,8,1112991,156.3,4382396.5,8.8,3166563.5,2.2,95048,31.2,3034638,72,382575,158,6619049.3,138,4493272.7,180,9018727.7
Wed 01/24/18 14:00,309.2,8043433.7,107.2,7290640.3,128.7,2825229.5,8.2,1112999.2,161.7,4382558.2,7,3166570.5,2.5,95050.5,31.3,3034669.3,60.3,382635.3,154.8,6619204.2,133.3,4493406,193,9018920.7
Wed 01/24/18 15:00,308.5,8043742.2,120.3,7290760.7,135.2,2825364.7,8.2,1113007.3,175.8,4382734,9,3166579.5,2.3,95052.8,29.2,3034698.5,53.3,382688.7,157.8,6619362,129.5,4493535.5,197.7,9019118.3
Wed 01/24/18 16:00,306.8,8044049,121.2,7290881.8,138,2825502.7,8.2,1113015.5,172.8,4382906.8,8,3166587.5,2.3,95055.2,30.5,3034729,52.8,382741.5,157.2,6619519.2,130,4493665.5,193.5,9019311.8
Wed 01/24/18 17:00,297.2,8044346.2,116.2,7290998,134.2,2825636.8,8.2,1113023.7,182.7,4383089.5,7.7,3166595.2,2.2,95057.3,31.3,3034760.3,57.5,382799,158.2,6619677.3,129.7,4493795.2,192.3,9019504.2
Wed 01/24/18 18:00,280,8044626.2,121.5,7291119.5,142.2,2825779,8.3,1113032,182,4383271.5,7.2,3166602.3,2.3,95059.7,28.8,3034789.2,62.7,382861.7,162.2,6619839.5,127.5,4493922.7,190.2,9019694.3
