Date,Hour Ending,Day Ahead LMP,Real Time LMP
6/26/18,9,23.38,22.54
6/26/18,10,24.28,22.22
6/26/18,11,23.52,20.15
6/26/18,12,26.09,19.16
6/26/18,13,27.93,19.39
6/26/18,14,29.06,20.29
6/26/18,15,31.55,21.53
6/26/18,16,35.59,24.04
6/26/18,17,39.33,26.02
6/26/18,18,38.4,36.83
6/26/18,19,34.41,34.97
6/26/18,20,30.36,33.52
6/26/18,21,28.68,24.37
6/26/18,22,25.92,22.09
6/26/18,23,22.49,20.55
6/26/18,24,24.52,21.31
6/27/18,1,22.86,34.44
6/27/18,2,21.26,33.38
6/27/18,3,19.48,22.49
6/27/18,4,18.94,21.99
6/27/18,5,19.06,20.9
6/27/18,6,19.58,23.31
6/27/18,7,23.77,22.51
6/27/18,8,24.51,23.7
6/27/18,9,26.43,24.31
6/27/18,10,25.94,23.38
6/27/18,11,27.16,21.25
6/27/18,12,30.31,22.11
6/27/18,13,30.26,22.17
6/27/18,14,30.52,24.79
6/27/18,15,35.14,27.92
6/27/18,16,36.22,24.45
6/27/18,17,36.24,23.54
6/27/18,18,35.52,21.67
6/27/18,19,30.89,22.17
6/27/18,20,29.82,21.91
6/27/18,21,30.15,21.97
6/27/18,22,27.92,22.54
6/27/18,23,24.25,24.55
6/27/18,24,24.79,20.37
6/28/18,1,23.49,21.24
6/28/18,2,22.42,22.56
6/28/18,3,21.83,25.91
6/28/18,4,22.32,26.11
6/28/18,5,22.33,23.06
6/28/18,6,23.52,28.22
6/28/18,7,23.99,36.76
6/28/18,8,23.98,25.21
6/28/18,9,23.65,30.73
6/28/18,10,23.5,40.73
6/28/18,11,26.42,39.45
6/28/18,12,26.37,33.25
6/28/18,13,29.67,40.51
6/28/18,14,33.2,36.55
6/28/18,15,32.6,37.72
6/28/18,16,34.21,44.81
6/28/18,17,39.48,44.69
6/28/18,18,42.79,47.73
6/28/18,19,39.42,43.17
6/28/18,20,35.92,32.66
6/28/18,21,34.02,26.53
6/28/18,22,32.6,27.94
6/28/18,23,25.36,35.63
6/28/18,24,28.35,33.56
6/29/18,1,25.53,25.36
6/29/18,2,24.82,24.44
6/29/18,3,26.42,24.74
6/29/18,4,23.8,24.88
6/29/18,5,20.08,21.68
6/29/18,6,25.48,22.86
6/29/18,7,24.78,22.26
6/29/18,8,24.14,22.68
6/29/18,9,26.13,29.19
6/29/18,10,25.14,31.6
6/29/18,11,33.96,37.75
6/29/18,12,35.33,44.86
6/29/18,13,38.01,32.29
6/29/18,14,46.04,30.28
6/29/18,15,50.17,34.2
6/29/18,16,52.57,32.17
6/29/18,17,60.45,28.74
6/29/18,18,57.92,40.92
6/29/18,19,51.81,51.92
6/29/18,20,46.11,52
6/29/18,21,41.5,27.58
6/29/18,22,38.68,33.76
6/29/18,23,31.89,26.16
6/29/18,24,29.22,27.66
6/30/18,1,25.21,36.7
6/30/18,2,23.81,24.52
6/30/18,3,23.26,24.19
6/30/18,4,22.88,29.53
6/30/18,5,15.64,30.92
6/30/18,6,5.01,31.12
6/30/18,7,4.99,27.3
6/30/18,8,17.96,26.22
6/30/18,9,25.51,46.72
6/30/18,10,29.9,39.77
6/30/18,11,29.67,33.4
6/30/18,12,31.14,29.59
6/30/18,13,38.09,33.45
6/30/18,14,38.19,33.68
6/30/18,15,43.5,31.06
6/30/18,16,43.6,31.7
6/30/18,17,50.82,53.74
6/30/18,18,52.53,46.99
6/30/18,19,44.78,56.49
6/30/18,20,43.25,48.06
6/30/18,21,43.46,44.28
6/30/18,22,34.27,35.84
6/30/18,23,29.41,46.75
6/30/18,24,28.93,38.08
7/1/18,1,26.23,32.15
7/1/18,2,26.85,27.43
7/1/18,3,29.75,27.49
7/1/18,4,26.26,26.22
7/1/18,5,25.28,24.35
7/1/18,6,23.49,23.58
7/1/18,7,23.24,21.2
7/1/18,8,23.14,20.99
7/1/18,9,24.65,22.5
7/1/18,10,30.16,24.64
7/1/18,11,32.89,37.61
7/1/18,12,37.33,64.19
7/1/18,13,51.22,63.64
7/1/18,14,55.45,74.53
7/1/18,15,59.19,80.89
7/1/18,16,60.35,68.72
7/1/18,17,63.46,67.86
7/1/18,18,66.53,61.2
7/1/18,19,58.58,77.65
7/1/18,20,56.15,64.86
7/1/18,21,55.47,80.13
7/1/18,22,39.76,71.91
7/1/18,23,37.02,58.16
7/1/18,24,31.51,51.02
7/2/18,1,37.66,46.26
7/2/18,2,32.75,38.01
7/2/18,3,31.17,36.59
7/2/18,4,26.58,30.37
7/2/18,5,27.45,30.66
7/2/18,6,28.8,33.93
7/2/18,7,29.21,29.61
7/2/18,8,38.1,28.52
7/2/18,9,41.38,28.2
7/2/18,10,45.23,28.71
7/2/18,11,55.33,33.78
7/2/18,12,60.44,59.53
7/2/18,13,70.91,52.35
7/2/18,14,80.73,51.79
7/2/18,15,90.29,52.72
7/2/18,16,95.03,52.5
7/2/18,17,103.83,55.08
7/2/18,18,94.66,64.19
7/2/18,19,83.25,40.76
7/2/18,20,68.25,49.81
7/2/18,21,59.96,38.33
7/2/18,22,50.99,43.76
7/2/18,23,40.13,35.43
7/2/18,24,38.12,35.18
7/3/18,1,30.21,54.22
7/3/18,2,30.1,41.72
7/3/18,3,28.78,34.77
7/3/18,4,26.46,35.87
7/3/18,5,25.4,36.17
7/3/18,6,27.34,31.77
7/3/18,7,30.2,31.93
7/3/18,8,28.54,30.41
7/3/18,9,36.09,28.56
7/3/18,10,41.35,29.67
7/3/18,11,49.05,36.63
7/3/18,12,52.02,44.64
7/3/18,13,67.65,54.9
7/3/18,14,76.3,65.09
7/3/18,15,85.32,60.71
7/3/18,16,92.21,58.75
7/3/18,17,92.55,55.94
7/3/18,18,85.34,53.24
7/3/18,19,75.33,48.54
7/3/18,20,61.42,43.41
7/3/18,21,56.45,34.98
7/3/18,22,45.74,50.73
7/3/18,23,37.19,49.21
7/3/18,24,36.57,67.48
7/4/18,1,30.54,44.45
7/4/18,2,28.62,39.92
7/4/18,3,26.56,32.67
7/4/18,4,27.27,43.08
7/4/18,5,26.52,43.74
7/4/18,6,23.74,27.23
7/4/18,7,23.59,28.22
7/4/18,8,22.37,31.6
7/4/18,9,23.32,38.46
7/4/18,10,27.11,53.42
7/4/18,11,28.1,50.68
7/4/18,12,31.88,53.27
7/4/18,13,33.23,51.31
7/4/18,14,37.44,51.97
7/4/18,15,41.25,56.44
7/4/18,16,43.95,60.69
7/4/18,17,47,61.21
7/4/18,18,49.72,67.58
7/4/18,19,42.92,74.92
7/4/18,20,40.17,61.98
7/4/18,21,39.92,49.06
7/4/18,22,31.65,49.96
7/4/18,23,30.05,49.52
7/4/18,24,28.76,57.59
7/5/18,1,28.64,36.96
7/5/18,2,25.29,30.97
7/5/18,3,24.09,27.29
7/5/18,4,22.4,26.26
7/5/18,5,21.62,25.32
7/5/18,6,22.94,26.1
7/5/18,7,28.51,47.26
7/5/18,8,29.23,54.05
7/5/18,9,34.33,59.07
7/5/18,10,35.67,67.73
7/5/18,11,39.34,74.5
7/5/18,12,43.71,79.81
7/5/18,13,54.57,69.71
7/5/18,14,54.69,83.95
7/5/18,15,56.61,255.04
7/5/18,16,58.69,228.19
7/5/18,17,62.56,199.48
7/5/18,18,57.35,218.98
7/5/18,19,56.47,189.18
7/5/18,20,45.92,101.32
7/5/18,21,44.42,67.13
7/5/18,22,37.77,80.91
7/5/18,23,29.7,70.63
7/5/18,24,29.31,56.42
7/6/18,1,26.92,46.96
7/6/18,2,26.77,44.11
7/6/18,3,24.29,39.5
7/6/18,4,24.57,38.5
7/6/18,5,27.57,47.49
7/6/18,6,28.83,55.15
7/6/18,7,26.02,45.13
7/6/18,8,34.6,45.24
7/6/18,9,34.41,52.28
7/6/18,10,37.09,51.52
7/6/18,11,36.25,59.71
7/6/18,12,37.53,58.22
7/6/18,13,39.88,46.82
7/6/18,14,37.58,31.87
7/6/18,15,37.37,27.25
7/6/18,16,37.45,25.92
7/6/18,17,39.3,26.02
7/6/18,18,34.96,25.46
7/6/18,19,32.09,22.94
7/6/18,20,30.52,20.31
7/6/18,21,30.07,19.69
7/6/18,22,26.18,19.75
7/6/18,23,26.3,18.66
7/6/18,24,26.08,11.22
7/7/18,1,25.34,13.67
7/7/18,2,25.33,19.84
7/7/18,3,22.34,19.15
7/7/18,4,25.19,19.2
7/7/18,5,22.45,19.06
7/7/18,6,20.68,15.33
7/7/18,7,22.33,16.54
7/7/18,8,20.19,14.67
7/7/18,9,21,17.38
7/7/18,10,24.97,19.45
7/7/18,11,27.81,19.3
7/7/18,12,28.05,19.73
7/7/18,13,27.76,19.9
7/7/18,14,25.84,16.7
7/7/18,15,28.16,14.54
7/7/18,16,28.64,17.57
7/7/18,17,32.81,20.94
7/7/18,18,37.78,21.98
7/7/18,19,34.75,21.53
7/7/18,20,32.59,24.7
7/7/18,21,32.89,20.21
7/7/18,22,24.81,20.97
7/7/18,23,24.22,17.5
7/7/18,24,23.2,15.36
7/8/18,1,18.09,-11.8
7/8/18,2,13.91,9.15
7/8/18,3,13.71,17.55
7/8/18,4,13.82,17.55
7/8/18,5,13.88,16.55
7/8/18,6,13.79,11.41
7/8/18,7,13.6,-17.26
7/8/18,8,13.4,-11.98
7/8/18,9,18.96,-14.3
7/8/18,10,21.12,17.59
7/8/18,11,23.21,18.11
7/8/18,12,23.04,18.12
7/8/18,13,26.4,17.56
7/8/18,14,28.64,18.02
7/8/18,15,29.58,18.08
7/8/18,16,32.05,17.84
7/8/18,17,38.62,21.85
7/8/18,18,40.4,30.65
7/8/18,19,38.39,39.15
7/8/18,20,34.5,30.71
7/8/18,21,32.78,32.18
7/8/18,22,25.31,40.87
7/8/18,23,23.26,30.15
7/8/18,24,23.88,25.46
7/9/18,1,18.33,22.81
7/9/18,2,17.15,18.26
7/9/18,3,17.21,18.07
7/9/18,4,15.36,17.22
7/9/18,5,14.58,-5.85
7/9/18,6,17.77,15.56
7/9/18,7,22.56,13.62
7/9/18,8,23.5,18.1
7/9/18,9,24.78,22.94
7/9/18,10,24.95,20.47
7/9/18,11,28.54,21.97
7/9/18,12,30.37,
7/9/18,13,33.29,
7/9/18,14,38.82,
7/9/18,15,43.69,29.61
7/9/18,16,48.86,35.78
7/9/18,17,49.69,51.31
7/9/18,18,51.52,62.06
7/9/18,19,47.83,55.74
7/9/18,20,40.39,47
7/9/18,21,38.59,31.72
7/9/18,22,28.86,33.1
7/9/18,23,26.25,28.35
7/9/18,24,26.36,21.49
7/10/18,1,24.52,23.41
7/10/18,2,24.27,23.83
7/10/18,3,21.06,23.15
7/10/18,4,21.1,22.63
7/10/18,5,21.89,22.33
7/10/18,6,23.34,23.45
7/10/18,7,26.02,24.01
7/10/18,8,30.15,22.81
7/10/18,9,30.05,22.19
7/10/18,10,31.23,22.36
7/10/18,11,34.28,23.85
7/10/18,12,38.52,26.74
7/10/18,13,43.23,35.33
7/10/18,14,46.4,40.99
7/10/18,15,51,49.23
7/10/18,16,54.21,41.46
7/10/18,17,63.79,60.3
7/10/18,18,65.6,54.44
7/10/18,19,53.53,47.32
7/10/18,20,47.45,46.86
7/10/18,21,44.79,39.82
7/10/18,22,39,37.01
7/10/18,23,33.18,32.75
7/10/18,24,32.78,33.63
7/11/18,1,23.67,25.18
7/11/18,2,23.78,29.72
7/11/18,3,22.77,36.31
7/11/18,4,22.47,26.43
7/11/18,5,22.6,27.58
7/11/18,6,22.88,25.94
7/11/18,7,25.4,33.32
7/11/18,8,24.94,38.65
7/11/18,9,27.94,45.2
7/11/18,10,28.72,42.68
7/11/18,11,26.79,28.82
7/11/18,12,27.52,31.01
7/11/18,13,27.25,29.2
7/11/18,14,32.64,35.02
7/11/18,15,36.34,34.63
7/11/18,16,35.7,45.96
7/11/18,17,36.3,50.34
7/11/18,18,37.68,41.5
7/11/18,19,35.69,36.71
7/11/18,20,30.57,35.32
7/11/18,21,29.84,31.2
7/11/18,22,25.2,29.17
7/11/18,23,23.37,23.92
7/11/18,24,23.38,22.02
7/12/18,1,24.73,26.46
7/12/18,2,23.1,25.59
7/12/18,3,23.27,26.49
7/12/18,4,22.7,26.5
7/12/18,5,21.51,25.27
7/12/18,6,23.13,24.45
7/12/18,7,23.76,23.83
7/12/18,8,23.13,23.65
7/12/18,9,24.27,23.25
7/12/18,10,26.42,24.32
7/12/18,11,28.24,24.23
7/12/18,12,30.33,26.12
7/12/18,13,31.26,26.07
7/12/18,14,33.53,27.88
7/12/18,15,36.07,33.53
7/12/18,16,41.95,32.38
7/12/18,17,43.09,39.12
7/12/18,18,40.83,55.97
7/12/18,19,39.49,32.1
7/12/18,20,34.99,30.01
7/12/18,21,31.66,30.01
7/12/18,22,29.68,30.01
7/12/18,23,24.97,30.01
7/12/18,24,25.46,30.01
7/13/18,1,21.89,28.2
7/13/18,2,21.15,22.62
7/13/18,3,20.26,22.8
7/13/18,4,19.26,21.73
7/13/18,5,20.2,21.45
7/13/18,6,21.14,23.27
7/13/18,7,23.42,23.01
7/13/18,8,21.69,23.63
7/13/18,9,25.14,32.64
7/13/18,10,26.22,42.13
7/13/18,11,31.04,46.33
7/13/18,12,31.11,45.65
7/13/18,13,38.13,49.57
7/13/18,14,39.63,50.56
7/13/18,15,40.55,55.39
7/13/18,16,45.05,67.06
7/13/18,17,44.09,63.48
7/13/18,18,44.04,59.59
7/13/18,19,40.13,58.66
7/13/18,20,36.52,44.57
7/13/18,21,29.29,33.49
7/13/18,22,27.33,32.55
7/13/18,23,25.49,32.94
7/13/18,24,25.62,26.39
7/14/18,1,25.04,23.95
7/14/18,2,22.87,22.52
7/14/18,3,22.9,22.48
7/14/18,4,22.72,22.81
7/14/18,5,23.03,22.97
7/14/18,6,21.41,21.32
7/14/18,7,20.77,10.15
7/14/18,8,21.32,30.21
7/14/18,9,23.66,24.58
7/14/18,10,25.81,27.39
7/14/18,11,25,26.22
7/14/18,12,26.62,25.81
7/14/18,13,28.1,26.05
7/14/18,14,28.77,25.68
7/14/18,15,32.33,26.56
7/14/18,16,36.3,28.39
7/14/18,17,37.63,38.82
7/14/18,18,38.49,35.98
7/14/18,19,38.05,29.86
7/14/18,20,36.13,34.76
7/14/18,21,29.51,34.25
7/14/18,22,26.92,32.68
7/14/18,23,26.65,27.72
7/14/18,24,24.72,23.5
7/15/18,1,25.51,23.83
7/15/18,2,24.6,24.49
7/15/18,3,22.39,23.61
7/15/18,4,24.39,23.03
7/15/18,5,24.17,23
7/15/18,6,21.3,24.01
7/15/18,7,20.98,24
7/15/18,8,21.88,22.99
7/15/18,9,22.31,22.07
7/15/18,10,26.09,21.51
7/15/18,11,29.67,21.96
7/15/18,12,32.95,25.34
7/15/18,13,40.06,26.71
7/15/18,14,41.58,30.12
7/15/18,15,42.02,37.15
7/15/18,16,45.87,38.95
7/15/18,17,51.59,38.67
7/15/18,18,55.52,53.69
7/15/18,19,51.46,66.26
7/15/18,20,44.46,54
7/15/18,21,46.41,63.7
7/15/18,22,37.17,59.58
7/15/18,23,27.57,39.44
7/15/18,24,26.68,27.02
7/16/18,1,25.17,25.19
7/16/18,2,23.62,25.16
7/16/18,3,22.76,24.58
7/16/18,4,21.75,25.06
7/16/18,5,22,24.98
7/16/18,6,24.98,29.15
7/16/18,7,25.45,26.45
7/16/18,8,27.36,51.18
7/16/18,9,32.28,46.86
7/16/18,10,38.02,39.39
7/16/18,11,45.83,42.86
7/16/18,12,46.42,65.86
7/16/18,13,57.37,68.83
7/16/18,14,61.59,75.06
7/16/18,15,58.03,84.06
7/16/18,16,67.45,72.04
7/16/18,17,76.6,65.28
7/16/18,18,76.64,90.38
7/16/18,19,63.61,88.99
7/16/18,20,56.71,60.42
7/16/18,21,50.75,52.11
7/16/18,22,40.17,50.64
7/16/18,23,31.03,31.47
7/16/18,24,32.32,36.62
7/17/18,1,28.1,28.99
7/17/18,2,28.55,27.62
7/17/18,3,28.11,26.74
7/17/18,4,29.29,25.03
7/17/18,5,30.76,26.76
7/17/18,6,31.59,30.56
7/17/18,7,32.74,33.47
7/17/18,8,34.57,28.82
7/17/18,9,34.15,27.93
7/17/18,10,37.34,37.75
7/17/18,11,38.89,45.28
7/17/18,12,44.31,57.93
7/17/18,13,45.05,56.17
7/17/18,14,52.61,54.99
7/17/18,15,53.4,36.34
7/17/18,16,53.61,32.87
7/17/18,17,52.87,28.78
7/17/18,18,51.79,27.75
7/17/18,19,43.82,24.63
7/17/18,20,38.54,22.75
7/17/18,21,38.37,23.49
7/17/18,22,32.96,22.72
7/17/18,23,25.59,21.53
7/17/18,24,25.51,21.06
7/18/18,1,25.58,22.67
7/18/18,2,24.72,22.02
7/18/18,3,24.33,21.94
7/18/18,4,22.64,22.05
7/18/18,5,22.94,21.79
7/18/18,6,22.97,21.18
7/18/18,7,24.9,20.91
7/18/18,8,28.89,20.9
7/18/18,9,28.72,21.18
7/18/18,10,28.85,21.29
7/18/18,11,30.01,21.2
7/18/18,12,36.77,21.35
7/18/18,13,35.97,24.22
7/18/18,14,41.71,24.32
7/18/18,15,43.58,24.3
7/18/18,16,42.24,26.96
7/18/18,17,48.85,31.53
7/18/18,18,47.66,32.08
7/18/18,19,43.64,37.13
7/18/18,20,43.88,35.77
7/18/18,21,34.99,26.7
7/18/18,22,30.71,23.44
7/18/18,23,26.62,23.45
7/18/18,24,24.47,21.38
7/19/18,1,20.85,23.26
7/19/18,2,20.14,21.96
7/19/18,3,19.9,19.08
7/19/18,4,19.33,19.16
7/19/18,5,19.72,19.94
7/19/18,6,19.94,20.56
7/19/18,7,21.03,21.89
7/19/18,8,23.67,29.04
7/19/18,9,24.69,28.68
7/19/18,10,22.76,25.42
7/19/18,11,25.12,25.05
7/19/18,12,26.45,22.84
7/19/18,13,28.68,24.89
7/19/18,14,28.63,25.2
7/19/18,15,31.15,26.01
7/19/18,16,34.31,27.07
7/19/18,17,37.55,33.47
7/19/18,18,40.56,47.01
7/19/18,19,34.26,39.12
7/19/18,20,33.59,44.19
7/19/18,21,29.94,34.55
7/19/18,22,28.68,33.9
7/19/18,23,24.54,22.74
7/19/18,24,24.1,24.29
7/20/18,1,20.33,21.91
7/20/18,2,19.33,21.66
7/20/18,3,18.77,22.22
7/20/18,4,18.05,19.16
7/20/18,5,17.87,14.99
7/20/18,6,18.71,19.88
7/20/18,7,20.36,20.45
7/20/18,8,24.16,23.61
7/20/18,9,24.14,26.73
7/20/18,10,27.95,23.49
7/20/18,11,28.98,25.44
7/20/18,12,32.77,30.12
7/20/18,13,38.05,27.96
7/20/18,14,39,32.63
7/20/18,15,39.61,28.25
7/20/18,16,46.05,28.77
7/20/18,17,53.46,32.31
7/20/18,18,49.44,33.17
7/20/18,19,38.18,33.36
7/20/18,20,36.11,32.16
7/20/18,21,34.3,29.83
7/20/18,22,29.18,31.94
7/20/18,23,26.38,37.69
7/20/18,24,22.89,23.74
7/21/18,1,23.65,22.6
7/21/18,2,23.47,22.39
7/21/18,3,22,24.93
7/21/18,4,20.84,23.41
7/21/18,5,20.28,22.53
7/21/18,6,20.04,22
7/21/18,7,20.53,23.51
7/21/18,8,21.78,26.44
7/21/18,9,23.42,29.58
7/21/18,10,24.53,28.88
7/21/18,11,23.65,21.78
7/21/18,12,26.41,20.45
7/21/18,13,27,20.4
7/21/18,14,26.35,20.45
7/21/18,15,28.33,20.99
7/21/18,16,28.96,23.57
7/21/18,17,30.35,25.45
7/21/18,18,30.38,26.47
7/21/18,19,29.9,26.85
7/21/18,20,27.07,23.36
7/21/18,21,26.02,20.39
7/21/18,22,26.21,23.04
7/21/18,23,23.8,20.28
7/21/18,24,22.33,20.34
7/22/18,1,23.25,17.67
7/22/18,2,20.96,16.22
7/22/18,3,19.1,10.46
7/22/18,4,18.83,7.6
7/22/18,5,18.75,10.51
7/22/18,6,18.29,13.71
7/22/18,7,18.87,13.44
7/22/18,8,18.89,9.77
7/22/18,9,20.51,13.94
7/22/18,10,21.52,22.73
7/22/18,11,23.58,24.24
7/22/18,12,25.55,21.72
7/22/18,13,27.04,28.08
7/22/18,14,29.99,32.21
7/22/18,15,31.21,31.76
7/22/18,16,34.85,25.38
7/22/18,17,36.92,35
7/22/18,18,39.31,35.61
7/22/18,19,40.13,29.65
7/22/18,20,37.06,28.45
7/22/18,21,37.12,25.88
7/22/18,22,35.47,31.69
7/22/18,23,29.94,25.74
7/22/18,24,25.82,31.66
7/23/18,1,24.86,24.5
7/23/18,2,23.54,24.58
7/23/18,3,20.62,24.54
7/23/18,4,22.7,24.5
7/23/18,5,23.61,24.63
7/23/18,6,24.68,26.89
7/23/18,7,25.19,27.83
7/23/18,8,30.39,37.34
7/23/18,9,30.72,51.41
7/23/18,10,31.12,46.96
7/23/18,11,37.18,50.23
7/23/18,12,36.84,41.07
7/23/18,13,40.32,46.08
7/23/18,14,44.55,52.81
7/23/18,15,43.59,51.88
7/23/18,16,47.12,54.83
7/23/18,17,47.87,59.31
7/23/18,18,47.84,64.84
7/23/18,19,45.5,59.38
7/23/18,20,42.4,48.49
7/23/18,21,39.92,45.87
7/23/18,22,34.63,37.32
7/23/18,23,27.64,27.19
7/23/18,24,25.7,29.04
7/24/18,1,23.76,23.94
7/24/18,2,23.73,22.72
7/24/18,3,23.14,22.55
7/24/18,4,23.57,22.59
7/24/18,5,23.6,23.49
7/24/18,6,23.58,23.59
7/24/18,7,24.5,31.66
7/24/18,8,26.85,22.57
7/24/18,9,30.31,26.56
7/24/18,10,33.61,35.27
7/24/18,11,34.01,31.9
7/24/18,12,37.09,37.35
7/24/18,13,36.74,32.24
7/24/18,14,37.03,36.91
7/24/18,15,40.57,44.4
7/24/18,16,42.45,46.67
7/24/18,17,43.84,56.97
7/24/18,18,42.3,66.26
7/24/18,19,45.89,62.17
7/24/18,20,37.98,51.81
7/24/18,21,35.3,46.17
7/24/18,22,33.99,43.6
7/24/18,23,24.55,31.92
7/24/18,24,25.34,28.69
7/25/18,1,25.52,27.27
7/25/18,2,25.3,30.28
7/25/18,3,23.83,26.11
7/25/18,4,23.32,25.21
7/25/18,5,23.03,23.39
7/25/18,6,23.03,25.48
7/25/18,7,26.77,32.83
7/25/18,8,27.21,40.08
7/25/18,9,27.34,39.3
7/25/18,10,29.26,41.23
7/25/18,11,33.9,44.96
7/25/18,12,35.07,38.84
7/25/18,13,34.89,42.14
7/25/18,14,36.54,51.26
7/25/18,15,36.63,49.75
7/25/18,16,36.65,35.72
7/25/18,17,39.32,39.97
7/25/18,18,39.63,36.58
7/25/18,19,36.87,36.02
7/25/18,20,32.99,36.71
7/25/18,21,34.14,37.98
7/25/18,22,28.96,29.63
7/25/18,23,24.24,27.12
7/25/18,24,23.75,25.39
7/26/18,1,23.8,22.23
7/26/18,2,23.91,21.56
7/26/18,3,23,20.25
7/26/18,4,23.37,20.05
7/26/18,5,23.76,20
7/26/18,6,22.54,20.94
7/26/18,7,27.11,20.73
7/26/18,8,27.76,22.74
7/26/18,9,29.46,26.58
7/26/18,10,32.94,28.28
7/26/18,11,35.04,24.43
7/26/18,12,37.92,27.61
7/26/18,13,38.79,32.59
7/26/18,14,45.35,37.69
7/26/18,15,46.59,36.95
7/26/18,16,46.71,36.66
7/26/18,17,49.35,31.81
7/26/18,18,49.03,32.24
7/26/18,19,45.46,36.57
7/26/18,20,45.91,34.95
7/26/18,21,43.52,30.27
7/26/18,22,36.5,29.99
7/26/18,23,27.87,22.51
7/26/18,24,25.65,22.61
7/27/18,1,24.96,22.18
7/27/18,2,24.32,21.64
7/27/18,3,21.49,17.86
7/27/18,4,21.09,-3.81
7/27/18,5,20.33,14.86
7/27/18,6,21.05,19.83
7/27/18,7,23.99,20.24
7/27/18,8,28.32,21.13
7/27/18,9,27.59,23.61
7/27/18,10,32.73,28.65
7/27/18,11,37.24,33.85
7/27/18,12,41.54,36.99
7/27/18,13,43.26,39.6
7/27/18,14,48.2,39.21
7/27/18,15,51.3,37.43
7/27/18,16,62.35,39.54
7/27/18,17,60.13,42.08
7/27/18,18,51.75,43.4
7/27/18,19,44.16,38.56
7/27/18,20,41.25,32.83
7/27/18,21,40.62,29.76
7/27/18,22,34.54,26.88
7/27/18,23,26.98,24.16
7/27/18,24,27.45,23.78
7/28/18,1,27.86,21.37
7/28/18,2,24.71,23.94
7/28/18,3,24.35,24.82
7/28/18,4,23.14,21.97
7/28/18,5,23.61,21.05
7/28/18,6,23.11,21.47
7/28/18,7,22.11,20.98
7/28/18,8,24.62,22.18
7/28/18,9,25.21,24.27
7/28/18,10,28.45,28.8
7/28/18,11,28.12,28.12
7/28/18,12,30.74,36.15
7/28/18,13,36.88,42.47
7/28/18,14,34.64,43.6
7/28/18,15,36.44,43.44
7/28/18,16,40.3,43.92
7/28/18,17,41.4,51.39
7/28/18,18,40.28,51.97
7/28/18,19,38.21,47.11
7/28/18,20,34.05,45.04
7/28/18,21,36.99,36.64
7/28/18,22,32.37,45.24
7/28/18,23,28.15,38.3
7/28/18,24,25.44,31.48
7/29/18,1,25.26,24.88
7/29/18,2,24.55,33.14
7/29/18,3,22.3,26.79
7/29/18,4,20.26,22.44
7/29/18,5,20.06,20.7
7/29/18,6,19.33,19.28
7/29/18,7,19.81,19
7/29/18,8,17.84,20.6
7/29/18,9,19.92,22.69
7/29/18,10,21.1,21.37
7/29/18,11,23.77,21.97
7/29/18,12,24.63,20.74
7/29/18,13,25.33,21.04
7/29/18,14,26.36,20.88
7/29/18,15,27.41,20.55
7/29/18,16,31.01,22.05
7/29/18,17,40.3,23.9
7/29/18,18,41.29,27.69
7/29/18,19,38.72,35.44
7/29/18,20,35.09,32.01
7/29/18,21,33.18,21.61
7/29/18,22,26.36,27
7/29/18,23,24.84,24.2
7/29/18,24,24.41,21.82
7/30/18,1,21.6,20.59
7/30/18,2,20.49,19.98
7/30/18,3,19.61,19.29
7/30/18,4,19.54,19.29
7/30/18,5,19.47,19.65
7/30/18,6,20.36,19.51
7/30/18,7,24.01,19.68
7/30/18,8,24.73,19.65
7/30/18,9,24,19.55
7/30/18,10,28.59,19.39
7/30/18,11,34.48,20.37
7/30/18,12,35.13,21.15
7/30/18,13,37.31,22.59
7/30/18,14,40.67,21.38
7/30/18,15,42.28,21.43
7/30/18,16,46.39,21.23
7/30/18,17,48.37,21.19
7/30/18,18,48.03,20.69
7/30/18,19,42.63,21.08
7/30/18,20,37.5,21.45
7/30/18,21,40.31,21.75
7/30/18,22,32.91,21.89
7/30/18,23,27.86,24.14
7/30/18,24,26.17,19.57
7/31/18,1,22.82,19.53
7/31/18,2,22.64,19.57
7/31/18,3,20.68,19.83
7/31/18,4,20.91,18.62
7/31/18,5,20.82,19.15
7/31/18,6,20.91,20.06
7/31/18,7,24.69,20.08
7/31/18,8,24.19,21.62
7/31/18,9,24.78,23.39
7/31/18,10,26.34,24.17
7/31/18,11,27.14,23.59
7/31/18,12,30.48,30.02
7/31/18,13,32.54,30.01
7/31/18,14,37.3,37.14
7/31/18,15,41.39,36
7/31/18,16,41.44,40.34
7/31/18,17,41.84,45.48
7/31/18,18,41.75,49.15
7/31/18,19,39.49,47.29
7/31/18,20,37.05,38.12
7/31/18,21,35.45,31.42
7/31/18,22,27.57,39.26
7/31/18,23,25.93,28.79
7/31/18,24,24.22,28.41
744 lines,,,
