,aggregate_forecast,aggregate_actual
2018-04-15 20:00:00,886.3572706607371,912.6000000000001
2018-04-15 21:00:00,846.8368521903773,840.0999999999999
2018-04-15 22:00:00,815.9382016074929,832.7
2018-04-15 23:00:00,804.0344054365692,810.3
2018-04-16 00:00:00,764.8292199933597,772.6
2018-04-16 01:00:00,732.2000137523298,780.2
2018-04-16 02:00:00,667.2390497210847,659.5
2018-04-16 03:00:00,684.0284854518952,683.1
2018-04-16 04:00:00,660.9652388815459,674.5
2018-04-16 05:00:00,647.1718165026015,656.5999999999999
2018-04-16 06:00:00,640.4594827010986,653.5999999999999
2018-04-16 07:00:00,666.8545199801329,688.2
2018-04-16 08:00:00,754.4820444235025,806.2
2018-04-16 09:00:00,888.2536471711319,911.3000000000001
2018-04-16 10:00:00,979.9845708328692,762.0999999999999
2018-04-16 11:00:00,1066.2931156851764,1202.7
2018-04-16 12:00:00,1104.5554271444685,1128.1
2018-04-16 13:00:00,1112.7187881397842,1119.0
2018-04-16 14:00:00,1085.9465489174033,1147.4999999999998
2018-04-16 15:00:00,1095.916033469094,1134.2
2018-04-16 16:00:00,1116.3208836608303,1137.7
2018-04-16 17:00:00,1105.880563020636,1135.6
2018-04-16 18:00:00,1087.184939161116,1104.8000000000002
2018-04-16 19:00:00,1005.6401704597017,1032.2
2018-04-16 20:00:00,898.74967913324,898.2
2018-04-16 21:00:00,859.4275673872193,884.6000000000001
2018-04-16 22:00:00,815.0634670569061,826.1
2018-04-16 23:00:00,787.8204150538389,801.0
2018-04-17 00:00:00,756.5751425443187,754.9
2018-04-17 01:00:00,747.0616810265379,715.4000000000001
2018-04-17 02:00:00,647.3547669822228,658.3
2018-04-17 03:00:00,690.805888892793,691.7
2018-04-17 04:00:00,667.5007226942912,694.4000000000001
2018-04-17 05:00:00,650.9145476619486,675.7
2018-04-17 06:00:00,645.5948136304945,655.3
2018-04-17 07:00:00,677.6525980134345,677.5
2018-04-17 08:00:00,777.9580785699382,760.5
2018-04-17 09:00:00,883.2867422001377,907.3
2018-04-17 10:00:00,1016.3174244859777,1044.1
2018-04-17 11:00:00,1090.7236288766544,1107.4
2018-04-17 12:00:00,1138.5535439371301,1144.8
2018-04-17 13:00:00,1147.194464176558,1097.0
2018-04-17 14:00:00,1139.257531818101,1121.8
2018-04-17 15:00:00,1142.0540156939267,1131.0
2018-04-17 16:00:00,1150.761901124179,1143.1
2018-04-17 17:00:00,1101.7456620344255,1132.9
2018-04-17 18:00:00,1101.0554461867587,1086.1999999999998
2018-04-17 19:00:00,1026.0898447717602,1008.8
2018-04-17 20:00:00,915.5850822509599,908.9
2018-04-17 21:00:00,858.0589892156155,889.0999999999999
2018-04-17 22:00:00,822.3945462974584,841.9000000000001
2018-04-17 23:00:00,792.5844511503539,811.9000000000001
2018-04-18 00:00:00,756.6934203333598,778.0999999999999
2018-04-18 01:00:00,730.0110431751241,779.8
2018-04-18 02:00:00,658.7720359646516,684.7
2018-04-18 03:00:00,677.646721481355,701.0
2018-04-18 04:00:00,681.2658032755871,672.0999999999999
2018-04-18 05:00:00,657.4186744104111,657.5
2018-04-18 06:00:00,642.6014875479792,634.5999999999999
2018-04-18 07:00:00,675.2058718914394,669.2
2018-04-18 08:00:00,760.5851203457787,757.4
2018-04-18 09:00:00,897.6700764900297,888.7
2018-04-18 10:00:00,931.8185282763246,1009.3
2018-04-18 11:00:00,1137.942617410976,1084.1
2018-04-18 12:00:00,1141.333080751727,1131.2
2018-04-18 13:00:00,1143.8305134138798,1102.9
2018-04-18 14:00:00,1145.0527311466228,1142.9
2018-04-18 15:00:00,1160.590820999242,1148.6000000000001
2018-04-18 16:00:00,1158.6766381555988,1154.5
2018-04-18 17:00:00,1137.099341170744,1167.9
2018-04-18 18:00:00,1117.9202348857225,1133.9
2018-04-18 19:00:00,1039.4618561116847,1061.1
2018-04-18 20:00:00,908.417332345057,908.9000000000001
2018-04-18 21:00:00,863.8715008767111,903.4000000000001
2018-04-18 22:00:00,829.7450511844715,850.2999999999998
2018-04-18 23:00:00,810.2968565777369,821.2
2018-04-19 00:00:00,764.7331294375643,774.7999999999998
2018-04-19 01:00:00,753.2379927834,789.0999999999999
2018-04-19 02:00:00,666.5274824611046,655.8
2018-04-19 03:00:00,690.7997142400659,683.3
2018-04-19 04:00:00,676.5334228616365,672.1
2018-04-19 05:00:00,659.9361427194908,685.3
2018-04-19 06:00:00,647.3126587425448,660.3000000000001
2018-04-19 07:00:00,674.7251831830531,692.2
2018-04-19 08:00:00,764.2271589760107,774.9999999999999
2018-04-19 09:00:00,896.4148916171371,868.9
2018-04-19 10:00:00,969.4351348742716,1044.2
2018-04-19 11:00:00,1135.3895253606806,1106.8
2018-04-19 12:00:00,1139.3428649697914,1128.7
2018-04-19 13:00:00,1112.8281665857162,1146.1
2018-04-19 14:00:00,1112.8671685457361,1158.0
2018-04-19 15:00:00,1145.4915680331594,1139.6
2018-04-19 16:00:00,1147.6347326256016,1112.3000000000002
2018-04-19 17:00:00,1138.0475710563665,1136.3999999999999
2018-04-19 18:00:00,1127.368443120762,1129.3000000000002
2018-04-19 19:00:00,1102.140957320054,1133.8999999999999
2018-04-19 20:00:00,1055.0717600726541,1115.4
2018-04-19 21:00:00,991.0665976327367,1046.0
2018-04-19 22:00:00,887.6814653952032,880.3
2018-04-19 23:00:00,848.8199288675835,809.2
2018-04-20 00:00:00,782.576765337191,765.3
2018-04-20 01:00:00,768.1718369263218,728.9000000000001
2018-04-20 02:00:00,660.6313032007836,650.4
2018-04-20 03:00:00,685.1141589458346,665.4000000000001
2018-04-20 04:00:00,673.4315373725959,660.9
2018-04-20 05:00:00,663.6103182223972,659.4
2018-04-20 06:00:00,645.6577374749394,632.1999999999999
2018-04-20 07:00:00,678.6566773234375,646.5
2018-04-20 08:00:00,770.2362386110875,923.0999999999999
2018-04-20 09:00:00,875.4528606370952,871.0
2018-04-20 10:00:00,956.8674468612895,979.9000000000001
2018-04-20 11:00:00,1098.2192776308586,1083.2
2018-04-20 12:00:00,1129.8053079225451,1101.3000000000002
2018-04-20 13:00:00,1122.2791828494544,1116.3999999999999
2018-04-20 14:00:00,1145.2230962166489,1105.2
2018-04-20 15:00:00,1145.9307686006093,1143.4
2018-04-20 16:00:00,1154.8820518552093,1159.1
2018-04-20 17:00:00,1149.297982210506,1128.5
2018-04-20 18:00:00,1114.815443941001,1100.6
2018-04-20 19:00:00,1023.1599560108186,1004.4000000000001
2018-04-20 20:00:00,890.6342415127384,884.9000000000001
2018-04-20 21:00:00,865.0852128132557,804.5999999999999
2018-04-20 22:00:00,821.9730546930418,774.5000000000001
2018-04-20 23:00:00,793.325534280893,775.0999999999999
2018-04-21 00:00:00,747.1816037377158,732.3000000000001
2018-04-21 01:00:00,742.1830360858628,743.2
2018-04-21 02:00:00,641.8198221300152,673.0
2018-04-21 03:00:00,671.7676467348953,682.1
2018-04-21 04:00:00,664.9719658892978,650.5999999999999
2018-04-21 05:00:00,669.9952771992188,641.8
2018-04-21 06:00:00,638.9989086608962,643.5999999999999
2018-04-21 07:00:00,655.3992219615974,643.8
2018-04-21 08:00:00,759.3892505833436,691.6
2018-04-21 09:00:00,747.0402006932849,722.5
2018-04-21 10:00:00,780.6008433322665,759.9
2018-04-21 11:00:00,876.567633242685,851.4
2018-04-21 12:00:00,980.4286661938456,735.0
2018-04-21 13:00:00,1014.9489596126206,933.3000000000001
2018-04-21 14:00:00,1040.3833505755658,971.3
2018-04-21 15:00:00,1031.7655848990885,982.8000000000001
2018-04-21 16:00:00,1030.0812721957248,1014.9000000000001
2018-04-21 17:00:00,1042.1234405351795,1017.2
2018-04-21 18:00:00,1032.8980609467717,1023.5
2018-04-21 19:00:00,973.1932964408476,1003.1
2018-04-21 20:00:00,878.8053083427886,1054.2
2018-04-21 21:00:00,867.1624563828192,1065.2
2018-04-21 22:00:00,807.3334668380032,797.4000000000001
2018-04-21 23:00:00,774.3376784882047,794.8000000000001
2018-04-22 00:00:00,740.108111473553,736.7
2018-04-22 01:00:00,735.5125516419007,734.7
2018-04-22 02:00:00,664.4461729981049,652.1
2018-04-22 03:00:00,672.8082466768935,697.7
2018-04-22 04:00:00,656.6400542159496,660.4000000000001
2018-04-22 05:00:00,650.5382791982838,624.5
2018-04-22 06:00:00,635.7859701783964,629.3
2018-04-22 07:00:00,647.2222092571491,663.2
2018-04-22 08:00:00,734.4226991607194,705.6
2018-04-22 09:00:00,733.672860085194,749.0
2018-04-22 10:00:00,763.7945216588458,787.1000000000001
2018-04-22 11:00:00,861.2499202491615,871.0999999999999
2018-04-22 12:00:00,974.0285198157911,950.5999999999999
2018-04-22 13:00:00,1006.2510973149263,1060.6
2018-04-22 14:00:00,1022.5059119056807,1085.1
2018-04-22 15:00:00,1038.2356550666832,1073.9
2018-04-22 16:00:00,1052.145707954684,1048.2
2018-04-22 17:00:00,1058.2816846758785,1042.7
2018-04-22 18:00:00,1039.9422085342776,1020.3
2018-04-22 19:00:00,975.4144390997677,986.4000000000001
2018-04-22 20:00:00,880.5437745907067,981.6999999999999
2018-04-22 21:00:00,848.9917235104168,904.0
2018-04-22 22:00:00,804.2295002434192,818.3999999999999
2018-04-22 23:00:00,790.0986748157529,812.0
2018-04-23 00:00:00,754.1516838709371,765.0999999999999
2018-04-23 01:00:00,742.6805216361538,764.2
2018-04-23 02:00:00,666.7617904985522,697.0000000000001
2018-04-23 03:00:00,684.4853510337934,707.1999999999999
2018-04-23 04:00:00,652.4714238160506,705.0999999999999
2018-04-23 05:00:00,638.0809915499422,683.0
2018-04-23 06:00:00,635.1217610363451,667.0999999999999
2018-04-23 07:00:00,658.6834043943076,730.4
2018-04-23 08:00:00,773.5303490769957,816.1
2018-04-23 09:00:00,864.8292146145008,971.2
2018-04-23 10:00:00,946.9625481715098,1065.3
2018-04-23 11:00:00,1053.4654827458935,1107.4
2018-04-23 12:00:00,995.3974098411414,1090.3
2018-04-23 13:00:00,1066.9701005396946,1099.6
2018-04-23 14:00:00,1068.6542543279509,1136.0
2018-04-23 15:00:00,1086.2412307585419,1125.2
2018-04-23 16:00:00,1099.5206742233638,1113.3
2018-04-23 17:00:00,1093.271372580989,1113.1000000000001
2018-04-23 18:00:00,1070.1984473858413,1079.1
2018-04-23 19:00:00,1019.5421121909801,1017.9000000000001
2018-04-23 20:00:00,968.7957174415315,1018.1000000000001
2018-04-23 21:00:00,937.0748239383145,992.3
2018-04-23 22:00:00,805.8584628947868,897.1
2018-04-23 23:00:00,783.6371362906011,848.7
2018-04-24 00:00:00,747.2469995184051,805.4999999999999
2018-04-24 01:00:00,748.4702718577464,781.9999999999999
2018-04-24 02:00:00,659.7032256903192,647.1
2018-04-24 03:00:00,699.6551785370935,834.4
2018-04-24 04:00:00,672.4019340536594,575.6
2018-04-24 05:00:00,653.9324603188549,674.2
2018-04-24 06:00:00,646.738481026434,667.6999999999999
2018-04-24 07:00:00,686.7251519132135,697.5999999999999
2018-04-24 08:00:00,793.9294368715341,802.8999999999999
2018-04-24 09:00:00,872.3386154578951,942.4000000000001
2018-04-24 10:00:00,1001.9167660396151,1059.2
2018-04-24 11:00:00,1086.8835457501868,1108.3
2018-04-24 12:00:00,1043.2515039328969,1120.5
2018-04-24 13:00:00,1110.9752044593174,1125.7
2018-04-24 14:00:00,1137.2081154118525,1152.4
2018-04-24 15:00:00,1120.106359319059,1134.2
2018-04-24 16:00:00,1119.6165883345172,1114.0
2018-04-24 17:00:00,1092.995539345791,1090.8000000000002
2018-04-24 18:00:00,1077.0418736818501,1079.9
2018-04-24 19:00:00,1029.656676243025,993.9000000000001
2018-04-24 20:00:00,984.1268790732998,914.0
2018-04-24 21:00:00,929.9123011791919,880.7
2018-04-24 22:00:00,809.385873052643,805.5999999999999
2018-04-24 23:00:00,788.5113148322399,777.5
2018-04-25 00:00:00,768.0911229212234,747.0
2018-04-25 01:00:00,753.8932637126942,760.6000000000001
2018-04-25 02:00:00,663.5221938382012,609.8
2018-04-25 03:00:00,730.8411211898185,679.4
2018-04-25 04:00:00,644.577191151712,668.5999999999999
2018-04-25 05:00:00,659.2434113550515,650.6
2018-04-25 06:00:00,647.823719212228,649.5
2018-04-25 07:00:00,688.3038569554514,674.0999999999999
2018-04-25 08:00:00,785.8111566525132,778.1
2018-04-25 09:00:00,911.3764613383371,893.7
2018-04-25 10:00:00,1029.4923346390835,1028.1
2018-04-25 11:00:00,1103.304857518442,1088.3
2018-04-25 12:00:00,1066.896954566065,1107.0
2018-04-25 13:00:00,1114.624761470687,1133.2
2018-04-25 14:00:00,1140.9558855318573,1148.0
2018-04-25 15:00:00,1144.2900444005754,1148.6
2018-04-25 16:00:00,1130.866689952211,1130.1
2018-04-25 17:00:00,1124.4534256485426,1136.2
2018-04-25 18:00:00,1094.1577328733656,1121.3
2018-04-25 19:00:00,1037.8925761833502,1023.0999999999999
2018-04-25 20:00:00,994.79112628393,936.3
2018-04-25 21:00:00,947.9584694145398,908.2
2018-04-25 22:00:00,845.972486190173,837.4000000000001
2018-04-25 23:00:00,824.6163157080833,809.3
2018-04-26 00:00:00,761.2687584719798,760.0999999999999
2018-04-26 01:00:00,762.0781737135928,747.9
2018-04-26 02:00:00,643.975164131351,634.8
2018-04-26 03:00:00,718.5247319434632,692.0
2018-04-26 04:00:00,650.6678468536333,670.9000000000001
2018-04-26 05:00:00,658.4073857771293,671.9
2018-04-26 06:00:00,655.488657870914,657.7
2018-04-26 07:00:00,684.6631802952066,676.8
2018-04-26 08:00:00,787.5762507064904,742.4999999999999
2018-04-26 09:00:00,916.4755522665265,876.0999999999999
2018-04-26 10:00:00,1038.1566913386741,976.7999999999998
2018-04-26 11:00:00,1111.8044241936814,1092.0
2018-04-26 12:00:00,1081.0288115833137,1100.6
2018-04-26 13:00:00,1102.4453231634363,1105.1
2018-04-26 14:00:00,1119.4280476738538,1102.6999999999998
2018-04-26 15:00:00,1134.9834360836612,1121.1000000000001
2018-04-26 16:00:00,1118.578769557584,1130.9
2018-04-26 17:00:00,1114.2802170112946,1118.8999999999999
2018-04-26 18:00:00,1108.2717881353506,1114.0
2018-04-26 19:00:00,1094.703803348205,1097.3000000000002
2018-04-26 20:00:00,1122.633542795384,1040.3
2018-04-26 21:00:00,1050.3367037393195,1005.4000000000001
2018-04-26 22:00:00,885.2203367362943,873.0
2018-04-26 23:00:00,845.6449304600309,844.9
2018-04-27 00:00:00,775.1602534695575,808.2
2018-04-27 01:00:00,759.9347139479032,760.8
2018-04-27 02:00:00,638.7333573927269,674.2
2018-04-27 03:00:00,706.382103375482,695.3000000000001
2018-04-27 04:00:00,655.9619298228835,675.5999999999999
2018-04-27 05:00:00,658.0207042511427,678.9
2018-04-27 06:00:00,650.150181413375,665.6999999999999
2018-04-27 07:00:00,680.0191970591824,637.9
2018-04-27 08:00:00,774.7751063331762,674.4000000000001
2018-04-27 09:00:00,890.2366459783802,707.2
2018-04-27 10:00:00,1007.3115315759236,754.1999999999999
2018-04-27 11:00:00,1084.4411684607778,950.6999999999999
2018-04-27 12:00:00,1083.2995346217292,1093.1999999999998
2018-04-27 13:00:00,1125.7329624726458,1121.0
2018-04-27 14:00:00,1151.389877907951,1128.2
2018-04-27 15:00:00,1138.9785308313167,1115.8000000000002
2018-04-27 16:00:00,1127.3338033257144,1127.7
2018-04-27 17:00:00,1122.7545218608677,1120.4
2018-04-27 18:00:00,1098.1353754609656,1084.1
2018-04-27 19:00:00,1006.017765917165,1050.5
2018-04-27 20:00:00,937.5790113391737,986.8
2018-04-27 21:00:00,900.4235253624149,950.4000000000001
2018-04-27 22:00:00,816.1800877911396,865.8
2018-04-27 23:00:00,787.4796162363493,800.6
2018-04-28 00:00:00,756.444913201976,779.6
2018-04-28 01:00:00,747.5255644239552,764.4
2018-04-28 02:00:00,635.4861532961739,700.3
2018-04-28 03:00:00,695.7445199856996,707.6
2018-04-28 04:00:00,658.4346930018,693.1999999999999
2018-04-28 05:00:00,672.9293046571323,680.8000000000001
2018-04-28 06:00:00,653.2843608642734,661.5
2018-04-28 07:00:00,653.4883360403239,694.6
2018-04-28 08:00:00,683.9401016492811,735.0999999999999
2018-04-28 09:00:00,757.5469432332598,797.9000000000001
2018-04-28 10:00:00,789.389913970994,847.4000000000001
2018-04-28 11:00:00,865.2926955859774,905.3999999999999
2018-04-28 12:00:00,945.4370500580167,944.0999999999999
2018-04-28 13:00:00,1004.229997255887,1000.8
2018-04-28 14:00:00,1026.65447164664,997.2
2018-04-28 15:00:00,1021.9100952765439,963.5999999999999
2018-04-28 16:00:00,1019.3743792031246,942.4000000000001
2018-04-28 17:00:00,1020.7092996760329,925.9999999999999
2018-04-28 18:00:00,1017.893881001277,878.3999999999999
2018-04-28 19:00:00,951.55987569544,816.0999999999999
2018-04-28 20:00:00,887.8598682373458,750.2
2018-04-28 21:00:00,878.3785368657025,750.1
2018-04-28 22:00:00,801.2943712577775,747.6
2018-04-28 23:00:00,781.7404202535457,726.9
2018-04-29 00:00:00,762.322843886598,697.5
2018-04-29 01:00:00,746.3083816170857,679.0999999999999
2018-04-29 02:00:00,669.7711771976864,617.5
2018-04-29 03:00:00,697.3400614523473,650.5
2018-04-29 04:00:00,666.7682367228074,656.1000000000001
2018-04-29 05:00:00,665.6157151502724,621.9
2018-04-29 06:00:00,651.3150193559266,607.9000000000001
2018-04-29 07:00:00,663.1114274001686,623.2
2018-04-29 08:00:00,699.8353607376938,674.1000000000001
2018-04-29 09:00:00,693.886848780815,713.1999999999999
2018-04-29 10:00:00,710.2347268972582,752.4000000000001
2018-04-29 11:00:00,818.7165543062519,843.0
2018-04-29 12:00:00,948.7443870786811,971.8000000000001
2018-04-29 13:00:00,1000.9150021964358,1002.1
2018-04-29 14:00:00,1020.8473092733665,1025.1
2018-04-29 15:00:00,1023.5723034746178,1028.0
2018-04-29 16:00:00,1035.4890162511808,1028.9
2018-04-29 17:00:00,1041.6506877239894,1029.2
2018-04-29 18:00:00,1025.008000468606,1000.3
2018-04-29 19:00:00,976.221123047581,909.5999999999999
2018-04-29 20:00:00,920.7413069571858,845.5
2018-04-29 21:00:00,905.974813612653,839.4000000000001
2018-04-29 22:00:00,831.3198287520896,792.9
2018-04-29 23:00:00,804.0255529310793,759.2
2018-04-30 00:00:00,745.9306035801931,734.3999999999999
2018-04-30 01:00:00,721.7564879523051,695.0
2018-04-30 02:00:00,649.8013945274537,627.3
2018-04-30 03:00:00,676.1591870230019,668.1
2018-04-30 04:00:00,648.7242636049554,661.3999999999999
2018-04-30 05:00:00,638.7182436944092,644.2
2018-04-30 06:00:00,629.9524739178848,618.7
2018-04-30 07:00:00,647.2751025599293,665.9
2018-04-30 08:00:00,728.3718355060222,759.7
2018-04-30 09:00:00,851.6215359502312,757.2
2018-04-30 10:00:00,926.1664639303237,874.5
2018-04-30 11:00:00,1026.7414146668912,954.8
2018-04-30 12:00:00,1040.5047411481567,956.5
2018-04-30 13:00:00,1072.9215365976158,1030.7
2018-04-30 14:00:00,1062.4037192004375,1032.3999999999999
2018-04-30 15:00:00,1055.0575320305825,1005.5999999999999
2018-04-30 16:00:00,1048.061066820577,1009.7
2018-04-30 17:00:00,1035.8164352511055,960.5
2018-04-30 18:00:00,996.6438907209069,958.6
2018-04-30 19:00:00,942.6224174121585,940.4000000000001
2018-04-30 20:00:00,879.2186351771443,875.1999999999998
2018-04-30 21:00:00,856.4420822356955,864.0000000000001
2018-04-30 22:00:00,796.1188504916068,797.8999999999999
2018-04-30 23:00:00,759.7121036431975,747.8
2018-05-01 00:00:00,731.4048785347699,706.3
2018-05-01 01:00:00,711.2932280922323,719.8
2018-05-01 02:00:00,625.6273873153723,617.3
2018-05-01 03:00:00,680.3717715427239,693.4
2018-05-01 04:00:00,654.3086864617276,670.3999999999999
2018-05-01 05:00:00,640.7599404450403,635.1
2018-05-01 06:00:00,626.6789599796818,637.8
2018-05-01 07:00:00,656.4160861919739,678.8999999999999
2018-05-01 08:00:00,743.6882407875086,754.5
2018-05-01 09:00:00,845.1597167275013,881.7
2018-05-01 10:00:00,967.1376701974584,1015.4
2018-05-01 11:00:00,1051.3892341764656,1056.8
2018-05-01 12:00:00,1076.6308821366144,1064.8999999999999
2018-05-01 13:00:00,1087.5597793976317,1123.1999999999998
2018-05-01 14:00:00,1104.7232879513163,1111.9
2018-05-01 15:00:00,1076.6999306738267,1090.1000000000001
2018-05-01 16:00:00,1072.3777426924928,1105.1
2018-05-01 17:00:00,1044.7190599515316,1064.7
2018-05-01 18:00:00,1015.5599906528142,1025.1
2018-05-01 19:00:00,946.8320813911627,976.2
2018-05-01 20:00:00,873.0929885143031,902.9000000000001
2018-05-01 21:00:00,850.1975133593197,855.8999999999999
2018-05-01 22:00:00,790.6230503114457,794.9000000000001
2018-05-01 23:00:00,751.7660635328988,731.5
2018-05-02 00:00:00,723.5086896209605,719.7
2018-05-02 01:00:00,707.6381814056637,711.5999999999999
2018-05-02 02:00:00,629.8125067271654,641.9000000000001
2018-05-02 03:00:00,670.75155490901,673.1
2018-05-02 04:00:00,663.5075795186317,667.3999999999999
2018-05-02 05:00:00,636.6347762431815,642.6
2018-05-02 06:00:00,623.7144698647892,626.2
2018-05-02 07:00:00,660.8893596860106,675.6999999999999
2018-05-02 08:00:00,735.7677383909937,783.0999999999999
2018-05-02 09:00:00,820.7122383248418,889.4000000000001
2018-05-02 10:00:00,939.3930218578412,1037.9
2018-05-02 11:00:00,1026.269385734051,1065.1
2018-05-02 12:00:00,1041.9625252886094,1060.8
2018-05-02 13:00:00,1074.1888167330885,1078.7
2018-05-02 14:00:00,1082.3748402420708,1118.2
2018-05-02 15:00:00,1072.5609369526028,1123.6
2018-05-02 16:00:00,1062.3300736104907,1116.3
2018-05-02 17:00:00,1038.4171388528587,1112.9
2018-05-02 18:00:00,1010.2124722525476,1072.0
2018-05-02 19:00:00,954.2256996248076,974.8
2018-05-02 20:00:00,871.9609565907464,908.5
2018-05-02 21:00:00,850.8031463189212,893.3
2018-05-02 22:00:00,798.2344391492306,831.5000000000001
2018-05-02 23:00:00,763.8842560442613,772.1999999999998
2018-05-03 00:00:00,723.3343451009197,729.3
2018-05-03 01:00:00,715.2379303019923,707.5999999999999
2018-05-03 02:00:00,632.9864140216737,642.9000000000001
2018-05-03 03:00:00,676.917019931853,693.0
2018-05-03 04:00:00,663.4714092842917,662.0999999999999
2018-05-03 05:00:00,641.2678910428299,649.1999999999999
2018-05-03 06:00:00,632.0326235681874,640.2
2018-05-03 07:00:00,667.4781496650063,669.3000000000001
2018-05-03 08:00:00,755.9938262296107,767.9
2018-05-03 09:00:00,836.5931780426233,865.3000000000001
2018-05-03 10:00:00,963.9866594786398,974.8
2018-05-03 11:00:00,1044.0015178655478,1070.8000000000002
2018-05-03 12:00:00,1047.1362383740918,1058.3
2018-05-03 13:00:00,1075.9966425523776,1084.3
2018-05-03 14:00:00,1069.314728832675,1133.9
2018-05-03 15:00:00,1074.029688790899,1151.7
2018-05-03 16:00:00,1071.3259639894832,1108.9
2018-05-03 17:00:00,1049.4483461991922,1079.9
2018-05-03 18:00:00,1034.0577178570145,1116.4
2018-05-03 19:00:00,1030.1154399893014,1088.3
2018-05-03 20:00:00,1024.6948514679952,1096.0
2018-05-03 21:00:00,969.0117390511477,1008.8
2018-05-03 22:00:00,848.9569763828713,881.5999999999999
2018-05-03 23:00:00,788.8169335884463,835.2
2018-05-04 00:00:00,738.9012867656479,783.8
2018-05-04 01:00:00,715.2867136239718,777.3
2018-05-04 02:00:00,634.0758878113126,675.2
2018-05-04 03:00:00,679.0532658728063,704.7
2018-05-04 04:00:00,661.5394418741762,670.5
2018-05-04 05:00:00,639.069269319091,662.7
2018-05-04 06:00:00,628.8153523518184,657.9
2018-05-04 07:00:00,666.1570492710206,675.0
2018-05-04 08:00:00,762.2337042385374,779.8
2018-05-04 09:00:00,836.2047555059813,896.7
2018-05-04 10:00:00,961.6865998148454,1021.3000000000002
2018-05-04 11:00:00,1032.3160115816988,1071.6
2018-05-04 12:00:00,1045.3868885556221,1083.8000000000002
2018-05-04 13:00:00,1089.7700369172196,1087.3
2018-05-04 14:00:00,1106.824291143481,1152.3000000000002
2018-05-04 15:00:00,1089.5835649555545,1138.4
2018-05-04 16:00:00,1090.6686031473002,1128.6
2018-05-04 17:00:00,1071.0330746338816,1105.8999999999999
2018-05-04 18:00:00,1032.544206800239,1092.6
2018-05-04 19:00:00,950.5612201069665,968.4
2018-05-04 20:00:00,873.2549075333912,924.0
2018-05-04 21:00:00,848.4674547791245,878.2
2018-05-04 22:00:00,791.696312365538,810.4
2018-05-04 23:00:00,740.0493726956246,801.7
2018-05-05 00:00:00,725.1419134430175,768.3
2018-05-05 01:00:00,723.411147993769,717.8
2018-05-05 02:00:00,632.5813488665079,686.7
2018-05-05 03:00:00,680.9746376892914,731.3
2018-05-05 04:00:00,660.6157096738206,697.4000000000001
2018-05-05 05:00:00,654.669165741613,704.1
2018-05-05 06:00:00,636.4709501432453,657.0999999999999
2018-05-05 07:00:00,657.0446716480014,663.6
2018-05-05 08:00:00,709.4148650042913,735.6999999999999
2018-05-05 09:00:00,724.0280806785291,753.8
2018-05-05 10:00:00,765.459099104485,774.6000000000001
2018-05-05 11:00:00,832.4235021610219,846.2
2018-05-05 12:00:00,911.7719202452787,911.1000000000001
2018-05-05 13:00:00,977.1274556726528,1015.6
2018-05-05 14:00:00,1009.8598016782774,1030.6
2018-05-05 15:00:00,1001.636622639274,1028.4
2018-05-05 16:00:00,991.1511465829509,1014.7
2018-05-05 17:00:00,978.1226174909625,975.3
2018-05-05 18:00:00,978.1504561432371,980.5
2018-05-05 19:00:00,914.2073112051539,944.2
2018-05-05 20:00:00,861.9599435093559,869.0
2018-05-05 21:00:00,845.7090082705706,823.5999999999999
2018-05-05 22:00:00,788.2236267201663,772.5
2018-05-05 23:00:00,747.5011572190173,747.8
2018-05-06 00:00:00,737.569643737703,713.0
2018-05-06 01:00:00,715.3348182156716,703.6999999999999
2018-05-06 02:00:00,662.615445424854,626.3
2018-05-06 03:00:00,695.1730941159291,683.0
2018-05-06 04:00:00,669.4022480247687,648.2
2018-05-06 05:00:00,661.0694779296774,633.3
2018-05-06 06:00:00,638.8086144114485,634.6000000000001
2018-05-06 07:00:00,655.2664220756776,637.0
2018-05-06 08:00:00,716.8128071618553,666.1999999999999
2018-05-06 09:00:00,726.0407630004149,730.5
2018-05-06 10:00:00,765.1202424622032,768.2
2018-05-06 11:00:00,829.7616327432688,861.8999999999999
2018-05-06 12:00:00,923.8286438002115,990.8
2018-05-06 13:00:00,973.6349213384875,1029.0
2018-05-06 14:00:00,1017.3797908103593,1020.9000000000001
2018-05-06 15:00:00,1017.31595256422,1040.5
2018-05-06 16:00:00,1017.0669449809225,1036.6000000000001
2018-05-06 17:00:00,1008.5782242645728,1019.8
2018-05-06 18:00:00,1001.2426982845247,780.0
2018-05-06 19:00:00,925.3081020683177,800.9999999999999
2018-05-06 20:00:00,882.7108447078094,765.6
2018-05-06 21:00:00,860.1070728140593,770.2
2018-05-06 22:00:00,804.1452755770191,758.5999999999999
2018-05-06 23:00:00,781.005671025819,754.8
2018-05-07 00:00:00,716.9944586092629,744.1000000000001
2018-05-07 01:00:00,692.1348416743908,743.3
2018-05-07 02:00:00,632.8665835765372,681.0
2018-05-07 03:00:00,668.7807162917356,688.5999999999999
2018-05-07 04:00:00,632.7031127490122,678.0999999999999
2018-05-07 05:00:00,624.2683090300499,660.5
2018-05-07 06:00:00,615.2418539794442,659.7
2018-05-07 07:00:00,631.1454092327734,665.4
2018-05-07 08:00:00,719.9680284324404,773.5
2018-05-07 09:00:00,838.344104619613,931.6
2018-05-07 10:00:00,918.6606796673094,1018.0
2018-05-07 11:00:00,987.2702750268522,1080.5
2018-05-07 12:00:00,986.3327888024726,1103.2
