,YUAG,Berkeley,Hopper,304Elm,Davenport,38HH,320Temple,53Wall,Sprague,Malone,Trumbull,17HH
Sat 03/31/18 21:00,8356844.5,7439789.7,2993980.5,1124318.2,4614768.3,3173950,98185,3066880.8,460091.8,6830433,4664043.3,9268849.3
Sat 03/31/18 22:00,8356963.7,7439890.3,2994094.2,1124323.3,4614920.3,3173953,98187,3066896.7,460146.5,6830553.5,4664144.7,9268997
Sat 03/31/18 23:00,8357082.5,7439981.2,2994205.8,1124328.2,4615068.3,3173955.5,98189.2,3066912.7,460200,6830672,4664240.7,9269140.7
Sun 04/01/18 00:00,8357202,7440055.7,2994304,1124333,4615201.8,3173958.5,98191.2,3066928.7,460241,6830790.3,4664338.8,9269284
Sun 04/01/18 01:00,8357315.2,7440132.1,2994403.6,1124337.5,4615328.4,3173961.9,98192.9,2703704.4,460274.1,6830900.9,4119804.2,8201234.6
Sun 04/01/18 02:00,8357420.5,7440194.5,2994488,1124341.8,4615432,3173964.3,98194.3,3066960,460302.7,6831014.8,4664520.8,9269554
Sun 04/01/18 03:00,8357538.8,7440262.3,2994576.5,1124347.2,4615545,3173967.2,98195.7,3066976,460335.8,6831134.8,4664605.7,9269681.3
Sun 04/01/18 04:00,8357656.8,7440329,2994662.7,1124352.2,4615652.5,3173970,98197.2,3066992,460370,6831247.3,4664683,9269806
Sun 04/01/18 05:00,8357775.8,7440393.3,2994746,1124357,4615758.8,3173973,98198.8,3067007.7,460403.3,6831359.5,4664753.7,9269934.8
Sun 04/01/18 06:00,8357896.2,7440457.3,2994827,1124361.8,4615863.3,3173976,98200.3,3067022.7,460437,6831474.2,4664824,9270060.2
Sun 04/01/18 07:00,8358027,7440516.2,2994899.5,1124368.2,4615960.3,3173978.7,98201.7,3067038.5,460471.8,6831590.5,4664903.8,9270187.3
Sun 04/01/18 08:00,8358155.8,7440596.7,2994992.5,1124376.5,4616091,3173981,98203.5,3067054.5,460501.7,6831705,4664992.8,9270309.8
Sun 04/01/18 09:00,8358275.7,7440698.5,2995089.7,1124385.3,4616230.2,3173983.7,98206,3067070.5,460542.5,6831816.3,4665091,9270443.2
Sun 04/01/18 10:00,8358405.8,7440807.7,2995189.5,1124393.8,4616380.7,3173986.2,98208.5,3067086.5,460584.5,6831930.2,4665193.8,9270571.8
Sun 04/01/18 11:00,8358582.7,7440916.5,2995293.3,1124402.5,4616540.2,3173988.7,98210.5,3067102.5,460627,6832049.3,4665305.2,9270706.2
Sun 04/01/18 12:00,8358855,7441047.5,2995402.3,1124411.2,4616700.5,3173991,98212.3,3067119.5,460670,6832177.3,4665435.3,9270839.7
Sun 04/01/18 13:00,8359144.5,7441191,2995518.8,1124419.7,4616864.5,3173993.5,98214.3,3067134.5,460712.8,6832310,4665568.5,9270975
Sun 04/01/18 14:00,8359436.8,7441331.3,2995628,1124428.5,4617024.5,3173996,98215.8,3067149.8,460755.8,6832440.3,4665701.3,9271117
Sun 04/01/18 15:00,8359729.7,7441464.5,2995733.3,1124437.2,4617178.3,3173998,98217.5,3067165.8,460794.3,6832562.8,4665832,9271260.7
Sun 04/01/18 16:00,8360022.8,7441619.3,2995850.8,1124446,4617348,3174000.5,98219.5,3067184.5,460835.8,6832677.5,4665961,9271408.5
Sun 04/01/18 17:00,8360309.8,7441752.7,2995969.7,1124454.5,4617520.8,3174003.3,98221.2,3067204.5,460879.7,6832795.7,4666094.5,9271557.8
Sun 04/01/18 18:00,8360576.2,7441883.2,2996089.7,1124463.3,4617694,3174006.5,98222.8,3067224.7,460923.7,6832928.5,4666230.3,9271711.7
Sun 04/01/18 19:00,8360768.3,7442011.5,2996208.2,1124472,4617864.3,3174008.8,98224.8,3067244,460968.3,6833060.8,4666363.2,9271860.7
Sun 04/01/18 20:00,8360886.8,7442145.8,2996326.2,1124479.5,4618036.5,3174011.3,98226.5,3067264.3,461013,6833187.5,4666491,9272013.5
Sun 04/01/18 21:00,8361004.7,7442247.7,2996421.8,1124485.2,4618196.5,3174014,98228.7,3067288.2,461057.3,6833314.8,4666617.3,9272165.3
Sun 04/01/18 22:00,8361123.3,7442342.3,2996510.3,1124490.3,4618337,3174016.7,98230.8,3067311.2,461095.7,6833441.3,4666729.7,9272317.3
Sun 04/01/18 23:00,8361244.5,7442449.3,2996611.5,1124495.2,4618485,3174020,98233.2,3067330.5,461138.8,6833565.7,4666842.5,9272467.3
Mon 04/02/18 00:00,8361365.5,7442538.2,2996721.2,1124500,4618629.5,3174022.7,98235,3067346.7,461180.2,6833689.5,4666951.8,9272617.7
Mon 04/02/18 01:00,8361494.3,7442626.9,2996829.7,1124504.5,4618771.1,3174025.5,98236.9,2768819.1,461215.5,6833807.1,4667055.2,8394413.1
Mon 04/02/18 02:00,8361608.5,7442689.7,2996916.7,1124508.7,4618877.8,3174028,98238.3,3067378.3,461244.7,6833916,4667142.7,9272895.5
Mon 04/02/18 03:00,8361729.2,7442757,2997011.8,1124513.7,4618990.8,3174031,98239.8,3067394,461277.7,6834057,4667232,9273028
Mon 04/02/18 04:00,8361849,7442822.3,2997098,1124519,4619097.8,3174034,98241.5,3067409.3,461312.2,6834180.7,4667307,9273160
Mon 04/02/18 05:00,8361970,7442885.7,2997180.3,1124523.7,4619201.5,3174037.2,98243,3067424.5,461346.7,6834296.3,4667378.2,9273292.5
Mon 04/02/18 06:00,8362093.2,7442940.7,2997252.5,1124528.3,4619297.2,3174040.8,98244.5,3067439.8,461382.2,6834412.3,4667449.8,9273423.3
Mon 04/02/18 07:00,8362224,7443005.2,2997327.5,1124534.5,4619404.5,3174044.3,98246.3,3067455.8,461416.5,6834529.3,4667531.8,9273561.2
Mon 04/02/18 08:00,8362389.2,7443101.3,2997411,1124543.5,4619550.3,3174048.8,98248.5,3067473.8,461454,6834656.3,4667630.2,9273695.3
Mon 04/02/18 09:00,8362620,7443217.8,2997511.7,1124552.3,4619715.7,3174054.5,98252,3067493.2,461498.8,6834795,4667742.7,9273835.2
Mon 04/02/18 10:00,8362893.5,7443336.8,2997619,1124561.3,4619892.3,3174060.8,98255.2,3067516,461556.2,6834938.5,4667862.7,9273986
Mon 04/02/18 11:00,8363172.7,7443477,2997732.5,1124570,4620060.8,3174068.5,98257.8,3067542.8,461619.7,6835083.8,4667994.2,9274149.5
Mon 04/02/18 12:00,8363460.2,7443618.2,2997853.5,1124579,4620227.7,3174077.5,98260.8,3067572.2,461684.2,6835233.3,4668130.5,9274324.2
Mon 04/02/18 13:00,8363770.5,7443758.7,2997974.7,1124588,4620388.2,3174086.7,98263.3,3067601.5,461748.5,6835383.8,4668272.2,9274499.5
Mon 04/02/18 14:00,8364077.7,7443892.2,2998085,1124596.8,4620549.5,3174094.5,98265.7,3067630.3,461805.3,6835531.2,4668412.3,9274673.3
Mon 04/02/18 15:00,8364384.8,7444033.8,2998204.7,1124606,4620724,3174103.5,98268.2,3067658,461864.5,6835683,4668550.8,9274846
Mon 04/02/18 16:00,8364691,7444173.3,2998330.8,1124614.5,4620886.7,3174112,98271,3067686,461928.5,6835835.2,4668687.2,9275022.2
Mon 04/02/18 17:00,8364987.3,7444295.7,2998453.8,1124623.5,4621050.7,3174121,98273.5,3067712.7,461993.3,6835985.5,4668820.5,9275195.3
Mon 04/02/18 18:00,8365267.5,7444429.8,2998576.3,1124632,4621221.7,3174128.8,98276.5,3067739.8,462059,6836134.7,4668955.3,9275368.2
Mon 04/02/18 19:00,8365477.5,7444576,2998703.2,1124640.7,4621397.3,3174134,98278.8,3067767.7,462121.5,6836279.5,4669099.3,9275533.3
Mon 04/02/18 20:00,8365607.8,7444700.5,2998816.8,1124648.3,4621562.8,3174137.3,98281,3067794.3,462185.5,6836421.2,4669239.3,9275695.5
Mon 04/02/18 21:00,8365736.5,7444822.3,2998923.8,1124653.5,4621723.2,3174140.3,98283.3,3067820.8,462242.3,6836557.7,4669362.3,9275854.5
Mon 04/02/18 22:00,8365860.5,7444923.7,2999026,1124659,4621888,3174143.5,98285.8,3067846,462304.3,6836691,4669473.5,9276008.5
Mon 04/02/18 23:00,8365985.5,7445017.2,2999135.2,1124663.8,4622038.3,3174146.7,98288,3067866.5,462352.7,6836820.5,4669581.5,9276159.2
Tue 04/03/18 00:00,8366110.3,7445099,2999243.3,1124668.3,4622188,3174149.5,98290.5,3067882.5,462394.2,6836947.5,4669678.5,9276305.8
Tue 04/03/18 01:00,8366227.8,7445185.8,2999347.6,1124673.1,4622323.9,3174152.5,98291.8,2712248.1,462428.3,6837071.6,4669778.8,8234327.9
Tue 04/03/18 02:00,8366336.5,7445252.8,2999436.3,1124677.2,4622429,3174155,98292.3,3067912.5,462457,6837184.3,4669865.5,9276584.8
Tue 04/03/18 03:00,8366473.5,7445321.3,2999527.5,1124682,4622539.5,3174157.5,98293.3,3067927.5,462489.8,6837305.7,4669948,9276715.8
Tue 04/03/18 04:00,8366605,7445387.5,2999617.2,1124686.7,4622645.2,3174160.5,98294,3067942.5,462524.5,6837424.5,4670028,9276847.2
Tue 04/03/18 05:00,8366730.5,7445453.5,2999703.8,1124691.3,4622748.2,3174163.5,98295.2,3067958,462559.3,6837543.8,4670101,9276977
Tue 04/03/18 06:00,8366856.5,7445518.5,2999787.3,1124696.2,4622856.5,3174167.7,98296,3067972.7,462595,6837663,4670174.8,9277114.3
Tue 04/03/18 07:00,8366995.3,7445579.7,2999858.3,1124701.8,4622957.7,3174171.7,98296.8,3067990.7,462631,6837792.5,4670257.7,9277248.8
Tue 04/03/18 08:00,8367183.7,7445679.2,2999945.2,1124710,4623104.5,3174175.3,98298.5,3068012,462662.2,6837925.2,4670359.3,9277382.7
Tue 04/03/18 09:00,8367402.3,7445802.7,3000044.2,1124720.3,4623267.7,3174180.5,98300.7,3068031.2,462705.3,6838053.5,4670476.5,9277520
Tue 04/03/18 10:00,8367707.3,7445926.7,3000151.5,1124729.5,4623431.3,3174187.5,98302.5,3068055,462754.7,6838193.2,4670601.3,9277672
Tue 04/03/18 11:00,8368025.8,7446059.7,3000262.5,1124738,4623591.5,3174195.7,98304.5,3068083,462818,6838340.5,4670732.2,9277837.2
Tue 04/03/18 12:00,8368340.5,7446197.5,3000377.7,1124747,4623756.7,3174204.2,98306.3,3068112.3,462887,6838492.3,4670867.3,9278008.3
Tue 04/03/18 13:00,8368653,7446339.3,3000498.7,1124755.7,4623934.3,3174212.2,98308.2,3068141,462955.5,6838642.3,4670999.8,9278179.2
Tue 04/03/18 14:00,8368963.3,7446469.7,3000615.5,1124764.5,4624099.5,3174220.8,98309.7,3068169.2,463024.8,6838794.3,4671142.3,9278352
Tue 04/03/18 15:00,8369277,7446599.5,3000741.2,1124773.2,4624262.7,3174229.5,98311.7,3068199,463083,6838947.8,4671282.8,9278529.8
Tue 04/03/18 16:00,8369593.7,7446744.7,3000872.7,1124782.2,4624442.5,3174239.3,98313.7,3068229.2,463149.2,6839102,4671421.5,9278703.3
Tue 04/03/18 17:00,8369907.5,7446883.2,3001005.5,1124791,4624622.5,3174248.8,98315.5,3068258.7,463218,6839253,4671557.2,9278876
Tue 04/03/18 18:00,8370195.7,7447011.5,3001136.8,1124799.8,4624796.3,3174257.7,98317.5,3068287.5,463286.3,6839403.2,4671691,9279050
Tue 04/03/18 19:00,8370399.2,7447146.7,3001282.3,1124808.5,4624977.3,3174263.5,98319.2,3068315.2,463350.8,6839553.3,4671826,9279222
Tue 04/03/18 20:00,8370522.3,7447285.8,3001414.3,1124815.7,4625159.3,3174268.2,98321.2,3068340.8,463414.3,6839695.2,4671960.5,9279386.7
Tue 04/03/18 21:00,8370646.5,7447407.3,3001524.8,1124821.5,4625327.5,3174272,98323.2,3068365,463479.3,6839823.3,4672088.7,9279546.8
Tue 04/03/18 22:00,8370769,7447501.5,3001621.3,1124826.8,4625480.3,3174274.7,98325.7,3068389,463534,6839949.3,4672194.2,9279709
Tue 04/03/18 23:00,8370892.3,7447603.2,3001724,1124831.3,4625643.8,3174278,98327.8,3068412.3,463583,6840073.5,4672291,9279867
Wed 04/04/18 00:00,8371015.2,7447697,3001829.7,1124836.2,4625804,3174281.2,98330.3,3068431.5,463626.2,6840195.7,4672378,9280018.7
Wed 04/04/18 01:00,8371132.4,7447790.3,3001938.4,1124840.7,4625968,3174284.7,98331.9,2731324.7,463661.8,6840311,4672476.7,8296213.5
Wed 04/04/18 02:00,8371241.5,7447858.7,3002028.2,1124844.8,4626099.2,3174287.5,98332.5,3068463.7,463690.3,6840417.7,4672569.3,9280309
Wed 04/04/18 03:00,8371377.3,7447929.7,3002120.7,1124849.5,4626230,3174290.8,98333.5,3068478.2,463723.8,6840535,4672665,9280447.5
Wed 04/04/18 04:00,8371512.5,7447997.5,3002209,1124854.2,4626356.2,3174294,98334.3,3068492.8,463757.8,6840652,4672746.3,9280577.8
Wed 04/04/18 05:00,8371638,7448063,3002291.8,1124859,4626477.3,3174297,98335.2,3068507,463791.3,6840766.5,4672818.7,9280706.2
Wed 04/04/18 06:00,8371761.5,7448127.8,3002370.5,1124863.8,4626593.2,3174300.7,98336.2,3068521.7,463826.3,6840880,4672889.5,9280839.8
Wed 04/04/18 07:00,8371890.2,7448186.7,3002436.2,1124869.2,4626696.8,3174304.3,98337,3068537,463859.2,6840993.8,4672969.2,9280976.8
Wed 04/04/18 08:00,8372053.2,7448286.3,3002524.5,1124878,4626837,3174309,98338.3,3068553,463890.5,6841113.3,4673067.7,9281116.5
Wed 04/04/18 09:00,8372269,7448404.2,3002625,1124886.7,4626991,3174313.5,98340.5,3068569.7,463933.7,6841247.7,4673181.8,9281255.8
Wed 04/04/18 10:00,8372566.8,7448522.8,3002733.3,1124896.2,4627153.5,3174319.8,98342.3,3068589.3,463991.5,6841407.3,4673309.3,9281407
Wed 04/04/18 11:00,8372879.3,7448654.7,3002845,1124905.5,4627314,3174328,98343.7,3068614.5,464057.2,6841553.5,4673435.2,9281570
Wed 04/04/18 12:00,8373193.2,7448791.7,3002961.7,1124914.5,4627477.8,3174336.3,98345.3,3068643.8,464123.8,6841709,4673563.2,9281739.5
Wed 04/04/18 13:00,8373508,7448928,3003078.7,1124923.2,4627646,3174344.7,98346.7,3068674.2,464191.3,6841866,4673693.8,9281913.3
Wed 04/04/18 14:00,8373816.8,7449046,3003177.7,1124931.8,4627785.3,3174353,98348.5,3068703,464255.7,6842018.2,4673823,9282086.8
Wed 04/04/18 15:00,8374122.7,7449181,3003308.5,1124940.5,4627954.5,3174361.8,98350.3,3068734.8,464316.5,6842167.8,4673956,9282265
Wed 04/04/18 16:00,8374429.7,7449319.5,3003431.8,1124949.5,4628126.8,3174371.3,98352.3,3068768.2,464386.3,6842324.3,4674086.8,9282451.2
Wed 04/04/18 17:00,8374733.8,7449443,3003553.5,1124958,4628292.5,3174380.5,98354.2,3068799.8,464455.8,6842478.5,4674214,9282644.7
Wed 04/04/18 18:00,8375015.2,7449573.2,3003676.2,1124966.7,4628457.5,3174388.2,98355.7,3068827.5,464523.7,6842631.3,4674343.3,9282829.2
Wed 04/04/18 19:00,8375211.8,7449706,3003796.3,1124975.5,4628629,3174393.5,98357.5,3068854.5,464590.7,6842778.8,4674475.2,9283005.8
Wed 04/04/18 20:00,8375330.7,7449835,3003905.8,1124983.3,4628799.2,3174397.5,98359,3068884.2,464659.7,6842913.2,4674613.5,9283176.7
Wed 04/04/18 21:00,8375449,7449952.8,3004011,1124988.5,4628948.2,3174400,98360.8,3068915,464720.2,6843040,4674747.5,9283346.3
Wed 04/04/18 22:00,8375568.2,7450061.3,3004119,1124994,4629123.7,3174403.3,98362.8,3068949.5,464783.2,6843171.2,4674856.5,9283514.5
Wed 04/04/18 23:00,8375688,7450164.3,3004227,1124998.8,4629291.8,3174406.5,98365,3068984.7,464847.7,6843305.5,4674971.5,9283674.3
Thu 04/05/18 00:00,8375809,7450253,3004330.5,1125003.8,4629447.2,3174409.8,98367.2,3069010,464893.5,6843430.7,4675066.5,9283830.3
Thu 04/05/18 01:00,8375924.2,7450339.5,3004434,1125008.3,4629600.3,3174412.9,98369.1,3069027.2,464927.1,6843542.3,4675161.4,9283994
Thu 04/05/18 02:00,8376035.5,7450415.5,3004522.5,1125012.7,4629725.5,3174415.8,98370.3,3069040.8,464956.5,6843647.3,4675241,9284135.3
Thu 04/05/18 03:00,8376160.8,7450488,3004614.3,1125017.5,4629855.2,3174419,98371.7,3069055.5,464990.3,6843765.3,4675322.3,9284286.2
Thu 04/05/18 04:00,8376286,7450558.3,3004701,1125022.3,4629979.8,3174422.2,98372.8,3069070.5,465025.3,6843881.3,4675396.8,9284435.3
Thu 04/05/18 05:00,8376419.8,7450626.8,3004782.5,1125027.2,4630099.7,3174425.8,98374.3,3069085.2,465059.5,6843997.3,4675464.8,9284588.5
Thu 04/05/18 06:00,8376550,7450693.7,3004860.2,1125032,4630219.8,3174429.7,98375.5,3069100,465096,6844113.7,4675534.5,9284738.3
Thu 04/05/18 07:00,8376683,7450771.2,3004935.7,1125037.8,4630345,3174433.8,98376.8,3069114.8,465131.3,6844230,4675614.8,9284887.5
Thu 04/05/18 08:00,8376838.7,7450867.2,3005010.3,1125046.5,4630472,3174437,98378.7,3069130.7,465162,6844348.3,4675713.2,9285037
Thu 04/05/18 09:00,8377037.8,7451001.5,3005111.2,1125055,4630632.8,3174442.2,98381.5,3069147.8,465204.5,6844489.5,4675823.5,9285191.3
Thu 04/05/18 10:00,8377299.7,7451125.2,3005222.3,1125064,4630792.5,3174449,98384.3,3069170.8,465258,6844644,4675949.5,9285360.3
Thu 04/05/18 11:00,8377592,7451254.3,3005342.2,1125073,4630954.8,3174457.2,98387,3069196.8,465314.8,6844791.7,4676075.3,9285536.3
Thu 04/05/18 12:00,8377891.7,7451380.5,3005460.8,1125083,4631117,3174465.8,98389.3,3069223,465382.8,6844942,4676201.8,9285721.5
Thu 04/05/18 13:00,8378183,7451514.8,3005581.7,1125091.7,4631286.2,3174475.3,98392,3069248.3,465450.7,6845090,4676330.7,9285901.8
Thu 04/05/18 14:00,8378371.7,7451668.2,3005703.3,1125097.2,4631462.7,3174483.8,98393.8,3069265.2,465513,6845185,4676419.3,9286022.3
Thu 04/05/18 15:00,8378783.7,7451793,3005801.7,1125109.5,4631604,3174491.3,98397.3,3069303.5,465560.8,6845398,4676607.8,9286281.8
Thu 04/05/18 16:00,8379085.2,7451940,3005918,1125118.5,4631772.7,3174499.5,98399.5,3069329.2,465609.5,6845553.3,4676739.5,9286471.5
Thu 04/05/18 17:00,8379384.7,7452072.8,3006039,1125127,4631939.8,3174507.5,98401.5,3069355,465666.3,6845706.7,4676871,9286662.7
Thu 04/05/18 18:00,8379678.5,7452210.8,3006172.7,1125135.7,4632109.2,3174515.2,98403.3,3069379,465730,6845858.7,4676998.5,9286852.7
Thu 04/05/18 19:00,8379965.3,7452349.8,3006296,1125144.5,4632275.5,3174520.8,98405.3,3069404.3,465790.8,6846008,4677126.2,9287035.8
Thu 04/05/18 20:00,8380249.2,7452488.3,3006414,1125152.2,4632443.3,3174525,98407.7,3069436.3,465852,6846149.2,4677252.8,9287210.5
Thu 04/05/18 21:00,8380509.3,7452623.8,3006530.5,1125157.5,4632615.5,3174529.3,98410,3069468,465917.7,6846282,4677375.8,9287380.8
Thu 04/05/18 22:00,8380708.2,7452719.8,3006632.5,1125163,4632762,3174533.3,98412.7,3069498.5,465978.2,6846410.2,4677482.7,9287549
Thu 04/05/18 23:00,8380897.5,7452812.8,3006742.8,1125167.8,4632915.8,3174537,98415.3,3069526.5,466022,6846538.7,4677580.5,9287714.7
Fri 04/06/18 00:00,8381059.3,7452890.5,3006854.5,1125172.5,4633071,3174541.3,98417.8,3069544.8,466065.3,6846658.7,4677666.8,9287874.5
Fri 04/06/18 01:00,8381203.9,7452968.7,3006976.5,1125177,4633221.5,3174545.8,98419.2,2661184.9,466100.4,6846773.7,4063581.9,8094274.4
Fri 04/06/18 02:00,8381338.3,7453031.3,3007076,1125181.2,4633340.2,3174549.5,98420,3069574.7,466130,6846883,4677838.2,9288180.2
Fri 04/06/18 03:00,8381504,7453099.3,3007173.8,1125186,4633463.5,3174553.7,98420.7,3069589.2,466164,6847011.2,4677920.5,9288329.3
Fri 04/06/18 04:00,8381671.3,7453165.7,3007261,1125191.5,4633581.7,3174557.7,98421.2,3069604.2,466200.7,6847135.5,4677997,9288475.8
Fri 04/06/18 05:00,8381828.3,7453230,3007344.2,1125196.2,4633695.3,3174562.2,98422,3069619,466236.3,6847250.2,4678066,9288619.7
Fri 04/06/18 06:00,8381991.8,7453293.8,3007424,1125201,4633811.3,3174566.3,98422.8,3069633.8,466283.8,6847366.8,4678135.8,9288764.5
Fri 04/06/18 07:00,8382159.3,7453361.2,3007504.3,1125207.2,4633933.2,3174570.5,98423.7,3069650,466335.7,6847484,4678216.7,9288909.7
Fri 04/06/18 08:00,8382329,7453456.7,3007590,1125216,4634065.5,3174574.2,98425.2,3069668.3,466374.5,6847609.8,4678316,9289053.5
Fri 04/06/18 09:00,8382527.8,7453588.2,3007692.3,1125224.5,4634225.2,3174579.5,98427.2,3069684.2,466417.7,6847751.8,4678425.3,9289206.3
Fri 04/06/18 10:00,8382792.7,7453714.2,3007802.7,1125233.5,4634384.7,3174586.3,98429,3069702.7,466473.5,6847896.5,4678544,9289368.8
Fri 04/06/18 11:00,8383094.2,7453843.7,3007914.2,1125242,4634549.5,3174594,98431.3,3069726.8,466541.3,6848051.5,4678675.3,9289546.3
Fri 04/06/18 12:00,8383409.2,7453975.5,3008030.8,1125251,4634717.3,3174602.3,98433.8,3069752.7,466613,6848211,4678814.3,9289729.2
Fri 04/06/18 13:00,8383724.5,7454109.2,3008162.8,1125259.5,4634886.5,3174611.8,98436,3069779.2,466686.2,6848365.2,4678965.3,9289915
Fri 04/06/18 14:00,8384037,7454258.2,3008286,1125268.5,4635060.5,3174621.5,98438.2,3069805.3,466760.3,6848515.3,4679100.8,9290094.5
Fri 04/06/18 15:00,8384351.5,7454378.5,3008394.2,1125277,4635208.7,3174629.3,98440.2,3069832,466829.7,6848662.7,4679242,9290279.5
Fri 04/06/18 16:00,8384665.8,7454527.7,3008513.3,1125285.5,4635389.7,3174638,98442,3069859.2,466895.5,6848814.2,4679383.8,9290470.7
Fri 04/06/18 17:00,8384977,7454658,3008633.7,1125294.2,4635567.8,3174646.5,98443.8,3069887.2,466967.8,6848969.2,4679518.7,9290665.3
Fri 04/06/18 18:00,8385271.7,7454788.2,3008760.5,1125302.7,4635747.3,3174653.5,98445.5,3069913,467038.7,6849121.5,4679648.5,9290854.2
Fri 04/06/18 19:00,8385476,7454925.3,3008889.8,1125311.2,4635926.8,3174659.2,98447.3,3069935.3,467104.2,6849268.2,4679787.3,9291033.3
Fri 04/06/18 20:00,8385595.3,7455065.7,3009017.5,1125318.5,4636104.2,3174663.3,98449.2,3069958,467168.5,6849407.8,4679923.2,9291202.5
Fri 04/06/18 21:00,8385719,7455185.3,3009131.3,1125323.7,4636276.2,3174667.3,98450.8,3069980.3,467221.7,6849542,4680041.7,9291369.3
Fri 04/06/18 22:00,8385833.5,7455269.2,3009216.7,1125329,4636425.7,3174671,98452.7,3070000.3,467267.2,6849675.2,4680135.2,9291532.5
Fri 04/06/18 23:00,8385947.3,7455365.3,3009325.5,1125333.5,4636578.7,3174674.8,98455.2,3070022.7,467307.5,6849805.7,4680221.2,9291694.8
Sat 04/07/18 00:00,8386064.7,7455443.3,3009429,1125338.2,4636730,3174679,98456.5,3070043.5,467349.5,6849934.3,4680299.8,9291852.5
Sat 04/07/18 01:00,8386177.3,7455524.9,3009537.7,1125342.5,4636888.7,3174683.4,98457.9,2761796.1,467384.9,6850053.7,4680382.1,8384504.3
Sat 04/07/18 02:00,8386282,7455590.2,3009627.8,1125346.8,4637009.2,3174687,98458.5,3070075.5,467413.7,6850160.5,4680452,9292164.3
Sat 04/07/18 03:00,8386409.7,7455660.2,3009715.7,1125351.2,4637133,3174691.2,98459.2,3070090.7,467447,6850295.2,4680526.8,9292307
Sat 04/07/18 04:00,8386542.8,7455726.5,3009801.5,1125356,4637252.7,3174695.3,98460.2,3070105.5,467481.2,6850419.2,4680599.7,9292453.2
Sat 04/07/18 05:00,8386661,7455790.5,3009883.3,1125360.8,4637370.8,3174699.7,98461,3070120.5,467515.2,6850533.2,4680669.3,9292598.7
Sat 04/07/18 06:00,8386778.2,7455846,3009950.5,1125365.8,4637473.7,3174703.3,98461.8,3070135.7,467546.7,6850646.2,4680738.3,9292746.7
Sat 04/07/18 07:00,8386896,7455917,3010027.2,1125372,4637592.7,3174707,98462.7,3070151.3,467576.8,6850759.5,4680817.5,9292893.8
Sat 04/07/18 08:00,8387013.3,7456015.3,3010111.7,1125380.5,4637733.5,3174711.2,98463.5,3070169.8,467614.8,6850873.8,4680903,9293049
Sat 04/07/18 09:00,8387135.7,7456119.5,3010204.7,1125389,4637877.8,3174715.3,98465.5,3070187.2,467669.8,6850988.3,4680990,9293204.2
Sat 04/07/18 10:00,8387283.2,7456220.5,3010306.5,1125397.5,4638034.5,3174718.5,98467.5,3070204.5,467728.5,6851103.8,4681087,9293355.3
Sat 04/07/18 11:00,8387479.8,7456325.3,3010410.7,1125406.2,4638188,3174721.5,98469.3,3070222.5,467788,6851221.8,4681194.2,9293513.7
Sat 04/07/18 12:00,8387764.2,7456445,3010519,1125414.5,4638351.2,3174724.8,98470.7,3070240,467847.7,6851344,4681317,9293677
Sat 04/07/18 13:00,8388067.2,7456569,3010624.3,1125423.5,4638503.3,3174728.5,98472.3,3070258.8,467905.7,6851469.5,4681448,9293841
Sat 04/07/18 14:00,8388370,7456722,3010737.3,1125432,4638657.2,3174732,98473.7,3070282.2,467958.5,6851591.3,4681574.8,9294002.8
Sat 04/07/18 15:00,8388676.3,7456875,3010850.5,1125440.5,4638826,3174736.3,98475,3070301.5,468020.2,6851713,4681700.2,9294167.8
Sat 04/07/18 16:00,8388981.5,7457029.3,3010956.2,1125449.2,4638992,3174740.3,98477.3,3070318.8,468081.5,6851833.7,4681820.2,9294332.7
Sat 04/07/18 17:00,8389284.8,7457173,3011064,1125457.8,4639154.8,3174744.3,98480,3070334.8,468143.7,6851957.3,4681938.8,9294497.3
Sat 04/07/18 18:00,8389561.3,7457307.7,3011180.5,1125466.5,4639324.2,3174748.3,98481.5,3070353.2,468205.3,6852084.8,4682065.2,9294659
Sat 04/07/18 19:00,8389754.8,7457448.8,3011300.3,1125475,4639498.2,3174751.5,98483.2,3070372.7,468267.3,6852211.5,4682193.7,9294820.3
Sat 04/07/18 20:00,8389874.2,7457587.7,3011411.8,1125482.5,4639661.3,3174754.5,98485,3070393.8,468326.8,6852339.8,4682323,9294981.3
Sat 04/07/18 21:00,8389991.7,7457722.5,3011511.5,1125488,4639821.8,3174757.5,98487.2,3070413.5,468380.3,6852467.3,4682438.3,9295138.2
Sat 04/07/18 22:00,8390108.8,7457836.2,3011609.7,1125493.3,4639986,3174760.5,98489.2,3070432.7,468441.5,6852592.8,4682546.5,9295299.3
Sat 04/07/18 23:00,8390227.2,7457933.3,3011715.5,1125498,4640146.8,3174764,98491.2,3070453.8,468495.2,6852716.2,4682652,9295457.2
Sun 04/08/18 00:00,8390348.7,7458010.7,3011825.8,1125502.8,4640296.8,3174767,98493.2,3070471.2,468537.2,6852834.2,4682750.8,9295613.5
Sun 04/08/18 01:00,8390465.1,7458091.8,3011926.6,1125507.4,4640441.4,3174770.3,98494.9,2725453.2,468571.3,6852946.1,4682845.1,8283442.6
Sun 04/08/18 02:00,8390590.7,7458158,3012007.8,1125511.3,4640558,3174773.2,98496.2,3070501.5,468599.7,6853072.8,4682924.8,9295913.7
Sun 04/08/18 03:00,8390718.2,7458229,3012093.5,1125516.2,4640679.7,3174776.5,98497.5,3070516.5,468632.7,6853189.7,4683007.8,9296063.2
